,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
1684,gpt-4,English Standard Bible,537,30," there was morning, the fourth day.
20 And God said, “Let the waters swarm with swarms of living creatures, and let birds7 fly","[' there', ' was', ' morning', ',', ' the', ' fourth', ' day', '.\n']","['And', ' God', ' said', ',', ' ""', 'Let', ' the', ' waters', ' swarm', ' with', ' sw', 'arms', ' of', ' living', ' creation', ',', ' and', ' let', ' birds', ' fly', ' above', ' the']","['20', ' And', ' God', ' said', ',', ' “', 'Let', ' the', ' waters', ' swarm', ' with', ' sw', 'arms', ' of', ' living', ' creatures', ',', ' and', ' let', ' birds', '7', ' fly']",0.3181818181818182,"And God said, ""Let the waters swarm with swarms of living creation, and let birds fly above the earth across the expanse of the heavens."" So God created the great sea creatures and every living creature that moves, swarming in the waters","20 And God said, “Let the waters swarm with swarms of living creatures, and let birds7 fly",tensor([[0.9502]]),17,"[tensor([[0.7289]]), tensor([[0.7869]]), tensor([[0.8168]]), tensor([[0.8383]]), tensor([[0.8585]]), tensor([[0.8580]]), tensor([[0.8811]]), tensor([[0.9181]]), tensor([[0.9191]]), tensor([[0.9237]]), tensor([[0.9247]]), tensor([[0.9257]]), tensor([[0.9186]]), tensor([[0.9228]]), tensor([[0.9291]]), tensor([[0.9454]]), tensor([[0.9502]]), tensor([[0.9440]]), tensor([[0.9436]]), tensor([[0.9450]]), tensor([[0.9434]]), tensor([[0.9433]]), tensor([[0.9342]]), tensor([[0.9402]]), tensor([[0.9398]]), tensor([[0.9251]]), tensor([[0.9326]]), tensor([[0.9358]]), tensor([[0.9163]]), tensor([[0.9215]]), tensor([[0.9094]]), tensor([[0.9012]]), tensor([[0.9063]]), tensor([[0.9190]]), tensor([[0.9195]]), tensor([[0.9103]]), tensor([[0.9102]]), tensor([[0.9178]]), tensor([[0.9101]]), tensor([[0.9179]]), tensor([[0.9170]]), tensor([[0.9220]]), tensor([[0.9168]])]",536,565,0.002
1687,gpt-4,English Standard Bible,670,26,"24 And God said, “Let the earth bring forth living creatures according to their kinds—livestock and creeping things and beasts","['24', ' And', ' God', ' said', ',', ' “', 'Let', ' the', ' earth', ' bring']","['forth', ' living', ' creatures', ' according', ' to', ' their', ' kinds', '—', 'liv', 'est', 'ock', ' and', ' creeping', ' things', ' and', ' beasts']","[' forth', ' living', ' creatures', ' according', ' to', ' their', ' kinds', '—', 'liv', 'est', 'ock', ' and', ' creeping', ' things', ' and', ' beasts']",0.0625,"forth living creatures according to their kinds—livestock and creeping things and beasts of the earth according to their kinds.” And it was so. 25 God made the beasts of the earth according to their kinds and the livestock according to their kinds,", forth living creatures according to their kinds—livestock and creeping things and beasts,tensor([[1.]]),13,"[tensor([[0.7656]]), tensor([[0.8335]]), tensor([[0.8375]]), tensor([[0.9050]]), tensor([[0.9263]]), tensor([[0.9289]]), tensor([[0.9314]]), tensor([[0.9629]]), tensor([[0.9693]]), tensor([[0.9863]]), tensor([[0.9926]]), tensor([[0.9937]]), tensor([[1.]]), tensor([[0.9990]]), tensor([[0.9980]]), tensor([[0.9922]]), tensor([[0.9911]]), tensor([[0.9905]]), tensor([[0.9897]]), tensor([[0.9723]]), tensor([[0.9769]]), tensor([[0.9743]]), tensor([[0.9700]]), tensor([[0.9595]]), tensor([[0.9642]]), tensor([[0.9612]]), tensor([[0.9548]]), tensor([[0.9529]]), tensor([[0.9540]]), tensor([[0.9530]]), tensor([[0.9535]]), tensor([[0.9483]]), tensor([[0.9473]]), tensor([[0.9463]]), tensor([[0.9489]]), tensor([[0.9471]]), tensor([[0.9475]]), tensor([[0.9486]]), tensor([[0.9486]]), tensor([[0.9476]]), tensor([[0.9476]]), tensor([[0.9490]]), tensor([[0.9448]])]",669,694,0.002
1690,gpt-4,English Standard Bible,461,21,"—the greater light to rule the day and the lesser light to rule the night—and the stars. 
17","['—the', ' greater', ' light', ' to', ' rule']","['the', ' day', ' and', ' the', ' lesser', ' light', ' to', ' rule', ' the', ' night', '—', 'He', ' also', ' made', ' the', ' stars']","[' the', ' day', ' and', ' the', ' lesser', ' light', ' to', ' rule', ' the', ' night', '—and', ' the', ' stars', '.', ' \n', '17']",0.4375,"the day and the lesser light to rule the night—He also made the stars. He set them in the expanse of the heavens to give light on the earth, to rule over the day and over the night, and to separate the light from"," the day and the lesser light to rule the night—and the stars. 
17",tensor([[0.9507]]),12,"[tensor([[0.7783]]), tensor([[0.8026]]), tensor([[0.8338]]), tensor([[0.8568]]), tensor([[0.8567]]), tensor([[0.8886]]), tensor([[0.9153]]), tensor([[0.9287]]), tensor([[0.9378]]), tensor([[0.9437]]), tensor([[0.9489]]), tensor([[0.9507]]), tensor([[0.9322]]), tensor([[0.9313]]), tensor([[0.9305]]), tensor([[0.9438]]), tensor([[0.9394]]), tensor([[0.9351]]), tensor([[0.9346]]), tensor([[0.9385]]), tensor([[0.8994]]), tensor([[0.9307]]), tensor([[0.9321]]), tensor([[0.9220]]), tensor([[0.9272]]), tensor([[0.9232]]), tensor([[0.9172]]), tensor([[0.9171]]), tensor([[0.9247]]), tensor([[0.9166]]), tensor([[0.9223]]), tensor([[0.9205]]), tensor([[0.9170]]), tensor([[0.9226]]), tensor([[0.9155]]), tensor([[0.9222]]), tensor([[0.9163]]), tensor([[0.9233]]), tensor([[0.9230]]), tensor([[0.9253]]), tensor([[0.9248]]), tensor([[0.9199]]), tensor([[0.9230]]), tensor([[0.9188]]), tensor([[0.9185]])]",460,480,0.002
1693,gpt-4,English Standard Bible,875,23," of the sea and over the birds of the heavens and over every living thing that moves on the earth.” 
29","[' of', ' the', ' sea', ' and', ' over', ' the', ' birds', ' of']","['the', ' heavens', ' and', ' over', ' every', ' living', ' thing', ' that', ' moves', ' on', ' the', ' earth', '.', ' He', ' inst']","[' the', ' heavens', ' and', ' over', ' every', ' living', ' thing', ' that', ' moves', ' on', ' the', ' earth', '.”', ' \n', '29']",0.2666666666666666,"the heavens and over every living thing that moves on the earth. He instilled them with the breath of life, granting them dominion over every creature. He blessed them, saying, ""Be fertile and multiply, and fill the earth and master it"," the heavens and over every living thing that moves on the earth.” 
29",tensor([[0.9586]]),14,"[tensor([[0.7699]]), tensor([[0.8203]]), tensor([[0.8805]]), tensor([[0.8881]]), tensor([[0.8911]]), tensor([[0.9201]]), tensor([[0.9316]]), tensor([[0.9424]]), tensor([[0.9443]]), tensor([[0.9551]]), tensor([[0.9486]]), tensor([[0.9516]]), tensor([[0.9531]]), tensor([[0.9586]]), tensor([[0.9217]]), tensor([[0.9155]]), tensor([[0.9188]]), tensor([[0.9217]]), tensor([[0.9061]]), tensor([[0.9105]]), tensor([[0.9038]]), tensor([[0.9065]]), tensor([[0.8953]]), tensor([[0.8839]]), tensor([[0.8858]]), tensor([[0.8963]]), tensor([[0.8855]]), tensor([[0.9006]]), tensor([[0.8813]]), tensor([[0.8824]]), tensor([[0.8903]]), tensor([[0.8862]]), tensor([[0.8740]]), tensor([[0.8838]]), tensor([[0.8769]]), tensor([[0.8796]]), tensor([[0.8747]]), tensor([[0.8786]]), tensor([[0.8763]]), tensor([[0.8827]]), tensor([[0.8785]]), tensor([[0.8772]])]",874,896,0.002
1696,gpt-4,English Standard Bible,113,40," there was evening and there was morning, the first day.
6 And God said, d“Let there be an expanse1 in the midst of the waters, and let it separate the waters from","[' there', ' was', ' evening', ' and', ' there', ' was', ' morning', ',', ' the', ' first', ' day', '.\n', '6', ' And', ' God', ' said', ',', ' d']","['""', 'Let', ' there', ' be', ' an', ' ex', 'panse', ' in', ' the', ' midst', ' of', ' the', ' waters', ',', ' and', ' let', ' it', ' separate', ' the', ' waters', ' from', ' the']","['“', 'Let', ' there', ' be', ' an', ' ex', 'panse', '1', ' in', ' the', ' midst', ' of', ' the', ' waters', ',', ' and', ' let', ' it', ' separate', ' the', ' waters', ' from']",0.1363636363636363,"""Let there be an expanse in the midst of the waters, and let it separate the waters from the waters."" 7 And God made the expanse and separated the waters that were under the expanse from the waters that were above the ex","“Let there be an expanse1 in the midst of the waters, and let it separate the waters from",tensor([[0.9924]]),19,"[tensor([[0.7581]]), tensor([[0.8070]]), tensor([[0.8119]]), tensor([[0.8207]]), tensor([[0.8418]]), tensor([[0.9029]]), tensor([[0.8981]]), tensor([[0.9122]]), tensor([[0.9264]]), tensor([[0.9334]]), tensor([[0.9345]]), tensor([[0.9551]]), tensor([[0.9578]]), tensor([[0.9590]]), tensor([[0.9594]]), tensor([[0.9867]]), tensor([[0.9885]]), tensor([[0.9907]]), tensor([[0.9924]]), tensor([[0.9917]]), tensor([[0.9741]]), tensor([[0.9793]]), tensor([[0.9816]]), tensor([[0.9480]]), tensor([[0.9478]]), tensor([[0.9540]]), tensor([[0.9336]]), tensor([[0.9507]]), tensor([[0.9326]]), tensor([[0.9451]]), tensor([[0.9344]]), tensor([[0.9447]]), tensor([[0.9431]]), tensor([[0.9322]]), tensor([[0.9437]]), tensor([[0.9244]]), tensor([[0.9264]]), tensor([[0.9395]]), tensor([[0.9264]]), tensor([[0.9386]]), tensor([[0.9357]]), tensor([[0.9255]]), tensor([[0.9344]]), tensor([[0.9247]])]",112,151,0.002
1699,gpt-4,English Standard Bible,392,32,"panse of the heavens to separate the day from the night. And let them be for isigns and for jseasons,6 and for days and years","['panse', ' of', ' the', ' heavens', ' to', ' separate']","['the', ' day', ' from', ' the', ' night', '.', ' And', ' let', ' them', ' be', ' for', ' signs', ' and', ' for', ' seasons', ',', ' and', ' for', ' days', ' and', ' years', ',', ' and', ' let', ' them', ' be']","[' the', ' day', ' from', ' the', ' night', '.', ' And', ' let', ' them', ' be', ' for', ' is', 'ign', 's', ' and', ' for', ' j', 'season', 's', ',', '6', ' and', ' for', ' days', ' and', ' years']",0.5,"the day from the night. And let them be for signs and for seasons, and for days and years, and let them be lights in the expanse of the heavens to give light upon the earth."" And it was so."," the day from the night. And let them be for isigns and for jseasons,6 and for days and years",tensor([[0.9561]]),21,"[tensor([[0.7961]]), tensor([[0.8142]]), tensor([[0.8465]]), tensor([[0.8539]]), tensor([[0.8587]]), tensor([[0.9017]]), tensor([[0.9149]]), tensor([[0.9154]]), tensor([[0.9168]]), tensor([[0.9239]]), tensor([[0.9379]]), tensor([[0.9312]]), tensor([[0.9322]]), tensor([[0.9407]]), tensor([[0.9424]]), tensor([[0.9437]]), tensor([[0.9482]]), tensor([[0.9479]]), tensor([[0.9532]]), tensor([[0.9539]]), tensor([[0.9561]]), tensor([[0.9559]]), tensor([[0.9516]]), tensor([[0.9522]]), tensor([[0.9471]]), tensor([[0.9448]]), tensor([[0.9503]]), tensor([[0.9357]]), tensor([[0.9486]]), tensor([[0.9491]]), tensor([[0.9391]]), tensor([[0.9419]]), tensor([[0.9387]]), tensor([[0.9363]]), tensor([[0.9360]]), tensor([[0.9404]]), tensor([[0.9268]]), tensor([[0.9299]]), tensor([[0.9325]]), tensor([[0.9290]]), tensor([[0.9246]])]",391,422,0.002
1702,gpt-4,English Standard Bible,708,40,". 
25 And God made the beasts of the earth according to their kinds and the livestock according to their kinds, and everything that creeps on the ground according to its kind. And God saw that","['.', ' \n', '25', ' And', ' God', ' made', ' the', ' beasts', ' of', ' the', ' earth', ' according', ' to', ' their', ' kinds', ' and']","['the', ' cattle', ' according', ' to', ' their', ' kinds', ',', ' and', ' everything', ' that', ' cre', 'eps', ' on', ' the', ' ground', ' according', ' to', ' its', ' kind', '.', ' And', ' God', ' saw', ' that']","[' the', ' livestock', ' according', ' to', ' their', ' kinds', ',', ' and', ' everything', ' that', ' cre', 'eps', ' on', ' the', ' ground', ' according', ' to', ' its', ' kind', '.', ' And', ' God', ' saw', ' that']",0.0833333333333333,"the cattle according to their kinds, and everything that creeps on the ground according to its kind. And God saw that it was good."," the livestock according to their kinds, and everything that creeps on the ground according to its kind. And God saw that",tensor([[0.9886]]),22,"[tensor([[0.7575]]), tensor([[0.7991]]), tensor([[0.8262]]), tensor([[0.8525]]), tensor([[0.8691]]), tensor([[0.8719]]), tensor([[0.8896]]), tensor([[0.8963]]), tensor([[0.9092]]), tensor([[0.9116]]), tensor([[0.9219]]), tensor([[0.9193]]), tensor([[0.9182]]), tensor([[0.9314]]), tensor([[0.9280]]), tensor([[0.9338]]), tensor([[0.9333]]), tensor([[0.9371]]), tensor([[0.9465]]), tensor([[0.9671]]), tensor([[0.9835]]), tensor([[0.9886]]), tensor([[0.9857]]), tensor([[0.9810]]), tensor([[0.9635]])]",707,746,0.002
1705,gpt-4,English Standard Bible,717,23," the earth according to their kinds and the livestock according to their kinds, and everything that creeps on the ground according","[' the', ' earth', ' according', ' to', ' their', ' kinds', ' and', ' the']","['trees', ' bearing', ' fruit', ' in', ' which', ' is', ' their', ' seed', ',', ' each', ' according', ' to', ' its', ' kind', '.']","[' livestock', ' according', ' to', ' their', ' kinds', ',', ' and', ' everything', ' that', ' cre', 'eps', ' on', ' the', ' ground', ' according']",1.0,"trees bearing fruit in which is their seed, each according to its kind. And God saw that it was good."," livestock according to their kinds, and everything that creeps on the ground according",tensor([[0.8447]]),16,"[tensor([[0.7611]]), tensor([[0.7552]]), tensor([[0.7785]]), tensor([[0.7683]]), tensor([[0.7729]]), tensor([[0.7891]]), tensor([[0.7915]]), tensor([[0.7999]]), tensor([[0.7985]]), tensor([[0.8125]]), tensor([[0.8213]]), tensor([[0.8234]]), tensor([[0.8309]]), tensor([[0.8268]]), tensor([[0.8352]]), tensor([[0.8447]]), tensor([[0.8410]]), tensor([[0.8395]]), tensor([[0.8418]]), tensor([[0.8356]]), tensor([[0.8281]])]",716,738,0.002
1708,gpt-4,English Standard Bible,710,26,"25 And God made the beasts of the earth according to their kinds and the livestock according to their kinds, and everything that creeps","['25', ' And', ' God', ' made', ' the', ' beasts', ' of', ' the']","['earth', ' according', ' to', ' their', ' kinds', ' and', ' the', ' livestock', ' according', ' to', ' their', ' kinds', ',', ' and', ' everything', ' that', ' cre', 'eps']","[' earth', ' according', ' to', ' their', ' kinds', ' and', ' the', ' livestock', ' according', ' to', ' their', ' kinds', ',', ' and', ' everything', ' that', ' cre', 'eps']",0.0555555555555555,"earth according to their kinds and the livestock according to their kinds, and everything that creeps on the ground according to its kind. God saw that it was good."," earth according to their kinds and the livestock according to their kinds, and everything that creeps",tensor([[1.]]),17,"[tensor([[0.7681]]), tensor([[0.8202]]), tensor([[0.8584]]), tensor([[0.8852]]), tensor([[0.8930]]), tensor([[0.9179]]), tensor([[0.9244]]), tensor([[0.9266]]), tensor([[0.9445]]), tensor([[0.9512]]), tensor([[0.9528]]), tensor([[0.9557]]), tensor([[0.9591]]), tensor([[0.9638]]), tensor([[0.9743]]), tensor([[0.9728]]), tensor([[1.]]), tensor([[0.9971]]), tensor([[0.9966]]), tensor([[0.9908]]), tensor([[0.9900]]), tensor([[0.9901]]), tensor([[0.9905]]), tensor([[0.9868]]), tensor([[0.9744]]), tensor([[0.9622]]), tensor([[0.9537]]), tensor([[0.9608]]), tensor([[0.9578]]), tensor([[0.9398]])]",709,734,0.002
1711,gpt-4,English Standard Bible,9,32,"
1 In the abeginning, God created the heavens and the earth. 
2 The earth was bwithout form and void, and darkness was over the","['\n', '1', ' In', ' the', ' ab']","['s', 'ence', ' of', ' the', ' council', ',', ' Peter', ' stood', ' steadfast', ' in', ' his', ' faith', '.', ' He', ' drew', ' strength', ' from', ' the', ' words', ' of', ' the', ' scripture', ',', ' his', ' soul', ' ignited', ' by']","['egin', 'ning', ',', ' God', ' created', ' the', ' heavens', ' and', ' the', ' earth', '.', ' \n', '2', ' The', ' earth', ' was', ' b', 'without', ' form', ' and', ' void', ',', ' and', ' darkness', ' was', ' over', ' the']",1.0,"sence of the council, Peter stood steadfast in his faith. He drew strength from the words of the scripture, his soul ignited by the holy spirit. With conviction in his heart, he began sharing the teachings of the Lord, inspiring those around him","eginning, God created the heavens and the earth. 
2 The earth was bwithout form and void, and darkness was over the",tensor([[0.7873]]),40,"[tensor([[0.7451]]), tensor([[0.7187]]), tensor([[0.7644]]), tensor([[0.7709]]), tensor([[0.7515]]), tensor([[0.7518]]), tensor([[0.7608]]), tensor([[0.7403]]), tensor([[0.7392]]), tensor([[0.7421]]), tensor([[0.7380]]), tensor([[0.7537]]), tensor([[0.7639]]), tensor([[0.7588]]), tensor([[0.7592]]), tensor([[0.7616]]), tensor([[0.7610]]), tensor([[0.7575]]), tensor([[0.7617]]), tensor([[0.7766]]), tensor([[0.7732]]), tensor([[0.7711]]), tensor([[0.7783]]), tensor([[0.7730]]), tensor([[0.7781]]), tensor([[0.7795]]), tensor([[0.7870]]), tensor([[0.7832]]), tensor([[0.7756]]), tensor([[0.7767]]), tensor([[0.7770]]), tensor([[0.7818]]), tensor([[0.7784]]), tensor([[0.7755]]), tensor([[0.7740]]), tensor([[0.7809]]), tensor([[0.7719]]), tensor([[0.7758]]), tensor([[0.7783]]), tensor([[0.7873]]), tensor([[0.7724]]), tensor([[0.7716]]), tensor([[0.7699]]), tensor([[0.7700]])]",8,39,0.002
1714,gpt-4,English Standard Bible,7,25," the World
1 In the abeginning, God created the heavens and the earth. 
2 The earth was bwithout","[' the', ' World', '\n', '1', ' In', ' the', ' ab', 'egin']","['ning', ',', ' God', ' created', ' the', ' heavens', ' and', ' the', ' earth', '.', ' ', '2', ' The', ' earth', ' was', ' without', ' form']","['ning', ',', ' God', ' created', ' the', ' heavens', ' and', ' the', ' earth', '.', ' \n', '2', ' The', ' earth', ' was', ' b', 'without']",0.1764705882352941,"ning, God created the heavens and the earth. 2 The earth was without form and void, and darkness was over the surface of the deep. And the Spirit of God was hovering over the face of the waters. 3 And God said,","ning, God created the heavens and the earth. 
2 The earth was bwithout",tensor([[0.9807]]),13,"[tensor([[0.7443]]), tensor([[0.8271]]), tensor([[0.8613]]), tensor([[0.8839]]), tensor([[0.8980]]), tensor([[0.9363]]), tensor([[0.9477]]), tensor([[0.9464]]), tensor([[0.9615]]), tensor([[0.9737]]), tensor([[0.9739]]), tensor([[0.9749]]), tensor([[0.9807]]), tensor([[0.9727]]), tensor([[0.9723]]), tensor([[0.9742]]), tensor([[0.9621]]), tensor([[0.9637]]), tensor([[0.9594]]), tensor([[0.9581]]), tensor([[0.9580]]), tensor([[0.9595]]), tensor([[0.9558]]), tensor([[0.9567]]), tensor([[0.9566]]), tensor([[0.9513]]), tensor([[0.9543]]), tensor([[0.9544]]), tensor([[0.9496]]), tensor([[0.9508]]), tensor([[0.9491]]), tensor([[0.9488]]), tensor([[0.9457]]), tensor([[0.9466]]), tensor([[0.9476]]), tensor([[0.9439]]), tensor([[0.9459]]), tensor([[0.9454]]), tensor([[0.9401]]), tensor([[0.9438]]), tensor([[0.9440]]), tensor([[0.9439]]), tensor([[0.9415]])]",6,30,0.002
1717,gpt-4,English Standard Bible,396,23," to separate the day from the night. And let them be for isigns and for jseasons,6","[' to', ' separate', ' the', ' day', ' from']","['the', ' night', '.', ' And', ' let', ' them', ' be', ' for', ' signs', ' and', ' for', ' seasons', ',', ' and', ' for', ' days', ' and', ' years']","[' the', ' night', '.', ' And', ' let', ' them', ' be', ' for', ' is', 'ign', 's', ' and', ' for', ' j', 'season', 's', ',', '6']",0.6111111111111112,"the night. And let them be for signs and for seasons, and for days and years, and let them be lights in the expanse of the heavens to give light upon the earth. And it was so. God made the two great lights -"," the night. And let them be for isigns and for jseasons,6",tensor([[0.9375]]),14,"[tensor([[0.7825]]), tensor([[0.8190]]), tensor([[0.8923]]), tensor([[0.9023]]), tensor([[0.8927]]), tensor([[0.9008]]), tensor([[0.9133]]), tensor([[0.9282]]), tensor([[0.9204]]), tensor([[0.9275]]), tensor([[0.9315]]), tensor([[0.9285]]), tensor([[0.9362]]), tensor([[0.9375]]), tensor([[0.9290]]), tensor([[0.9364]]), tensor([[0.9295]]), tensor([[0.9349]]), tensor([[0.9364]]), tensor([[0.9288]]), tensor([[0.9316]]), tensor([[0.9257]]), tensor([[0.9238]]), tensor([[0.9307]]), tensor([[0.9171]]), tensor([[0.9300]]), tensor([[0.9312]]), tensor([[0.9188]]), tensor([[0.9225]]), tensor([[0.9201]]), tensor([[0.9159]]), tensor([[0.9163]]), tensor([[0.9217]]), tensor([[0.9033]]), tensor([[0.9128]]), tensor([[0.9174]]), tensor([[0.9181]]), tensor([[0.9087]]), tensor([[0.9070]]), tensor([[0.8992]]), tensor([[0.9013]]), tensor([[0.8955]]), tensor([[0.8936]]), tensor([[0.8823]]), tensor([[0.8848]])]",395,417,0.002
1720,gpt-4,English Standard Bible,763,39,"8 in our image, pafter our likeness. And qlet them have dominion over the fish of the sea and over the birds of the heavens and over the livestock and over all the earth","['8', ' in', ' our', ' image', ',', ' pa', 'fter']","['our', ' likeness', '.', ' And', ' let', ' them', ' have', ' domin', 'ion', ' over', ' the', ' fish', ' of', ' the', ' sea', ' and', ' over', ' the', ' birds', ' of', ' the', ' heavens', ' and', ' over', ' the', ' livestock', ' and', ' over', ' all', ' the', ' earth', ' and']","[' our', ' likeness', '.', ' And', ' q', 'let', ' them', ' have', ' domin', 'ion', ' over', ' the', ' fish', ' of', ' the', ' sea', ' and', ' over', ' the', ' birds', ' of', ' the', ' heavens', ' and', ' over', ' the', ' livestock', ' and', ' over', ' all', ' the', ' earth']",0.125,our likeness. And let them have dominion over the fish of the sea and over the birds of the heavens and over the livestock and over all the earth and over every creeping thing that creeps on the earth., our likeness. And qlet them have dominion over the fish of the sea and over the birds of the heavens and over the livestock and over all the earth,tensor([[0.9787]]),31,"[tensor([[0.7701]]), tensor([[0.8097]]), tensor([[0.8979]]), tensor([[0.9036]]), tensor([[0.8958]]), tensor([[0.8851]]), tensor([[0.8925]]), tensor([[0.9146]]), tensor([[0.9180]]), tensor([[0.9226]]), tensor([[0.9414]]), tensor([[0.9468]]), tensor([[0.9476]]), tensor([[0.9497]]), tensor([[0.9558]]), tensor([[0.9540]]), tensor([[0.9586]]), tensor([[0.9593]]), tensor([[0.9638]]), tensor([[0.9657]]), tensor([[0.9645]]), tensor([[0.9704]]), tensor([[0.9659]]), tensor([[0.9704]]), tensor([[0.9711]]), tensor([[0.9760]]), tensor([[0.9715]]), tensor([[0.9726]]), tensor([[0.9762]]), tensor([[0.9718]]), tensor([[0.9787]]), tensor([[0.9723]]), tensor([[0.9738]]), tensor([[0.9713]]), tensor([[0.9664]]), tensor([[0.9739]]), tensor([[0.9635]]), tensor([[0.9638]]), tensor([[0.9695]]), tensor([[0.9571]])]",762,800,0.002
1723,gpt-4,English Standard Bible,443,38," the earth.” And it was so. 
16 And God kmade the two great lights—the greater light to rule the day and the lesser light to rule the night—and the stars. 
","[' the', ' earth', '.”', ' And', ' it', ' was', ' so', '.', ' \n', '16', ' And', ' God']","['made', ' the', ' two', ' great', ' lights', '—the', ' greater', ' light', ' to', ' rule', ' the', ' day', ' and', ' the', ' lesser', ' light', ' to', ' rule', ' the', ' night', '—and', ' the', ' stars', '.', ' ', '17']","[' km', 'ade', ' the', ' two', ' great', ' lights', '—the', ' greater', ' light', ' to', ' rule', ' the', ' day', ' and', ' the', ' lesser', ' light', ' to', ' rule', ' the', ' night', '—and', ' the', ' stars', '.', ' \n']",0.1538461538461538,"made the two great lights—the greater light to rule the day and the lesser light to rule the night—and the stars. 17 God placed them in the expanse of the heavens to give light on the earth, 18 to rule over the day"," kmade the two great lights—the greater light to rule the day and the lesser light to rule the night—and the stars. 
",tensor([[0.9414]]),23,"[tensor([[0.7604]]), tensor([[0.7244]]), tensor([[0.7574]]), tensor([[0.7782]]), tensor([[0.8051]]), tensor([[0.8708]]), tensor([[0.8809]]), tensor([[0.8811]]), tensor([[0.8837]]), tensor([[0.8947]]), tensor([[0.8996]]), tensor([[0.9049]]), tensor([[0.9087]]), tensor([[0.9094]]), tensor([[0.9152]]), tensor([[0.9163]]), tensor([[0.9161]]), tensor([[0.9183]]), tensor([[0.9225]]), tensor([[0.9241]]), tensor([[0.9264]]), tensor([[0.9407]]), tensor([[0.9414]]), tensor([[0.9356]]), tensor([[0.9293]]), tensor([[0.9268]]), tensor([[0.9275]]), tensor([[0.9287]]), tensor([[0.9217]]), tensor([[0.9274]]), tensor([[0.9264]]), tensor([[0.9209]]), tensor([[0.9229]]), tensor([[0.9212]]), tensor([[0.9206]]), tensor([[0.9201]]), tensor([[0.9227]]), tensor([[0.9242]]), tensor([[0.9174]]), tensor([[0.9177]]), tensor([[0.9196]]), tensor([[0.9184]]), tensor([[0.9205]]), tensor([[0.9199]])]",442,479,0.002
1726,gpt-4,English Standard Bible,493,40," to give light on the earth, 
18 to lrule over the day and over the night, and to separate the light from the darkness. And God saw that it was good. 
19 And","[' to', ' give', ' light', ' on', ' the', ' earth', ',', ' \n', '18', ' to', ' l', 'rule', ' over', ' the']","['day', ' and', ' over', ' the', ' night', ',', ' and', ' to', ' separate', ' the', ' light', ' from', ' the', ' darkness', '.', ' And', ' God', ' saw', ' that', ' it', ' was', ' good', '.']","[' day', ' and', ' over', ' the', ' night', ',', ' and', ' to', ' separate', ' the', ' light', ' from', ' the', ' darkness', '.', ' And', ' God', ' saw', ' that', ' it', ' was', ' good', '.']",0.0434782608695652,"day and over the night, and to separate the light from the darkness. And God saw that it was good."," day and over the night, and to separate the light from the darkness. And God saw that it was good. 
19 And",tensor([[0.9778]]),21,"[tensor([[0.7561]]), tensor([[0.7874]]), tensor([[0.8352]]), tensor([[0.8089]]), tensor([[0.8424]]), tensor([[0.8723]]), tensor([[0.8796]]), tensor([[0.8845]]), tensor([[0.9084]]), tensor([[0.9145]]), tensor([[0.9254]]), tensor([[0.9245]]), tensor([[0.9233]]), tensor([[0.9327]]), tensor([[0.9439]]), tensor([[0.9568]]), tensor([[0.9679]]), tensor([[0.9678]]), tensor([[0.9688]]), tensor([[0.9714]]), tensor([[0.9778]])]",492,528,0.002
