model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
gpt-4,Famous Quotes,53,37,"Keep your dreams alive. Understand to achieve anything requires faith and belief in yourself, vision, hard work, determination, and dedication. Remember all things are possible for those who believe. ","['Keep', ' your', ' dreams', ' alive', '.', ' Understand', ' to', ' achieve', ' anything', ' requires', ' faith', ' and', ' belief', ' in', ' yourself']","[',', ' vision', ',', ' hard', ' work', ',', ' determination', ',', ' and', ' dedication', '.', ' Remember', ' all', ' things', ' are', ' possible', ' for', ' those', ' who', ' believe', '.', ' -']","[',', ' vision', ',', ' hard', ' work', ',', ' determination', ',', ' and', ' dedication', '.', ' Remember', ' all', ' things', ' are', ' possible', ' for', ' those', ' who', ' believe', '.', ' ']",0.045454545454545456,", vision, hard work, determination, and dedication. Remember all things are possible for those who believe. - Gail Devers",", vision, hard work, determination, and dedication. Remember all things are possible for those who believe. ",tensor([[1.0000]]),17,"[tensor([[0.7894]]), tensor([[0.8564]]), tensor([[0.8911]]), tensor([[0.8670]]), tensor([[0.9137]]), tensor([[0.9264]]), tensor([[0.9277]]), tensor([[0.9477]]), tensor([[0.9451]]), tensor([[0.9366]]), tensor([[0.9484]]), tensor([[0.9584]]), tensor([[0.9737]]), tensor([[0.9735]]), tensor([[0.9772]]), tensor([[0.9786]]), tensor([[1.0000]]), tensor([[0.9966]]), tensor([[0.9634]]), tensor([[0.9492]])]",0,36
gpt-3.5-turbo,Famous Quotes,54,14,"Either I will find a way, or I will make one. ",['Either'],"['you', ' run', ' the', ' day', ',', ' or', ' the', ' day', ' runs', ' you', '.']","[' I', ' will', ' find', ' a', ' way', ',', ' or', ' I', ' will', ' make', ' one']",0.9090909090909091,"you run the day, or the day runs you."," I will find a way, or I will make one. ",tensor([[0.7950]]),4,"[tensor([[0.7650]]), tensor([[0.7921]]), tensor([[0.7661]]), tensor([[0.7950]]), tensor([[0.7712]]), tensor([[0.7905]]), tensor([[0.7787]]), tensor([[0.7926]]), tensor([[0.7937]]), tensor([[0.7842]])]",0,11
gpt-4-1106-preview,Famous Quotes,54,14,"Either I will find a way, or I will make one. ",['Either'],"['Either', ' you', ' run', ' the', ' day', ' or', ' the', ' day', ' runs', ' you', '.']","[' I', ' will', ' find', ' a', ' way', ',', ' or', ' I', ' will', ' make', ' one']",1.0,Either you run the day or the day runs you.," I will find a way, or I will make one. ",tensor([[0.8168]]),5,"[tensor([[0.7650]]), tensor([[0.8128]]), tensor([[0.8123]]), tensor([[0.7941]]), tensor([[0.8168]]), tensor([[0.7970]]), tensor([[0.7952]]), tensor([[0.8013]]), tensor([[0.7981]]), tensor([[0.7941]]), tensor([[0.7961]])]",0,11
gpt-4,Famous Quotes,54,14,"Either I will find a way, or I will make one. ",['Either'],"['you', ' run', ' the', ' day', ' or', ' the', ' day', ' runs', ' you', '.', ' -', ' Jim', ' R']","[' I', ' will', ' find', ' a', ' way', ',', ' or', ' I', ' will', ' make', ' one', '.', ' ']",1.0,you run the day or the day runs you. - Jim Rohn," I will find a way, or I will make one. ",tensor([[0.7953]]),6,"[tensor([[0.7650]]), tensor([[0.7921]]), tensor([[0.7661]]), tensor([[0.7950]]), tensor([[0.7682]]), tensor([[0.7953]]), tensor([[0.7900]]), tensor([[0.7910]]), tensor([[0.7899]]), tensor([[0.7865]]), tensor([[0.7941]]), tensor([[0.7870]]), tensor([[0.7789]])]",0,13
gpt-3.5-turbo,Famous Quotes,55,25,Believe in yourself and all that you are. Know that there is something inside you that is greater than any obstacle. ,"['Bel', 'ieve', ' in', ' yourself', ' and', ' all', ' that', ' you', ' are', '.']","['Bel', 'ieve', ' in', ' yourself', ' and', ' all', ' that', ' you', ' are', ' capable', ' of', ' achieving', '.']","[' Know', ' that', ' there', ' is', ' something', ' inside', ' you', ' that', ' is', ' greater', ' than', ' any', ' obstacle']",1.0,Believe in yourself and all that you are capable of achieving., Know that there is something inside you that is greater than any obstacle. ,tensor([[0.8845]]),12,"[tensor([[0.7897]]), tensor([[0.8042]]), tensor([[0.8184]]), tensor([[0.8476]]), tensor([[0.8532]]), tensor([[0.8527]]), tensor([[0.8580]]), tensor([[0.8630]]), tensor([[0.8672]]), tensor([[0.8782]]), tensor([[0.8841]]), tensor([[0.8845]])]",0,22
gpt-4-1106-preview,Famous Quotes,55,25,Believe in yourself and all that you are. Know that there is something inside you that is greater than any obstacle. ,"['Bel', 'ieve', ' in', ' yourself', ' and', ' all', ' that', ' you', ' are', '.']","['Know', ' that', ' there', ' is', ' something', ' inside', ' you', ' that', ' is', ' greater', ' than', ' any', ' obstacle', '.']","[' Know', ' that', ' there', ' is', ' something', ' inside', ' you', ' that', ' is', ' greater', ' than', ' any', ' obstacle', '.']",0.07142857142857142,Know that there is something inside you that is greater than any obstacle., Know that there is something inside you that is greater than any obstacle. ,tensor([[1.]]),14,"[tensor([[0.7897]]), tensor([[0.8275]]), tensor([[0.8493]]), tensor([[0.8448]]), tensor([[0.8457]]), tensor([[0.8788]]), tensor([[0.8924]]), tensor([[0.9328]]), tensor([[0.9402]]), tensor([[0.9426]]), tensor([[0.9656]]), tensor([[0.9687]]), tensor([[0.9771]]), tensor([[1.]])]",0,23
gpt-4,Famous Quotes,55,25,Believe in yourself and all that you are. Know that there is something inside you that is greater than any obstacle. ,"['Bel', 'ieve', ' in', ' yourself', ' and', ' all', ' that', ' you', ' are', '.']","['Know', ' that', ' there', ' is', ' something', ' inside', ' you', ' that', ' is', ' greater', ' than', ' any', ' obstacle', '.']","[' Know', ' that', ' there', ' is', ' something', ' inside', ' you', ' that', ' is', ' greater', ' than', ' any', ' obstacle', '.']",0.07142857142857142,Know that there is something inside you that is greater than any obstacle., Know that there is something inside you that is greater than any obstacle. ,tensor([[1.]]),14,"[tensor([[0.7897]]), tensor([[0.8275]]), tensor([[0.8493]]), tensor([[0.8448]]), tensor([[0.8457]]), tensor([[0.8788]]), tensor([[0.8924]]), tensor([[0.9328]]), tensor([[0.9402]]), tensor([[0.9426]]), tensor([[0.9656]]), tensor([[0.9687]]), tensor([[0.9771]]), tensor([[1.]])]",0,23
gpt-3.5-turbo,Famous Quotes,56,14,"Don't cry because it's over, smile because it happened. ","['Don', ""'t"", ' cry', ' because', ' it', ""'s"", ' over']","['sm', 'ile', ' because', ' it', ' happened', '.']","[',', ' smile', ' because', ' it', ' happened', '.']",0.3333333333333333,smile because it happened.,", smile because it happened. ",tensor([[0.9851]]),5,"[tensor([[0.7642]]), tensor([[0.8484]]), tensor([[0.8990]]), tensor([[0.9145]]), tensor([[0.9851]])]",0,12
gpt-4-1106-preview,Famous Quotes,56,14,"Don't cry because it's over, smile because it happened. ","['Don', ""'t"", ' cry', ' because', ' it', ""'s"", ' over']","[',', ' smile', ' because', ' it', ' happened', '.']","[',', ' smile', ' because', ' it', ' happened', '.']",0.0,", smile because it happened.",", smile because it happened. ",tensor([[1.]]),6,"[tensor([[0.7642]]), tensor([[0.7979]]), tensor([[0.9032]]), tensor([[0.9396]]), tensor([[0.9544]]), tensor([[1.]])]",0,12
gpt-4,Famous Quotes,56,14,"Don't cry because it's over, smile because it happened. ","['Don', ""'t"", ' cry', ' because', ' it', ""'s"", ' over']","[',', ' smile', ' because', ' it', ' happened', '.']","[',', ' smile', ' because', ' it', ' happened', '.']",0.0,", smile because it happened.",", smile because it happened. ",tensor([[1.]]),6,"[tensor([[0.7642]]), tensor([[0.7979]]), tensor([[0.9032]]), tensor([[0.9396]]), tensor([[0.9544]]), tensor([[1.]])]",0,12
gpt-3.5-turbo,Famous Quotes,57,11,A smile is a curve that sets everything straight.  ,['A'],"['jour', 'ney', ' of', ' a', ' thousand', ' miles', ' begins', ' with', ' a', ' single']","[' smile', ' is', ' a', ' curve', ' that', ' sets', ' everything', ' straight', '.', '  ']",1.0,journey of a thousand miles begins with a single step., smile is a curve that sets everything straight.  ,tensor([[0.8073]]),11,"[tensor([[0.7712]]), tensor([[0.7394]]), tensor([[0.7443]]), tensor([[0.7487]]), tensor([[0.7371]]), tensor([[0.7497]]), tensor([[0.7530]]), tensor([[0.7559]]), tensor([[0.7654]]), tensor([[0.7635]]), tensor([[0.8073]])]",0,10
gpt-4-1106-preview,Famous Quotes,57,11,A smile is a curve that sets everything straight.  ,['A'],"['A', ' journey', ' of', ' a', ' thousand', ' miles', ' begins', ' with', ' a', ' single']","[' smile', ' is', ' a', ' curve', ' that', ' sets', ' everything', ' straight', '.', '  ']",1.0,A journey of a thousand miles begins with a single step. - Lao Tzu, smile is a curve that sets everything straight.  ,tensor([[0.8145]]),13,"[tensor([[0.7712]]), tensor([[0.8001]]), tensor([[0.7728]]), tensor([[0.7692]]), tensor([[0.7681]]), tensor([[0.7523]]), tensor([[0.7640]]), tensor([[0.7664]]), tensor([[0.7658]]), tensor([[0.7719]]), tensor([[0.7724]]), tensor([[0.8124]]), tensor([[0.8145]]), tensor([[0.8082]]), tensor([[0.8051]])]",0,10
gpt-4,Famous Quotes,57,11,A smile is a curve that sets everything straight.  ,['A'],"['jour', 'ney', ' of', ' a', ' thousand', ' miles', ' begins', ' with', ' a', ' single']","[' smile', ' is', ' a', ' curve', ' that', ' sets', ' everything', ' straight', '.', '  ']",1.0,journey of a thousand miles begins with a single step., smile is a curve that sets everything straight.  ,tensor([[0.8073]]),11,"[tensor([[0.7712]]), tensor([[0.7394]]), tensor([[0.7443]]), tensor([[0.7487]]), tensor([[0.7371]]), tensor([[0.7497]]), tensor([[0.7530]]), tensor([[0.7559]]), tensor([[0.7654]]), tensor([[0.7635]]), tensor([[0.8073]])]",0,10
gpt-3.5-turbo,Famous Quotes,58,14,"Just one smile, immensely increases the beauty, of the universe. ",['Just'],"['do', ' it', '!']","[' one', ' smile', ',']",1.0,do it!," one smile, immensely increases the beauty, of the universe. ",tensor([[0.7742]]),1,"[tensor([[0.7742]]), tensor([[0.7591]]), tensor([[0.7660]])]",0,3
gpt-4-1106-preview,Famous Quotes,58,14,"Just one smile, immensely increases the beauty, of the universe. ",['Just'],"['The', ' sentence', ' you', ' provided', ',', ' ""', 'Just', ',""', ' is', ' too', ' short', ' to', ' determine']","[' one', ' smile', ',', ' immensely', ' increases', ' the', ' beauty', ',', ' of', ' the', ' universe', '.', ' ']",1.0,"The sentence you provided, ""Just,"" is too short to determine to which famous quote you are referring. Could you please provide more context or additional words from the quote?"," one smile, immensely increases the beauty, of the universe. ",tensor([[0.7984]]),8,"[tensor([[0.7742]]), tensor([[0.7852]]), tensor([[0.7659]]), tensor([[0.7751]]), tensor([[0.7888]]), tensor([[0.7948]]), tensor([[0.7901]]), tensor([[0.7984]]), tensor([[0.7780]]), tensor([[0.7777]]), tensor([[0.7789]]), tensor([[0.7804]]), tensor([[0.7739]]), tensor([[0.7835]]), tensor([[0.7900]]), tensor([[0.7954]]), tensor([[0.7974]]), tensor([[0.7918]]), tensor([[0.7929]]), tensor([[0.7897]]), tensor([[0.7863]]), tensor([[0.7834]]), tensor([[0.7812]]), tensor([[0.7805]]), tensor([[0.7812]]), tensor([[0.7801]]), tensor([[0.7824]]), tensor([[0.7819]]), tensor([[0.7828]]), tensor([[0.7860]])]",0,13
gpt-4,Famous Quotes,58,14,"Just one smile, immensely increases the beauty, of the universe. ",['Just'],"['because', ' you', ""'re"", ' paranoid', ' doesn', ""'t"", ' mean', ' they', ' aren', ""'t"", ' after', ' you', '.']","[' one', ' smile', ',', ' immensely', ' increases', ' the', ' beauty', ',', ' of', ' the', ' universe', '.', ' ']",1.0,because you're paranoid doesn't mean they aren't after you.," one smile, immensely increases the beauty, of the universe. ",tensor([[0.7758]]),3,"[tensor([[0.7742]]), tensor([[0.7674]]), tensor([[0.7758]]), tensor([[0.7584]]), tensor([[0.7538]]), tensor([[0.7400]]), tensor([[0.7385]]), tensor([[0.7457]]), tensor([[0.7453]]), tensor([[0.7595]])]",0,13
gpt-3.5-turbo,Famous Quotes,59,15,"If you see someone without a smile, give them one of yours. ","['If', ' you']","['can', ""'t"", ' fly', ',', ' then', ' run', '.', ' If', ' you', ' can', ""'t"", ' run', ',']","[' see', ' someone', ' without', ' a', ' smile', ',', ' give', ' them', ' one', ' of', ' yours', '.', ' ']",1.0,"can't fly, then run. If you can't run, then walk. If you can't walk, then crawl. But whatever you do, you have to keep moving forward."," see someone without a smile, give them one of yours. ",tensor([[0.8233]]),23,"[tensor([[0.7882]]), tensor([[0.7436]]), tensor([[0.7828]]), tensor([[0.7648]]), tensor([[0.7859]]), tensor([[0.7791]]), tensor([[0.8003]]), tensor([[0.8008]]), tensor([[0.8065]]), tensor([[0.8069]]), tensor([[0.8086]]), tensor([[0.8105]]), tensor([[0.8156]]), tensor([[0.8094]]), tensor([[0.8107]]), tensor([[0.8126]]), tensor([[0.8064]]), tensor([[0.8118]]), tensor([[0.8088]]), tensor([[0.8138]]), tensor([[0.8095]]), tensor([[0.8125]]), tensor([[0.8233]]), tensor([[0.8054]]), tensor([[0.8114]]), tensor([[0.8025]]), tensor([[0.8007]])]",0,14
gpt-4-1106-preview,Famous Quotes,59,15,"If you see someone without a smile, give them one of yours. ","['If', ' you']","['If', ' you', ' want', ' to', ' achieve', ' greatness', ',', ' stop', ' asking', ' for', ' permission', '.']","[' see', ' someone', ' without', ' a', ' smile', ',', ' give', ' them', ' one', ' of', ' yours', '.']",0.9166666666666666,"If you want to achieve greatness, stop asking for permission."," see someone without a smile, give them one of yours. ",tensor([[0.8043]]),11,"[tensor([[0.7882]]), tensor([[0.7758]]), tensor([[0.8034]]), tensor([[0.7980]]), tensor([[0.7953]]), tensor([[0.7765]]), tensor([[0.8011]]), tensor([[0.7929]]), tensor([[0.8013]]), tensor([[0.8025]]), tensor([[0.8043]])]",0,13
gpt-4,Famous Quotes,59,15,"If you see someone without a smile, give them one of yours. ","['If', ' you']","['can', ' dream', ' it', ',', ' you', ' can', ' do', ' it', '.']","[' see', ' someone', ' without', ' a', ' smile', ',', ' give', ' them', ' one']",1.0,"can dream it, you can do it."," see someone without a smile, give them one of yours. ",tensor([[0.8106]]),5,"[tensor([[0.7882]]), tensor([[0.7634]]), tensor([[0.7639]]), tensor([[0.7954]]), tensor([[0.8106]]), tensor([[0.8034]]), tensor([[0.8013]]), tensor([[0.8104]])]",0,10
gpt-3.5-turbo,Famous Quotes,60,22,"Every breath we take, every step we make, can be filled with peace, joy and serenity. ","['Every', ' breath']","['you', ' take']","[' we', ' take']",0.5,you take," we take, every step we make, can be filled with peace, joy and serenity. ",tensor([[0.8027]]),3,"[tensor([[0.7684]]), tensor([[0.7697]]), tensor([[0.8027]])]",0,3
gpt-4-1106-preview,Famous Quotes,60,22,"Every breath we take, every step we make, can be filled with peace, joy and serenity. ","['Every', ' breath']","['Every', ' breath', ' you', ' take', ',', ' every', ' move', ' you', ' make', ',', ' every', ' bond', ' you', ' break', ',', ' every', ' step', ' you', ' take', ',']","[' we', ' take', ',', ' every', ' step', ' we', ' make', ',', ' can', ' be', ' filled', ' with', ' peace', ',', ' joy', ' and', ' ser', 'enity', '.', ' ']",0.8,"Every breath you take, every move you make, every bond you break, every step you take, I'll be watching you.

This famous quote is from the song ""Every Breath You Take"" by the English rock band The Police from their 198"," we take, every step we make, can be filled with peace, joy and serenity. ",tensor([[0.8815]]),9,"[tensor([[0.7684]]), tensor([[0.7955]]), tensor([[0.8112]]), tensor([[0.8100]]), tensor([[0.8535]]), tensor([[0.8521]]), tensor([[0.8607]]), tensor([[0.8635]]), tensor([[0.8815]]), tensor([[0.8755]]), tensor([[0.8744]]), tensor([[0.8797]]), tensor([[0.8667]]), tensor([[0.8667]]), tensor([[0.8781]]), tensor([[0.8781]]), tensor([[0.8802]]), tensor([[0.8782]]), tensor([[0.8767]]), tensor([[0.8587]]), tensor([[0.8620]]), tensor([[0.8468]]), tensor([[0.8470]]), tensor([[0.8354]]), tensor([[0.8387]]), tensor([[0.8389]]), tensor([[0.8331]]), tensor([[0.8381]]), tensor([[0.8350]]), tensor([[0.8336]]), tensor([[0.8433]]), tensor([[0.8401]]), tensor([[0.8344]]), tensor([[0.8395]]), tensor([[0.8364]]), tensor([[0.8356]]), tensor([[0.8304]]), tensor([[0.8290]]), tensor([[0.8282]]), tensor([[0.8252]]), tensor([[0.8250]])]",0,21
gpt-4,Famous Quotes,60,22,"Every breath we take, every step we make, can be filled with peace, joy and serenity. ","['Every', ' breath']","['you', ' take', ',', ' every', ' move', ' you', ' make', ',', ' I', ""'ll"", ' be', ' watching', ' you', '.']","[' we', ' take', ',', ' every', ' step', ' we', ' make', ',', ' can', ' be', ' filled', ' with', ' peace', ',']",0.6428571428571429,"you take, every move you make, I'll be watching you."," we take, every step we make, can be filled with peace, joy and serenity. ",tensor([[0.8838]]),7,"[tensor([[0.7684]]), tensor([[0.7697]]), tensor([[0.8180]]), tensor([[0.8507]]), tensor([[0.8716]]), tensor([[0.8736]]), tensor([[0.8838]]), tensor([[0.8714]]), tensor([[0.8695]]), tensor([[0.8476]]), tensor([[0.8549]])]",0,15
gpt-3.5-turbo,Famous Quotes,61,21,"When we create peace and harmony and balance in our minds, we will find it in our lives.  ","['When', ' we', ' create']","['When', ' we', ' create', ',', ' we', ' are', ' truly', ' alive', '.']","[' peace', ' and', ' harmony', ' and', ' balance', ' in', ' our', ' minds', ',']",1.0,"When we create, we are truly alive."," peace and harmony and balance in our minds, we will find it in our lives.  ",tensor([[0.8588]]),8,"[tensor([[0.7614]]), tensor([[0.7538]]), tensor([[0.8046]]), tensor([[0.8333]]), tensor([[0.8328]]), tensor([[0.8307]]), tensor([[0.8405]]), tensor([[0.8588]])]",0,11
gpt-4-1106-preview,Famous Quotes,61,21,"When we create peace and harmony and balance in our minds, we will find it in our lives.  ","['When', ' we', ' create']","['When', ' we', ' create', ' art', ',', ' we', ' are', ' engaging', ' in', ' an', ' activity', ' that', ' allows', ' for', ' the', ' expression', ' of', ' emotions']","[' peace', ' and', ' harmony', ' and', ' balance', ' in', ' our', ' minds', ',', ' we', ' will', ' find', ' it', ' in', ' our', ' lives', '.', '  ']",1.0,"When we create art, we are engaging in an activity that allows for the expression of emotions, the sharing of perspectives, and the exploration of ideas that resonate with the human experience. It reflects the quote by Nina Simone, ""An artist's duty,"," peace and harmony and balance in our minds, we will find it in our lives.  ",tensor([[0.8175]]),6,"[tensor([[0.7614]]), tensor([[0.7538]]), tensor([[0.8046]]), tensor([[0.8172]]), tensor([[0.8132]]), tensor([[0.8175]]), tensor([[0.8093]]), tensor([[0.8100]]), tensor([[0.8144]]), tensor([[0.8087]]), tensor([[0.8060]]), tensor([[0.7998]]), tensor([[0.8053]]), tensor([[0.8044]]), tensor([[0.8018]]), tensor([[0.8019]]), tensor([[0.7999]]), tensor([[0.8077]]), tensor([[0.8001]]), tensor([[0.8118]]), tensor([[0.8094]]), tensor([[0.8148]]), tensor([[0.8056]]), tensor([[0.8071]]), tensor([[0.8067]]), tensor([[0.8051]]), tensor([[0.8067]]), tensor([[0.8030]]), tensor([[0.8034]]), tensor([[0.8031]]), tensor([[0.8030]]), tensor([[0.8042]]), tensor([[0.8151]]), tensor([[0.7993]]), tensor([[0.8018]]), tensor([[0.7953]]), tensor([[0.8100]]), tensor([[0.8013]]), tensor([[0.8067]]), tensor([[0.8123]]), tensor([[0.8032]]), tensor([[0.7990]]), tensor([[0.8098]])]",0,20
gpt-4,Famous Quotes,61,21,"When we create peace and harmony and balance in our minds, we will find it in our lives.  ","['When', ' we', ' create']","['peace', ',', ' we', ' create', ' life', '.']","[' peace', ' and', ' harmony', ' and', ' balance', ' in']",1.0,"peace, we create life."," peace and harmony and balance in our minds, we will find it in our lives.  ",tensor([[0.9093]]),5,"[tensor([[0.7614]]), tensor([[0.8639]]), tensor([[0.8560]]), tensor([[0.8604]]), tensor([[0.9093]])]",0,8
gpt-3.5-turbo,Famous Quotes,62,7,Peace begins with a smile. ,['Peace'],"['is', ' not', ' the', ' absence', ' of', ' conflict']","[' begins', ' with', ' a', ' smile', '.', ' ']",1.0,"is not the absence of conflict, but the presence of justice.", begins with a smile. ,tensor([[0.8066]]),10,"[tensor([[0.7734]]), tensor([[0.7992]]), tensor([[0.7698]]), tensor([[0.7802]]), tensor([[0.7832]]), tensor([[0.7920]]), tensor([[0.7900]]), tensor([[0.7845]]), tensor([[0.7920]]), tensor([[0.8066]]), tensor([[0.8038]]), tensor([[0.7977]])]",0,6
gpt-4-1106-preview,Famous Quotes,62,7,Peace begins with a smile. ,['Peace'],"['cannot', ' be', ' kept', ' by', ' force', ';']","[' begins', ' with', ' a', ' smile', '.', ' ']",1.0,cannot be kept by force; it can only be achieved by understanding., begins with a smile. ,tensor([[0.7734]]),1,"[tensor([[0.7734]]), tensor([[0.7356]]), tensor([[0.7469]]), tensor([[0.7116]]), tensor([[0.7139]]), tensor([[0.7238]]), tensor([[0.7336]]), tensor([[0.7318]]), tensor([[0.7430]]), tensor([[0.7398]]), tensor([[0.7447]]), tensor([[0.7408]]), tensor([[0.7479]])]",0,6
gpt-4,Famous Quotes,62,7,Peace begins with a smile. ,['Peace'],"['beg', 'ins', ' with', ' a', ' smile', '.']","[' begins', ' with', ' a', ' smile', '.', ' ']",0.5,begins with a smile. - Mother Teresa, begins with a smile. ,tensor([[1.]]),5,"[tensor([[0.7734]]), tensor([[0.8838]]), tensor([[0.8848]]), tensor([[0.9006]]), tensor([[1.]]), tensor([[0.9924]]), tensor([[0.9517]]), tensor([[0.9293]])]",0,6
gpt-3.5-turbo,Famous Quotes,63,15,Choose love and peace will follow. Choose peace and love will follow. ,"['Choose', ' love', ' and', ' peace']","['over', ' hatred', ' and', ' violence', '.']","[' will', ' follow', '.', ' Choose', ' peace']",1.0,over hatred and violence., will follow. Choose peace and love will follow. ,tensor([[0.8310]]),5,"[tensor([[0.7867]]), tensor([[0.7930]]), tensor([[0.7671]]), tensor([[0.7995]]), tensor([[0.8310]])]",0,8
gpt-4-1106-preview,Famous Quotes,63,15,Choose love and peace will follow. Choose peace and love will follow. ,"['Choose', ' love', ' and', ' peace']","['will', ' prevail', ' over', ' hate', ' and', ' war', '.']","[' will', ' follow', '.', ' Choose', ' peace', ' and', ' love']",1.0,will prevail over hate and war., will follow. Choose peace and love will follow. ,tensor([[0.8709]]),7,"[tensor([[0.7867]]), tensor([[0.8237]]), tensor([[0.8579]]), tensor([[0.8568]]), tensor([[0.8440]]), tensor([[0.8510]]), tensor([[0.8709]])]",0,10
gpt-4,Famous Quotes,63,15,Choose love and peace will follow. Choose peace and love will follow. ,"['Choose', ' love', ' and', ' peace']","['will', ' guide', ' you', '.']","[' will', ' follow', '.', ' Choose']",1.0,will guide you., will follow. Choose peace and love will follow. ,tensor([[0.8475]]),4,"[tensor([[0.7867]]), tensor([[0.8237]]), tensor([[0.8389]]), tensor([[0.8475]])]",0,7
gpt-3.5-turbo,Famous Quotes,64,10,"Peace, like charity, begins at home. ","['Peace', ',', ' like', ' charity']","['beg', 'ins', ' at', ' home', '.']","[',', ' begins', ' at', ' home', '.']",0.4,begins at home.,", begins at home. ",tensor([[0.9926]]),4,"[tensor([[0.7687]]), tensor([[0.8813]]), tensor([[0.8872]]), tensor([[0.9926]])]",0,8
gpt-4-1106-preview,Famous Quotes,64,10,"Peace, like charity, begins at home. ","['Peace', ',', ' like', ' charity']","[',', ' begins', ' at', ' home', '.']","[',', ' begins', ' at', ' home', '.']",0.0,", begins at home.",", begins at home. ",tensor([[1.0000]]),5,"[tensor([[0.7687]]), tensor([[0.8303]]), tensor([[0.9056]]), tensor([[0.9020]]), tensor([[1.0000]])]",0,8
gpt-4,Famous Quotes,64,10,"Peace, like charity, begins at home. ","['Peace', ',', ' like', ' charity']","[',', ' begins', ' at', ' home', '.']","[',', ' begins', ' at', ' home', '.']",0.0,", begins at home.",", begins at home. ",tensor([[1.0000]]),5,"[tensor([[0.7687]]), tensor([[0.8303]]), tensor([[0.9056]]), tensor([[0.9020]]), tensor([[1.0000]])]",0,8
gpt-3.5-turbo,Famous Quotes,65,26,"May love and laughter light your days, and warm your heart and home. May good and faithful friends be yours wherever you may roam","['May', ' love', ' and']","['laughter', ' light', ' your', ' days', '.']","[' laughter', ' light', ' your', ' days', ',']",0.4,laughter light your days.," laughter light your days, and warm your heart and home. May good and faithful friends be yours wherever you may roam",tensor([[0.9193]]),5,"[tensor([[0.7828]]), tensor([[0.8677]]), tensor([[0.8492]]), tensor([[0.8992]]), tensor([[0.9193]])]",0,7
gpt-4-1106-preview,Famous Quotes,65,26,"May love and laughter light your days, and warm your heart and home. May good and faithful friends be yours wherever you may roam","['May', ' love', ' and']","['laughter', ' light', ' your', ' days', ',', ' and', ' warm', ' your', ' heart', ' and', ' home', '.']","[' laughter', ' light', ' your', ' days', ',', ' and', ' warm', ' your', ' heart', ' and', ' home', '.']",0.08333333333333333,"laughter light your days, and warm your heart and home."," laughter light your days, and warm your heart and home. May good and faithful friends be yours wherever you may roam",tensor([[0.9460]]),11,"[tensor([[0.7828]]), tensor([[0.8677]]), tensor([[0.8492]]), tensor([[0.8992]]), tensor([[0.9208]]), tensor([[0.9218]]), tensor([[0.9175]]), tensor([[0.9313]]), tensor([[0.9384]]), tensor([[0.9447]]), tensor([[0.9460]])]",0,14
gpt-4,Famous Quotes,65,26,"May love and laughter light your days, and warm your heart and home. May good and faithful friends be yours wherever you may roam","['May', ' love', ' and']","['laughter', ' light', ' your', ' days', ',', ' and', ' warm', ' your', ' heart', ' and', ' home', '.']","[' laughter', ' light', ' your', ' days', ',', ' and', ' warm', ' your', ' heart', ' and', ' home', '.']",0.08333333333333333,"laughter light your days, and warm your heart and home."," laughter light your days, and warm your heart and home. May good and faithful friends be yours wherever you may roam",tensor([[0.9460]]),11,"[tensor([[0.7828]]), tensor([[0.8677]]), tensor([[0.8492]]), tensor([[0.8992]]), tensor([[0.9208]]), tensor([[0.9218]]), tensor([[0.9175]]), tensor([[0.9313]]), tensor([[0.9384]]), tensor([[0.9447]]), tensor([[0.9460]])]",0,14
gpt-3.5-turbo,Famous Quotes,66,23,I believe in the spirit of equality and the spirit of this country as one of love and compassion and kindness. ,"['I', ' believe', ' in', ' the', ' spirit', ' of']","['truth', ' and', ' justice', '.']","[' equality', ' and', ' the', ' spirit']",0.75,truth and justice., equality and the spirit of this country as one of love and compassion and kindness. ,tensor([[0.8777]]),4,"[tensor([[0.7608]]), tensor([[0.7826]]), tensor([[0.8245]]), tensor([[0.8777]])]",0,9
gpt-4-1106-preview,Famous Quotes,66,23,I believe in the spirit of equality and the spirit of this country as one of love and compassion and kindness. ,"['I', ' believe', ' in', ' the', ' spirit', ' of']","['equality', ' and', ' that', ' everyone', ' should', ' have', ' a', ' fair', ' shot', ' at', ' opportunity', ' and', ' success', '.']","[' equality', ' and', ' the', ' spirit', ' of', ' this', ' country', ' as', ' one', ' of', ' love', ' and', ' compassion', ' and']",0.8571428571428571,equality and that everyone should have a fair shot at opportunity and success., equality and the spirit of this country as one of love and compassion and kindness. ,tensor([[0.8987]]),14,"[tensor([[0.7608]]), tensor([[0.8621]]), tensor([[0.8841]]), tensor([[0.8813]]), tensor([[0.8679]]), tensor([[0.8896]]), tensor([[0.8906]]), tensor([[0.8952]]), tensor([[0.8972]]), tensor([[0.8935]]), tensor([[0.8929]]), tensor([[0.8839]]), tensor([[0.8859]]), tensor([[0.8987]])]",0,19
