,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
2705,gpt-3.5-turbo,The Poppy War,16,20,"What?”
The proctor glanced up from his booklet. “Cheating prevention protocol.”
He gest","['What', '?”', '\n', 'The', ' pro', 'ctor', ' glanced', ' up']","['from', ' their', ' stack', ' of', ' papers', ',', ' their', ' face', ' unread', 'able', '.', ' “']","[' from', ' his', ' booklet', '.', ' “', 'Che', 'ating', ' prevention', ' protocol', '.”\n', 'He', ' gest']",1.0,"from their stack of papers, their face unreadable. “Oh, I’m sorry. Did you have a question?”"," from his booklet. “Cheating prevention protocol.”
He gest",tensor([[0.7981]]),6,"[tensor([[0.7806]]), tensor([[0.7815]]), tensor([[0.7885]]), tensor([[0.7652]]), tensor([[0.7772]]), tensor([[0.7981]]), tensor([[0.7975]]), tensor([[0.7862]]), tensor([[0.7622]]), tensor([[0.7754]]), tensor([[0.7858]]), tensor([[0.7796]]), tensor([[0.7845]]), tensor([[0.7816]]), tensor([[0.7804]]), tensor([[0.7830]]), tensor([[0.7724]])]",15,34,0.0005005005005005005
2708,gpt-3.5-turbo,The Poppy War,9877,20,"ed a teacher. She had stolen opium. She had burned herself,
lied to her foster","['ed', ' a', ' teacher', '.', ' She', ' had']","['ded', 'icated', ' her', ' life', ' to', ' learning', ',', ' spending', ' endless', ' hours', ' pouring', ' over', ' books', ' and']","[' stolen', ' op', 'ium', '.', ' She', ' had', ' burned', ' herself', ',\n', 'li', 'ed', ' to', ' her', ' foster']",1.0,"dedicated her life to learning, spending endless hours pouring over books and absorbing every piece of knowledge she could find. She had become known as one of the most brilliant minds in her field, gaining respect and admiration from her colleagues and students alike. She"," stolen opium. She had burned herself,
lied to her foster",tensor([[0.8110]]),27,"[tensor([[0.7601]]), tensor([[0.7300]]), tensor([[0.7991]]), tensor([[0.7925]]), tensor([[0.7984]]), tensor([[0.7703]]), tensor([[0.7705]]), tensor([[0.7844]]), tensor([[0.7828]]), tensor([[0.8022]]), tensor([[0.7924]]), tensor([[0.7930]]), tensor([[0.7886]]), tensor([[0.8000]]), tensor([[0.7971]]), tensor([[0.7998]]), tensor([[0.7987]]), tensor([[0.8034]]), tensor([[0.7999]]), tensor([[0.8068]]), tensor([[0.7918]]), tensor([[0.7909]]), tensor([[0.8043]]), tensor([[0.8095]]), tensor([[0.8082]]), tensor([[0.8061]]), tensor([[0.8110]]), tensor([[0.8071]]), tensor([[0.8070]]), tensor([[0.8067]]), tensor([[0.8050]]), tensor([[0.8046]]), tensor([[0.8016]]), tensor([[0.8070]]), tensor([[0.8063]]), tensor([[0.8093]]), tensor([[0.8023]]), tensor([[0.7991]]), tensor([[0.8012]]), tensor([[0.7996]]), tensor([[0.8023]]), tensor([[0.7993]]), tensor([[0.7956]]), tensor([[0.7981]]), tensor([[0.7968]]), tensor([[0.7947]])]",9876,9895,0.0005005005005005005
2711,gpt-3.5-turbo,The Poppy War,3213,25," on drugs.
She had only this option. She had to sway Tutor Feyrik.
She held up the book she had come","[' on', ' drugs', '.\n', 'She', ' had', ' only', ' this', ' option', '.', ' She']","['had', ' heard', ' the', ' rumors', ' and', ' whispered', ' tales', ' of', ' the', ' power', ' that', ' these', ' drugs', ' could', ' unlock']","[' had', ' to', ' sway', ' Tutor', ' Fey', 'rik', '.\n', 'She', ' held', ' up', ' the', ' book', ' she', ' had', ' come']",1.0,"had heard the rumors and whispered tales of the power that these drugs could unlock within a person. Desperate for any advantage to survive the harsh realities of war, she made the difficult decision to risk her own sanity and embark on this treacherous path"," had to sway Tutor Feyrik.
She held up the book she had come",tensor([[0.8215]]),32,"[tensor([[0.7509]]), tensor([[0.7954]]), tensor([[0.7788]]), tensor([[0.7956]]), tensor([[0.7856]]), tensor([[0.7926]]), tensor([[0.8017]]), tensor([[0.8033]]), tensor([[0.8045]]), tensor([[0.8058]]), tensor([[0.8135]]), tensor([[0.8137]]), tensor([[0.8029]]), tensor([[0.7878]]), tensor([[0.7898]]), tensor([[0.8010]]), tensor([[0.7975]]), tensor([[0.7906]]), tensor([[0.7924]]), tensor([[0.8008]]), tensor([[0.7990]]), tensor([[0.7976]]), tensor([[0.7949]]), tensor([[0.7968]]), tensor([[0.7930]]), tensor([[0.7958]]), tensor([[0.7992]]), tensor([[0.8021]]), tensor([[0.8014]]), tensor([[0.7939]]), tensor([[0.7921]]), tensor([[0.8215]]), tensor([[0.8181]]), tensor([[0.8199]]), tensor([[0.8140]]), tensor([[0.8103]]), tensor([[0.8146]]), tensor([[0.8150]]), tensor([[0.8172]]), tensor([[0.8198]]), tensor([[0.8141]]), tensor([[0.8187]]), tensor([[0.8202]]), tensor([[0.8198]]), tensor([[0.8202]]), tensor([[0.8190]])]",3212,3236,0.0005005005005005005
2714,gpt-3.5-turbo,The Poppy War,9894,29," to her foster parents, abandoned her responsibilities at the store, and
broken a marriage deal.
And she was going to Sinegard.","[' to', ' her', ' foster', ' parents', ',']","['who', ' had', ' taken', ' her', ' in', ' when', ' she', ' was', ' just', ' a', ' baby', '.', ' They', ' had', ' raised', ' her', ' with', ' love', ' and', ' care', ',', ' providing', ' for']","[' abandoned', ' her', ' responsibilities', ' at', ' the', ' store', ',', ' and', '\n', 'broken', ' a', ' marriage', ' deal', '.\n', 'And', ' she', ' was', ' going', ' to', ' S', 'ine', 'gard', '.']",1.0,"who had taken her in when she was just a baby. They had raised her with love and care, providing for her every need and teaching her the values of hard work and perseverance. Now, as she stood on the precipice of adulthood, she"," abandoned her responsibilities at the store, and
broken a marriage deal.
And she was going to Sinegard.",tensor([[0.8344]]),35,"[tensor([[0.7665]]), tensor([[0.7194]]), tensor([[0.7741]]), tensor([[0.7891]]), tensor([[0.8224]]), tensor([[0.8252]]), tensor([[0.8166]]), tensor([[0.8267]]), tensor([[0.8288]]), tensor([[0.8252]]), tensor([[0.8321]]), tensor([[0.8081]]), tensor([[0.8230]]), tensor([[0.8270]]), tensor([[0.8279]]), tensor([[0.8289]]), tensor([[0.8250]]), tensor([[0.8285]]), tensor([[0.8194]]), tensor([[0.8329]]), tensor([[0.8299]]), tensor([[0.8319]]), tensor([[0.8343]]), tensor([[0.8245]]), tensor([[0.8288]]), tensor([[0.8197]]), tensor([[0.8292]]), tensor([[0.8271]]), tensor([[0.8172]]), tensor([[0.8291]]), tensor([[0.8214]]), tensor([[0.8297]]), tensor([[0.8314]]), tensor([[0.8243]]), tensor([[0.8344]]), tensor([[0.8305]]), tensor([[0.8217]]), tensor([[0.8251]]), tensor([[0.8312]]), tensor([[0.8306]]), tensor([[0.8265]]), tensor([[0.8327]]), tensor([[0.8262]]), tensor([[0.8319]]), tensor([[0.8245]])]",9893,9920,0.0005005005005005005
2717,gpt-3.5-turbo,The Poppy War,7808,20," she knew, to test into a teacher’s college or a
medical academy. She suspected she might","[' she', ' knew', ',', ' to', ' test', ' into', ' a']","['pre', 'st', 'igious', ' military', ' academy', ' called', ' S', 'ine', 'gard', '.', ' It', ' was', ' a']","[' teacher', '’s', ' college', ' or', ' a', '\n', 'medical', ' academy', '.', ' She', ' suspected', ' she', ' might']",1.0,"prestigious military academy called Sinegard. It was a highly competitive institution that only accepted the best and brightest students from across the empire. The thought of being accepted into Sinegard both terrified and excited Rin, for it would be her ticket"," teacher’s college or a
medical academy. She suspected she might",tensor([[0.8532]]),42,"[tensor([[0.7457]]), tensor([[0.7563]]), tensor([[0.7652]]), tensor([[0.7991]]), tensor([[0.8086]]), tensor([[0.8092]]), tensor([[0.8066]]), tensor([[0.8198]]), tensor([[0.8180]]), tensor([[0.8241]]), tensor([[0.8275]]), tensor([[0.8230]]), tensor([[0.8175]]), tensor([[0.8208]]), tensor([[0.8282]]), tensor([[0.8216]]), tensor([[0.8251]]), tensor([[0.8185]]), tensor([[0.8271]]), tensor([[0.8258]]), tensor([[0.8263]]), tensor([[0.8259]]), tensor([[0.8187]]), tensor([[0.8237]]), tensor([[0.8138]]), tensor([[0.8285]]), tensor([[0.8180]]), tensor([[0.8196]]), tensor([[0.8301]]), tensor([[0.8316]]), tensor([[0.8327]]), tensor([[0.8351]]), tensor([[0.8381]]), tensor([[0.8318]]), tensor([[0.8362]]), tensor([[0.8435]]), tensor([[0.8360]]), tensor([[0.8384]]), tensor([[0.8393]]), tensor([[0.8396]]), tensor([[0.8525]]), tensor([[0.8532]])]",7807,7826,0.0005005005005005005
2720,gpt-3.5-turbo,The Poppy War,7038,30," was the exception to her rotating
schedule. She had to study Classics every day.
This section of the Keju required students to recite, analyze","[' was', ' the', ' exception', ' to', ' her', ' rotating', '\n', 'schedule', '.', ' She', ' had', ' to', ' study']","['with', ' intensity', ' and', ' focus', ' for', ' hours', ' every', ' day', ' in', ' order', ' to', ' keep', ' up', ' with', ' the', ' demanding', ' curriculum']","[' Classics', ' every', ' day', '.\n', 'This', ' section', ' of', ' the', ' Ke', 'ju', ' required', ' students', ' to', ' rec', 'ite', ',', ' analyze']",1.0,"with intensity and focus for hours every day in order to keep up with the demanding curriculum. The academy's instructors pushed their students to their limits, challenging them mentally and physically. Rin knew that if she wanted to succeed, she couldn't afford to let"," Classics every day.
This section of the Keju required students to recite, analyze",tensor([[0.8492]]),19,"[tensor([[0.7612]]), tensor([[0.7860]]), tensor([[0.7865]]), tensor([[0.8017]]), tensor([[0.8062]]), tensor([[0.8108]]), tensor([[0.8244]]), tensor([[0.8294]]), tensor([[0.8271]]), tensor([[0.8320]]), tensor([[0.8351]]), tensor([[0.8350]]), tensor([[0.8346]]), tensor([[0.8299]]), tensor([[0.8330]]), tensor([[0.8301]]), tensor([[0.8278]]), tensor([[0.8479]]), tensor([[0.8492]]), tensor([[0.8405]]), tensor([[0.8419]]), tensor([[0.8463]]), tensor([[0.8441]]), tensor([[0.8472]]), tensor([[0.8470]]), tensor([[0.8466]]), tensor([[0.8411]]), tensor([[0.8395]]), tensor([[0.8410]]), tensor([[0.8395]]), tensor([[0.8380]]), tensor([[0.8342]]), tensor([[0.8437]]), tensor([[0.8260]]), tensor([[0.8263]]), tensor([[0.8291]]), tensor([[0.8291]]), tensor([[0.8245]]), tensor([[0.8255]]), tensor([[0.8246]]), tensor([[0.8233]]), tensor([[0.8166]]), tensor([[0.8170]]), tensor([[0.8171]]), tensor([[0.8175]])]",7037,7066,0.0005005005005005005
2723,gpt-3.5-turbo,The Poppy War,2570,33," looked revolted. “Your folks are assholes.”
“So you’ll do it,” she said hopefully. “You’ll help.”
He sighed. “My dear girl","[' looked', ' revolt', 'ed', '.', ' “', 'Your', ' folks', ' are', ' assh', 'oles', '.”\n', '“So', ' you']","['might', ' think', ',”', ' Rin', ' agreed', '.', ' “', 'But', ' they', ' have', ' their', ' reasons', '.', ' They', ' believe', ' in', ' the', ' old', ' ways', ',']","['’ll', ' do', ' it', ',”', ' she', ' said', ' hopefully', '.', ' “', 'You', '’ll', ' help', '.”\n', 'He', ' sighed', '.', ' “', 'My', ' dear', ' girl']",0.95,"might think,” Rin agreed. “But they have their reasons. They believe in the old ways, the ways of survival. They think it’s necessary to be ruthless and cruel in order to protect our people. They see weakness as a vulnerability, something","’ll do it,” she said hopefully. “You’ll help.”
He sighed. “My dear girl",tensor([[0.8045]]),6,"[tensor([[0.7286]]), tensor([[0.7701]]), tensor([[0.7910]]), tensor([[0.7947]]), tensor([[0.7976]]), tensor([[0.8045]]), tensor([[0.8024]]), tensor([[0.8013]]), tensor([[0.7950]]), tensor([[0.7773]]), tensor([[0.7829]]), tensor([[0.7884]]), tensor([[0.7861]]), tensor([[0.7805]]), tensor([[0.7820]]), tensor([[0.7799]]), tensor([[0.7740]]), tensor([[0.7835]]), tensor([[0.7821]]), tensor([[0.7729]]), tensor([[0.7811]]), tensor([[0.7786]]), tensor([[0.7780]]), tensor([[0.7814]]), tensor([[0.7810]]), tensor([[0.7811]]), tensor([[0.7722]]), tensor([[0.7745]]), tensor([[0.7722]]), tensor([[0.7734]]), tensor([[0.7754]]), tensor([[0.7718]]), tensor([[0.7726]]), tensor([[0.7756]]), tensor([[0.7625]]), tensor([[0.7721]]), tensor([[0.7689]]), tensor([[0.7652]]), tensor([[0.7657]]), tensor([[0.7667]]), tensor([[0.7703]]), tensor([[0.7623]])]",2569,2601,0.0005005005005005005
2726,gpt-3.5-turbo,The Poppy War,4855,21,". Rin flinched,
suddenly terrified that her theft had been discovered.
“What is so wrong with","['.', ' Rin', ' fl', 'in', 'ched', ',\n']","['her', ' body', ' instinct', 'ively', ' reacting', ' to', ' the', ' sharp', ' pain', ' that', ' shot', ' through', ' her', '.', ' She']","['s', 'uddenly', ' terrified', ' that', ' her', ' theft', ' had', ' been', ' discovered', '.\n', '“What', ' is', ' so', ' wrong', ' with']",1.0,"her body instinctively reacting to the sharp pain that shot through her. She closed her eyes, trying to block out the agony and focus on regulating her breathing. The world around her seemed to fade away as she delved deep within herself, searching for","suddenly terrified that her theft had been discovered.
“What is so wrong with",tensor([[0.8287]]),44,"[tensor([[0.7507]]), tensor([[0.7963]]), tensor([[0.7745]]), tensor([[0.7945]]), tensor([[0.8062]]), tensor([[0.8091]]), tensor([[0.8110]]), tensor([[0.8074]]), tensor([[0.8121]]), tensor([[0.8219]]), tensor([[0.8027]]), tensor([[0.8018]]), tensor([[0.7988]]), tensor([[0.8006]]), tensor([[0.8135]]), tensor([[0.8149]]), tensor([[0.8116]]), tensor([[0.8167]]), tensor([[0.8196]]), tensor([[0.8179]]), tensor([[0.8169]]), tensor([[0.8112]]), tensor([[0.8102]]), tensor([[0.8058]]), tensor([[0.8094]]), tensor([[0.8087]]), tensor([[0.8079]]), tensor([[0.8082]]), tensor([[0.7987]]), tensor([[0.8086]]), tensor([[0.8055]]), tensor([[0.8046]]), tensor([[0.8060]]), tensor([[0.8123]]), tensor([[0.8110]]), tensor([[0.8093]]), tensor([[0.8110]]), tensor([[0.8077]]), tensor([[0.8101]]), tensor([[0.8135]]), tensor([[0.8093]]), tensor([[0.8115]]), tensor([[0.8035]]), tensor([[0.8287]]), tensor([[0.8216]])]",4854,4874,0.0005005005005005005
2729,gpt-3.5-turbo,The Poppy War,5547,36," than
willing to tie up her loose ends. Rin had watched her do it before. She’d
spent most of her life trying to make sure she never became a loose","[' than', '\n', 'w', 'illing', ' to']","['s', 'acr', 'ifice', ' everything', ' for', ' their', ' country', ' and', ' their', ' cause', '.', ' They', ' are', ' driven', ' by', ' a', ' relentless', ' determination', ' to', ' protect', ' their', ' homeland', ' and', ' ensure', ' a', ' better', ' future', ' for', ' their', ' people', '.']","[' tie', ' up', ' her', ' loose', ' ends', '.', ' Rin', ' had', ' watched', ' her', ' do', ' it', ' before', '.', ' She', '’d', '\n', 'spent', ' most', ' of', ' her', ' life', ' trying', ' to', ' make', ' sure', ' she', ' never', ' became', ' a', ' loose']",1.0,"sacrifice everything for their country and their cause. They are driven by a relentless determination to protect their homeland and ensure a better future for their people. From the lowest infantry soldier to the highest-ranking general, their unwavering loyalty to their nation"," tie up her loose ends. Rin had watched her do it before. She’d
spent most of her life trying to make sure she never became a loose",tensor([[0.8068]]),19,"[tensor([[0.7851]]), tensor([[0.7709]]), tensor([[0.7787]]), tensor([[0.7795]]), tensor([[0.7840]]), tensor([[0.7742]]), tensor([[0.7796]]), tensor([[0.7735]]), tensor([[0.7616]]), tensor([[0.7713]]), tensor([[0.7807]]), tensor([[0.7873]]), tensor([[0.7883]]), tensor([[0.7841]]), tensor([[0.7930]]), tensor([[0.8030]]), tensor([[0.8006]]), tensor([[0.8056]]), tensor([[0.8068]]), tensor([[0.8004]]), tensor([[0.7965]]), tensor([[0.8029]]), tensor([[0.7965]]), tensor([[0.8019]]), tensor([[0.7997]]), tensor([[0.8000]]), tensor([[0.7999]]), tensor([[0.7924]]), tensor([[0.7955]]), tensor([[0.7940]]), tensor([[0.7962]]), tensor([[0.7884]]), tensor([[0.7830]]), tensor([[0.7862]]), tensor([[0.7865]]), tensor([[0.7920]]), tensor([[0.7872]]), tensor([[0.7800]]), tensor([[0.7876]]), tensor([[0.7894]]), tensor([[0.7848]]), tensor([[0.7865]]), tensor([[0.7901]])]",5546,5581,0.0005005005005005005
2732,gpt-3.5-turbo,The Poppy War,3811,38,"? Thirty?”
“Twenty-seven.”
“Then I’ll memorize them all. Every single one. That’s all you need to
pass the Keju. The other subjects aren’t","['?', ' Thirty', '?”', '\n', '“', 'Twenty', '-seven', '.”\n']","['“', 'Twenty', '-seven', '.”', ' Rin', '’s', ' voice', ' was', ' weak', '.', ' So', ' weak', '.', ' “', 'I', '’ll', ' pass', ' the', ' test', ' in', ' a', ' week', '.', ' Just', ' tell', ' me', ' what', ' is', ' going', ' on']","['“', 'Then', ' I', '’ll', ' memor', 'ize', ' them', ' all', '.', ' Every', ' single', ' one', '.', ' That', '’s', ' all', ' you', ' need', ' to', '\n', 'pass', ' the', ' Ke', 'ju', '.', ' The', ' other', ' subjects', ' aren', '’t']",0.9333333333333332,"“Twenty-seven.” Rin’s voice was weak. So weak. “I’ll pass the test in a week. Just tell me what is going on.”
Jiang cleared his throat, a sound that crackled through the silence around them. “You","“Then I’ll memorize them all. Every single one. That’s all you need to
pass the Keju. The other subjects aren’t",tensor([[0.8220]]),14,"[tensor([[0.7558]]), tensor([[0.7808]]), tensor([[0.7910]]), tensor([[0.7876]]), tensor([[0.7887]]), tensor([[0.7588]]), tensor([[0.7782]]), tensor([[0.7652]]), tensor([[0.7829]]), tensor([[0.8049]]), tensor([[0.8106]]), tensor([[0.8176]]), tensor([[0.8180]]), tensor([[0.8220]]), tensor([[0.8120]]), tensor([[0.8185]]), tensor([[0.8149]]), tensor([[0.8121]]), tensor([[0.8130]]), tensor([[0.8131]]), tensor([[0.8129]]), tensor([[0.8146]]), tensor([[0.8095]]), tensor([[0.8156]]), tensor([[0.8060]]), tensor([[0.8150]]), tensor([[0.8094]]), tensor([[0.8114]]), tensor([[0.8088]]), tensor([[0.8103]]), tensor([[0.8116]]), tensor([[0.8095]]), tensor([[0.8101]]), tensor([[0.8012]]), tensor([[0.8115]])]",3810,3847,0.0005005005005005005
2735,gpt-3.5-turbo,The Poppy War,2651,26," the
impossible.”
“But—”
He held up a hand. “More than twenty thousand students take the Keju
each","[' the', '\n', 'im', 'possible', '.”\n']","['But', ' she', ' had', ' seen', ' the', ' impossible', ' happen', ' before', '.', ' She', ' had', ' witnessed', ' the', ' power', ' of', ' the', ' gods', ' and', ' the', ' devastation', ' they']","['“But', '—', '”\n', 'He', ' held', ' up', ' a', ' hand', '.', ' “', 'More', ' than', ' twenty', ' thousand', ' students', ' take', ' the', ' Ke', 'ju', '\n', 'each']",0.9523809523809524,"But she had seen the impossible happen before. She had witnessed the power of the gods and the devastation they could unleash. And now, standing in the midst of a war-torn battlefield, with bodies scattered all around her, Rin knew that she had","“But—”
He held up a hand. “More than twenty thousand students take the Keju
each",tensor([[0.8074]]),2,"[tensor([[0.7656]]), tensor([[0.8074]]), tensor([[0.7875]]), tensor([[0.7817]]), tensor([[0.7566]]), tensor([[0.7666]]), tensor([[0.7468]]), tensor([[0.7479]]), tensor([[0.7431]]), tensor([[0.7556]]), tensor([[0.7560]]), tensor([[0.7576]]), tensor([[0.7629]]), tensor([[0.7715]]), tensor([[0.7724]]), tensor([[0.7756]]), tensor([[0.7759]]), tensor([[0.7724]]), tensor([[0.7750]]), tensor([[0.7715]]), tensor([[0.7711]]), tensor([[0.7722]]), tensor([[0.7664]]), tensor([[0.7726]]), tensor([[0.7669]]), tensor([[0.7870]]), tensor([[0.7863]]), tensor([[0.7813]]), tensor([[0.7811]]), tensor([[0.7817]]), tensor([[0.7803]]), tensor([[0.7747]]), tensor([[0.7657]]), tensor([[0.7735]]), tensor([[0.7761]]), tensor([[0.7732]]), tensor([[0.7724]]), tensor([[0.7726]]), tensor([[0.7632]]), tensor([[0.7701]]), tensor([[0.7675]]), tensor([[0.7671]]), tensor([[0.7687]]), tensor([[0.7671]])]",2650,2675,0.0005005005005005005
2738,gpt-3.5-turbo,The Poppy War,6931,24," came up with the answer: If
a tree by a well-traveled road has this much fruit, then there must","[' came', ' up', ' with', ' the', ' answer', ':']","['""', 'K', 'itchens', ' like', ' these', ' were', ' where', ' Rin', ' felt', ' most', ' comfortable', ',', ' surrounded', ' by', ' the', ' comforting', ' arom', 'as']","[' If', '\n', 'a', ' tree', ' by', ' a', ' well', '-tr', 'aveled', ' road', ' has', ' this', ' much', ' fruit', ',', ' then', ' there', ' must']",1.0,"""Kitchens like these were where Rin felt most comfortable, surrounded by the comforting aromas of spices and simmering broths. It was here, among the bubbling pots and sizzling pans, that she found solace from the chaos outside."," If
a tree by a well-traveled road has this much fruit, then there must",tensor([[0.7608]]),23,"[tensor([[0.7463]]), tensor([[0.7136]]), tensor([[0.7243]]), tensor([[0.7373]]), tensor([[0.7336]]), tensor([[0.7314]]), tensor([[0.7526]]), tensor([[0.7533]]), tensor([[0.7558]]), tensor([[0.7514]]), tensor([[0.7514]]), tensor([[0.7526]]), tensor([[0.7555]]), tensor([[0.7491]]), tensor([[0.7545]]), tensor([[0.7565]]), tensor([[0.7564]]), tensor([[0.7574]]), tensor([[0.7552]]), tensor([[0.7576]]), tensor([[0.7588]]), tensor([[0.7574]]), tensor([[0.7608]]), tensor([[0.7584]]), tensor([[0.7570]]), tensor([[0.7563]]), tensor([[0.7535]]), tensor([[0.7550]]), tensor([[0.7546]]), tensor([[0.7530]]), tensor([[0.7519]]), tensor([[0.7522]]), tensor([[0.7497]]), tensor([[0.7460]]), tensor([[0.7456]]), tensor([[0.7486]]), tensor([[0.7441]]), tensor([[0.7517]])]",6930,6953,0.0005005005005005005
2741,gpt-3.5-turbo,The Poppy War,2149,37," thanks for the pains they had gone
through to secure her such a stable future.
She returned to the store. She worked silently until dark, took orders,
filed inventory, and","[' thanks', ' for', ' the', ' pains', ' they', ' had', ' gone', '\n', 'through', ' to', ' secure', ' her', ' such', ' a', ' stable']","['and', ' prosperous', ' future', '.', ' As', ' Rin', ' walked', ' towards', ' the', ' gate', ',', ' she', ' couldn', ""'t"", ' help', ' but', ' feel', ' a', ' mixture', ' of', ' excitement', ',']","[' future', '.\n', 'She', ' returned', ' to', ' the', ' store', '.', ' She', ' worked', ' silently', ' until', ' dark', ',', ' took', ' orders', ',\n', 'file', 'd', ' inventory', ',', ' and']",1.0,"and prosperous future. As Rin walked towards the gate, she couldn't help but feel a mixture of excitement, gratitude, and a tinge of sadness. She had always dreamed of attending the prestigious Sinegard Academy, and now that her dream was"," future.
She returned to the store. She worked silently until dark, took orders,
filed inventory, and",tensor([[0.8467]]),12,"[tensor([[0.7451]]), tensor([[0.7875]]), tensor([[0.7649]]), tensor([[0.7952]]), tensor([[0.8052]]), tensor([[0.8137]]), tensor([[0.8196]]), tensor([[0.8148]]), tensor([[0.8157]]), tensor([[0.8159]]), tensor([[0.8246]]), tensor([[0.8467]]), tensor([[0.8437]]), tensor([[0.8380]]), tensor([[0.8394]]), tensor([[0.8392]]), tensor([[0.8403]]), tensor([[0.8416]]), tensor([[0.8266]]), tensor([[0.8274]]), tensor([[0.8323]]), tensor([[0.8307]]), tensor([[0.8313]]), tensor([[0.8308]]), tensor([[0.8296]]), tensor([[0.8351]]), tensor([[0.8358]]), tensor([[0.8383]]), tensor([[0.8378]]), tensor([[0.8370]]), tensor([[0.8344]]), tensor([[0.8366]]), tensor([[0.8238]]), tensor([[0.8182]]), tensor([[0.8200]]), tensor([[0.8182]]), tensor([[0.8188]]), tensor([[0.8206]]), tensor([[0.8211]]), tensor([[0.8175]]), tensor([[0.8203]])]",2148,2184,0.0005005005005005005
2744,gpt-3.5-turbo,The Poppy War,7884,22," into
Sinegard. She had to test into the highest-scoring percentage of students not
just in","[' into', '\n', 'S', 'ine', 'gard', '.', ' She']","['had', ' heard', ' stories', ' about', ' this', ' renowned', ' military', ' academy', ',', ' where', ' the', ' Empire', ""'s"", ' most', ' promising']","[' had', ' to', ' test', ' into', ' the', ' highest', '-sc', 'oring', ' percentage', ' of', ' students', ' not', '\n', 'just', ' in']",1.0,"had heard stories about this renowned military academy, where the Empire's most promising young soldiers were cultivated. The sprawling campus, nestled amidst verdant hills, seemed both daunting and awe-inspiring to her. As she stepped foot onto its grounds for the first"," had to test into the highest-scoring percentage of students not
just in",tensor([[0.7959]]),15,"[tensor([[0.7341]]), tensor([[0.7821]]), tensor([[0.7623]]), tensor([[0.7690]]), tensor([[0.7849]]), tensor([[0.7820]]), tensor([[0.7886]]), tensor([[0.7598]]), tensor([[0.7876]]), tensor([[0.7724]]), tensor([[0.7804]]), tensor([[0.7735]]), tensor([[0.7862]]), tensor([[0.7860]]), tensor([[0.7959]]), tensor([[0.7921]]), tensor([[0.7911]]), tensor([[0.7845]]), tensor([[0.7854]]), tensor([[0.7805]]), tensor([[0.7915]]), tensor([[0.7794]]), tensor([[0.7778]]), tensor([[0.7752]]), tensor([[0.7840]]), tensor([[0.7809]]), tensor([[0.7814]]), tensor([[0.7810]]), tensor([[0.7826]]), tensor([[0.7798]]), tensor([[0.7819]]), tensor([[0.7834]]), tensor([[0.7824]]), tensor([[0.7827]]), tensor([[0.7772]]), tensor([[0.7744]]), tensor([[0.7747]]), tensor([[0.7789]]), tensor([[0.7700]]), tensor([[0.7737]]), tensor([[0.7766]]), tensor([[0.7727]])]",7883,7904,0.0005005005005005005
2747,gpt-3.5-turbo,The Poppy War,928,24,"This rarely happened. The Fangs liked to ignore Rin until they had a task
for her, and then they spoke","['This', ' rarely', ' happened', '.', ' The', ' Fang']","['cl', 'an', ',', ' who', ' controlled', ' the', ' village', ',', ' were', ' known', ' for', ' their', ' strict', ' enforcement', ' of', ' rules', ' and', ' harsh']","['s', ' liked', ' to', ' ignore', ' Rin', ' until', ' they', ' had', ' a', ' task', '\n', 'for', ' her', ',', ' and', ' then', ' they', ' spoke']",1.0,"clan, who controlled the village, were known for their strict enforcement of rules and harsh punishments. As the villagers went about their daily routines, fear and apprehension hung in the air. The elders had muffled conversations, their eyes darting around","s liked to ignore Rin until they had a task
for her, and then they spoke",tensor([[0.7913]]),38,"[tensor([[0.7374]]), tensor([[0.7531]]), tensor([[0.7602]]), tensor([[0.7640]]), tensor([[0.7607]]), tensor([[0.7619]]), tensor([[0.7742]]), tensor([[0.7715]]), tensor([[0.7689]]), tensor([[0.7728]]), tensor([[0.7768]]), tensor([[0.7639]]), tensor([[0.7613]]), tensor([[0.7609]]), tensor([[0.7582]]), tensor([[0.7677]]), tensor([[0.7523]]), tensor([[0.7545]]), tensor([[0.7556]]), tensor([[0.7620]]), tensor([[0.7650]]), tensor([[0.7668]]), tensor([[0.7694]]), tensor([[0.7700]]), tensor([[0.7688]]), tensor([[0.7751]]), tensor([[0.7692]]), tensor([[0.7709]]), tensor([[0.7780]]), tensor([[0.7751]]), tensor([[0.7750]]), tensor([[0.7757]]), tensor([[0.7744]]), tensor([[0.7742]]), tensor([[0.7728]]), tensor([[0.7796]]), tensor([[0.7912]]), tensor([[0.7913]]), tensor([[0.7832]]), tensor([[0.7852]]), tensor([[0.7847]])]",927,950,0.0005005005005005005
