,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
3411,gpt-4,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",281,40," check out those thighs!” she’d whispered. “He thick as
fuck. I’ma need him to turn around so I can see that ass.”
Feyi had rolled her eyes. “","[' check', ' out', ' those', ' thighs', '!”', ' she', '’d', ' whispered', '.', ' “', 'He', ' thick', ' as', '\n', 'fuck', '.', ' I', '’', 'ma']","['mar', 'ry', ' him', '.', ' Just', ' watch', '.”', ' We', ' had', ' all', ' laughed', ' then', ',', ' not', ' taking', ' her', ' words', ' seriously', '.', ' But', ' within']","[' need', ' him', ' to', ' turn', ' around', ' so', ' I', ' can', ' see', ' that', ' ass', '.”\n', 'F', 'ey', 'i', ' had', ' rolled', ' her', ' eyes', '.', ' “']",1.0,"marry him. Just watch.” We had all laughed then, not taking her words seriously. But within a year, the church bells were ringing and she was walking down the aisle towards the man with the thunderous thighs, a triumphant smile on"," need him to turn around so I can see that ass.”
Feyi had rolled her eyes. “",tensor([[0.8261]]),14,"[tensor([[0.7487]]), tensor([[0.7505]]), tensor([[0.7890]]), tensor([[0.7863]]), tensor([[0.8103]]), tensor([[0.7970]]), tensor([[0.8060]]), tensor([[0.8050]]), tensor([[0.8123]]), tensor([[0.8132]]), tensor([[0.8113]]), tensor([[0.8091]]), tensor([[0.8169]]), tensor([[0.8261]]), tensor([[0.8247]]), tensor([[0.8241]]), tensor([[0.8235]]), tensor([[0.8197]]), tensor([[0.8138]]), tensor([[0.8079]]), tensor([[0.7985]]), tensor([[0.7899]]), tensor([[0.7880]]), tensor([[0.7895]]), tensor([[0.7904]]), tensor([[0.7908]]), tensor([[0.7942]]), tensor([[0.8009]]), tensor([[0.8006]]), tensor([[0.7994]]), tensor([[0.7893]]), tensor([[0.7904]]), tensor([[0.7896]]), tensor([[0.7939]]), tensor([[0.7907]]), tensor([[0.7921]]), tensor([[0.7940]]), tensor([[0.8026]]), tensor([[0.8016]]), tensor([[0.7973]]), tensor([[0.7915]]), tensor([[0.7916]])]",280,319,0.0010005002501250625
3414,gpt-4,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",1945,26,"You’re in
Brooklyn now,” she’d said. “Try a different look. It’s not a big
deal.”
","['You', '’re', ' in', '\n', 'Bro', 'oklyn']","['now', ',', ' living', ' in', ' a', ' flat', ' with', ' wide', ',', ' industrial', ' windows', ' that', ' let', ' in', ' floods', ' of', ' daylight', '.', ' Your', ' bare']","[' now', ',”', ' she', '’d', ' said', '.', ' “', 'Try', ' a', ' different', ' look', '.', ' It', '’s', ' not', ' a', ' big', '\n', 'deal', '.”\n']",1.0,"now, living in a flat with wide, industrial windows that let in floods of daylight. Your bare feet tread softly on bare hardwood floors, each step filled with a sense of freedom. The vibrant neighborhood bustles below, offering flavors of culture, art"," now,” she’d said. “Try a different look. It’s not a big
deal.”
",tensor([[0.7847]]),18,"[tensor([[0.7686]]), tensor([[0.7772]]), tensor([[0.7789]]), tensor([[0.7656]]), tensor([[0.7813]]), tensor([[0.7717]]), tensor([[0.7673]]), tensor([[0.7824]]), tensor([[0.7649]]), tensor([[0.7693]]), tensor([[0.7679]]), tensor([[0.7684]]), tensor([[0.7659]]), tensor([[0.7646]]), tensor([[0.7670]]), tensor([[0.7672]]), tensor([[0.7697]]), tensor([[0.7847]]), tensor([[0.7825]]), tensor([[0.7777]]), tensor([[0.7768]]), tensor([[0.7764]]), tensor([[0.7788]]), tensor([[0.7738]]), tensor([[0.7819]]), tensor([[0.7738]]), tensor([[0.7703]]), tensor([[0.7679]]), tensor([[0.7690]]), tensor([[0.7729]]), tensor([[0.7720]]), tensor([[0.7733]]), tensor([[0.7754]]), tensor([[0.7752]]), tensor([[0.7735]]), tensor([[0.7659]]), tensor([[0.7652]]), tensor([[0.7648]]), tensor([[0.7643]]), tensor([[0.7601]]), tensor([[0.7638]]), tensor([[0.7606]]), tensor([[0.7582]])]",1944,1969,0.0010005002501250625
3417,gpt-4,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",2364,23,", we’re a few years too old for that,” Feyi had
replied. “Second, I think","[',', ' we', '’re', ' a', ' few']","['pages', ' in', ' and', ' I', ""'m"", ' absolutely', ' enth', 'ral', 'led', '.', ' Each', ' word', ' seems', ' to', ' be', ' expert', 'ly', ' chosen']","[' years', ' too', ' old', ' for', ' that', ',”', ' Fey', 'i', ' had', '\n', 're', 'plied', '.', ' “', 'Second', ',', ' I', ' think']",1.0,"pages in and I'm absolutely enthralled. Each word seems to be expertly chosen, arranged in a way that it dances off the page, pulling the reader into its rhythm. It sprawls out like a reverberating melody, cutting straight"," years too old for that,” Feyi had
replied. “Second, I think",tensor([[0.7622]]),25,"[tensor([[0.7290]]), tensor([[0.7183]]), tensor([[0.7458]]), tensor([[0.7495]]), tensor([[0.7467]]), tensor([[0.7339]]), tensor([[0.7254]]), tensor([[0.7328]]), tensor([[0.7391]]), tensor([[0.7452]]), tensor([[0.7464]]), tensor([[0.7436]]), tensor([[0.7530]]), tensor([[0.7503]]), tensor([[0.7552]]), tensor([[0.7583]]), tensor([[0.7555]]), tensor([[0.7592]]), tensor([[0.7591]]), tensor([[0.7603]]), tensor([[0.7603]]), tensor([[0.7619]]), tensor([[0.7592]]), tensor([[0.7566]]), tensor([[0.7622]]), tensor([[0.7602]]), tensor([[0.7605]]), tensor([[0.7592]]), tensor([[0.7606]]), tensor([[0.7490]]), tensor([[0.7567]]), tensor([[0.7595]]), tensor([[0.7591]]), tensor([[0.7581]]), tensor([[0.7575]]), tensor([[0.7549]]), tensor([[0.7488]]), tensor([[0.7513]]), tensor([[0.7507]])]",2363,2385,0.0010005002501250625
3420,gpt-4,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",4762,31," lighter and leaned over, the flame flower‐
ing in her hands. “Did I tell him what?”
“That he’s the first since the accident","[' lighter', ' and', ' leaned', ' over', ',', ' the']","['sun', 'light', ' gl', 'int', 'ing', ' off', ' her', ' golden', ' curls', ' as', ' she', ' kisses', ' me', '.', ' Her', ' lips', ' are', ' warm', ',', ' filled', ' with', ' life', ' in', ' stark', ' contradiction']","[' flame', ' flower', '‐', '\n', 'ing', ' in', ' her', ' hands', '.', ' “', 'Did', ' I', ' tell', ' him', ' what', '?”', '\n', '“That', ' he', '’s', ' the', ' first', ' since', ' the', ' accident']",0.92,"sunlight glinting off her golden curls as she kisses me. Her lips are warm, filled with life in stark contradiction to the spirit of death we had successfully fooled. Her beauty shines brighter than any beacon, outshining the grim reaper"," flame flower‐
ing in her hands. “Did I tell him what?”
“That he’s the first since the accident",tensor([[0.8280]]),36,"[tensor([[0.7625]]), tensor([[0.7416]]), tensor([[0.7475]]), tensor([[0.7566]]), tensor([[0.7838]]), tensor([[0.7803]]), tensor([[0.7727]]), tensor([[0.7768]]), tensor([[0.7817]]), tensor([[0.7919]]), tensor([[0.7830]]), tensor([[0.8004]]), tensor([[0.8004]]), tensor([[0.8001]]), tensor([[0.7913]]), tensor([[0.8009]]), tensor([[0.8028]]), tensor([[0.8012]]), tensor([[0.8015]]), tensor([[0.8066]]), tensor([[0.8113]]), tensor([[0.8087]]), tensor([[0.8089]]), tensor([[0.8132]]), tensor([[0.8102]]), tensor([[0.8159]]), tensor([[0.8144]]), tensor([[0.8208]]), tensor([[0.8245]]), tensor([[0.8119]]), tensor([[0.8219]]), tensor([[0.8220]]), tensor([[0.8252]]), tensor([[0.8275]]), tensor([[0.8260]]), tensor([[0.8280]]), tensor([[0.8204]]), tensor([[0.8264]]), tensor([[0.8269]]), tensor([[0.8221]]), tensor([[0.8215]])]",4761,4791,0.0010005002501250625
3423,gpt-4,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",4107,40,"Why wouldn’t I?”
Feyi shrugged. “No reason.” She held out her hand for his
phone and typed in her number. “Shoot me a text, I guess.”
Mil","['Why', ' wouldn', '’t', ' I', '?”', '\n', 'F', 'ey', 'i']","['continued', ',', ' her', ' eyes', ' reflecting', ' the', ' determination', ' burning', ' within', ' her', '.', ' ""', 'Beauty', ' is', ' not', ' a', ' weapon', ' to', ' be', ' feared', ',', ' but', ' rather', ' a', ' gift', ' that', ' should', ' be', ' cherished', ' and', ' celebrated']","[' shrugged', '.', ' “', 'No', ' reason', '.”', ' She', ' held', ' out', ' her', ' hand', ' for', ' his', '\n', 'phone', ' and', ' typed', ' in', ' her', ' number', '.', ' “', 'Shoot', ' me', ' a', ' text', ',', ' I', ' guess', '.”\n', 'Mil']",0.967741935483871,"continued, her eyes reflecting the determination burning within her. ""Beauty is not a weapon to be feared, but rather a gift that should be cherished and celebrated. In the face of death, it's our ability to embrace our beauty, our joy,"," shrugged. “No reason.” She held out her hand for his
phone and typed in her number. “Shoot me a text, I guess.”
Mil",tensor([[0.7997]]),15,"[tensor([[0.7610]]), tensor([[0.7808]]), tensor([[0.7893]]), tensor([[0.7865]]), tensor([[0.7656]]), tensor([[0.7670]]), tensor([[0.7602]]), tensor([[0.7870]]), tensor([[0.7836]]), tensor([[0.7809]]), tensor([[0.7845]]), tensor([[0.7797]]), tensor([[0.7928]]), tensor([[0.7918]]), tensor([[0.7997]]), tensor([[0.7962]]), tensor([[0.7947]]), tensor([[0.7874]]), tensor([[0.7899]]), tensor([[0.7904]]), tensor([[0.7903]]), tensor([[0.7869]]), tensor([[0.7846]]), tensor([[0.7878]]), tensor([[0.7863]]), tensor([[0.7843]]), tensor([[0.7844]]), tensor([[0.7777]]), tensor([[0.7837]]), tensor([[0.7825]]), tensor([[0.7858]]), tensor([[0.7826]]), tensor([[0.7855]]), tensor([[0.7843]]), tensor([[0.7861]]), tensor([[0.7849]]), tensor([[0.7854]]), tensor([[0.7829]]), tensor([[0.7851]]), tensor([[0.7840]]), tensor([[0.7856]]), tensor([[0.7844]])]",4106,4145,0.0010005002501250625
3426,gpt-4,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",470,31,".
Feyi had already decided who she wanted to be that night, so
she stared right back at him, unabashed, drinking in his terr","['.\n', 'F', 'ey', 'i', ' had', ' already', ' decided', ' who', ' she', ' wanted', ' to', ' be']","['that', ' night', '.', ' A', ' vision', ' of', ' sed', 'uctive', ' elegance', ' and', ' quiet', ' confidence', '.', ' As', ' she', ' put', ' on', ' her', ' red']","[' that', ' night', ',', ' so', '\n', 'she', ' stared', ' right', ' back', ' at', ' him', ',', ' unab', 'ashed', ',', ' drinking', ' in', ' his', ' terr']",0.9473684210526316,"that night. A vision of seductive elegance and quiet confidence. As she put on her red velvet dress, the embodiment of her decision hung in the air around her, swirling and dancing to the rhythm of her movement. Her beauty was a force,"," that night, so
she stared right back at him, unabashed, drinking in his terr",tensor([[0.8871]]),15,"[tensor([[0.7486]]), tensor([[0.7717]]), tensor([[0.8611]]), tensor([[0.8599]]), tensor([[0.8648]]), tensor([[0.8642]]), tensor([[0.8700]]), tensor([[0.8608]]), tensor([[0.8652]]), tensor([[0.8595]]), tensor([[0.8679]]), tensor([[0.8691]]), tensor([[0.8787]]), tensor([[0.8848]]), tensor([[0.8871]]), tensor([[0.8867]]), tensor([[0.8798]]), tensor([[0.8694]]), tensor([[0.8600]]), tensor([[0.8539]]), tensor([[0.8606]]), tensor([[0.8581]]), tensor([[0.8606]]), tensor([[0.8579]]), tensor([[0.8541]]), tensor([[0.8534]]), tensor([[0.8520]]), tensor([[0.8512]]), tensor([[0.8511]]), tensor([[0.8538]]), tensor([[0.8492]]), tensor([[0.8503]]), tensor([[0.8438]]), tensor([[0.8415]]), tensor([[0.8407]]), tensor([[0.8389]]), tensor([[0.8372]]), tensor([[0.8395]]), tensor([[0.8353]]), tensor([[0.8378]]), tensor([[0.8411]]), tensor([[0.8398]]), tensor([[0.8383]]), tensor([[0.8413]])]",469,499,0.0010005002501250625
3429,gpt-4,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",2791,34,". Feyi heard a rip, and she
laughed in delight as he tore off her lace thong. Her laugh melted
into a soft gasp as","['.', ' Fey', 'i', ' heard', ' a', ' rip', ',', ' and', ' she', '\n', 'la', 'ugh', 'ed', ' in', ' delight']","['as', ' the', ' vibrant', ' fabric', ' gave', ' way', ' under', ' the', ' skill', 'ful', ' glide', ' of', ' her', ' hands', ',', ' creating', ' the', ' exact', ' dimensions']","[' as', ' he', ' tore', ' off', ' her', ' lace', ' th', 'ong', '.', ' Her', ' laugh', ' melted', '\n', 'into', ' a', ' soft', ' gas', 'p', ' as']",1.0,"as the vibrant fabric gave way under the skillful glide of her hands, creating the exact dimensions she had envisaged in her mind. The soft lantern light danced off her bright eyes, a testament to her undying love for creation. Amid the cr"," as he tore off her lace thong. Her laugh melted
into a soft gasp as",tensor([[0.8365]]),13,"[tensor([[0.7475]]), tensor([[0.7594]]), tensor([[0.7726]]), tensor([[0.7604]]), tensor([[0.7803]]), tensor([[0.7850]]), tensor([[0.7915]]), tensor([[0.8010]]), tensor([[0.7998]]), tensor([[0.8063]]), tensor([[0.8066]]), tensor([[0.8016]]), tensor([[0.8365]]), tensor([[0.8187]]), tensor([[0.8208]]), tensor([[0.8236]]), tensor([[0.8233]]), tensor([[0.8146]]), tensor([[0.8136]]), tensor([[0.8190]]), tensor([[0.8098]]), tensor([[0.8108]]), tensor([[0.8124]]), tensor([[0.7986]]), tensor([[0.8132]]), tensor([[0.8259]]), tensor([[0.8116]]), tensor([[0.8143]]), tensor([[0.8171]]), tensor([[0.8306]]), tensor([[0.8350]]), tensor([[0.8279]]), tensor([[0.8213]]), tensor([[0.8301]]), tensor([[0.8232]]), tensor([[0.8251]]), tensor([[0.8249]]), tensor([[0.8301]]), tensor([[0.8330]]), tensor([[0.8311]]), tensor([[0.8158]]), tensor([[0.8261]]), tensor([[0.8243]]), tensor([[0.8253]])]",2790,2823,0.0010005002501250625
3432,gpt-4,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",5436,29," her.
Feyi sat on the stoop as Joy started walking away, then called out
after her. “Hey, babe, can","[' her', '.\n', 'F', 'ey', 'i', ' sat', ' on']","['the', ' weather', 'ed', ' wooden', ' stool', ' in', ' her', ' grandmother', ""'s"", ' kitchen', ',', ' the', ' warm', ' scent', ' of', ' cooked', ' y', 'am', ' and', ' robust', ' palm', ' oil']","[' the', ' sto', 'op', ' as', ' Joy', ' started', ' walking', ' away', ',', ' then', ' called', ' out', '\n', 'after', ' her', '.', ' “', 'Hey', ',', ' babe', ',', ' can']",1.0,"the weathered wooden stool in her grandmother's kitchen, the warm scent of cooked yam and robust palm oil stew filling the air. Her heart fluttered like a trapped bird, her emotions a whirlwind. But she remained, at the heart of"," the stoop as Joy started walking away, then called out
after her. “Hey, babe, can",tensor([[0.7821]]),2,"[tensor([[0.7556]]), tensor([[0.7821]]), tensor([[0.7470]]), tensor([[0.7448]]), tensor([[0.7392]]), tensor([[0.7368]]), tensor([[0.7640]]), tensor([[0.7539]]), tensor([[0.7351]]), tensor([[0.7538]]), tensor([[0.7576]]), tensor([[0.7640]]), tensor([[0.7591]]), tensor([[0.7597]]), tensor([[0.7628]]), tensor([[0.7647]]), tensor([[0.7643]]), tensor([[0.7644]]), tensor([[0.7639]]), tensor([[0.7583]]), tensor([[0.7554]]), tensor([[0.7544]]), tensor([[0.7457]]), tensor([[0.7529]]), tensor([[0.7566]]), tensor([[0.7637]]), tensor([[0.7654]]), tensor([[0.7638]]), tensor([[0.7650]]), tensor([[0.7578]]), tensor([[0.7608]]), tensor([[0.7660]]), tensor([[0.7620]]), tensor([[0.7588]]), tensor([[0.7635]]), tensor([[0.7642]]), tensor([[0.7594]]), tensor([[0.7627]]), tensor([[0.7626]]), tensor([[0.7650]]), tensor([[0.7620]])]",5435,5463,0.0010005002501250625
3435,gpt-4,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",867,28,"’t drunk yet, just tipsy enough to choose him, to dive back
into the deep end with his body. From the way this","['’t', ' drunk', ' yet', ',', ' just', ' tips', 'y', ' enough', ' to', ' choose', ' him', ',', ' to', ' dive']","['into', ' the', ' pool', ' of', ' his', ' dark', ' gaze', '.', ' His', ' words', ' had', ' been', ' carefully', ' chosen']","[' back', '\n', 'into', ' the', ' deep', ' end', ' with', ' his', ' body', '.', ' From', ' the', ' way', ' this']",0.9285714285714286,"into the pool of his dark gaze. His words had been carefully chosen, laced with intentions she found hard to resist. The rhythm of their conversation transformed into an intoxicating dance, the push and pull of coy flirtation entwined with deeper"," back
into the deep end with his body. From the way this",tensor([[0.8758]]),9,"[tensor([[0.7798]]), tensor([[0.8066]]), tensor([[0.8452]]), tensor([[0.8267]]), tensor([[0.8546]]), tensor([[0.8734]]), tensor([[0.8758]]), tensor([[0.8625]]), tensor([[0.8758]]), tensor([[0.8725]]), tensor([[0.8628]]), tensor([[0.8637]]), tensor([[0.8588]]), tensor([[0.8599]]), tensor([[0.8609]]), tensor([[0.8623]]), tensor([[0.8641]]), tensor([[0.8629]]), tensor([[0.8558]]), tensor([[0.8552]]), tensor([[0.8500]]), tensor([[0.8446]]), tensor([[0.8501]]), tensor([[0.8534]]), tensor([[0.8517]]), tensor([[0.8524]]), tensor([[0.8489]]), tensor([[0.8493]]), tensor([[0.8466]]), tensor([[0.8438]]), tensor([[0.8458]]), tensor([[0.8370]]), tensor([[0.8417]]), tensor([[0.8472]]), tensor([[0.8469]]), tensor([[0.8474]]), tensor([[0.8474]]), tensor([[0.8384]]), tensor([[0.8296]]), tensor([[0.8271]]), tensor([[0.8275]]), tensor([[0.8333]])]",866,893,0.0010005002501250625
3438,gpt-4,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",4979,33,"Feyi groaned. This was going to suck. “Okay, so what had hap‐
pened was…”
“Uh-huh.”
“We kinda","['F', 'ey', 'i', ' gro', 'aned', '.', ' This', ' was', ' going', ' to', ' suck', '.', ' “', 'Okay', ',', ' so']","['you', ' made', ' death', ' look', ' like', ' a', ' fool', ',', ' a', ' spine', 'less', ' w', 'imp', ',', ' because', ' of', ' your']","[' what', ' had', ' hap', '‐', '\n', 'pen', 'ed', ' was', '…”', '\n', '“', 'Uh', '-h', 'uh', '.”\n', '“We', ' kinda']",1.0,"you made death look like a fool, a spineless wimp, because of your radiant beauty. Even the grim reaper, a figure tagged with darkness and despair, was mesmerized by your ethereal grace, became a puppet dancing helplessly on"," what had hap‐
pened was…”
“Uh-huh.”
“We kinda",tensor([[0.8048]]),23,"[tensor([[0.7664]]), tensor([[0.7961]]), tensor([[0.7721]]), tensor([[0.7695]]), tensor([[0.7814]]), tensor([[0.7882]]), tensor([[0.7976]]), tensor([[0.7931]]), tensor([[0.7930]]), tensor([[0.7839]]), tensor([[0.7969]]), tensor([[0.8015]]), tensor([[0.8014]]), tensor([[0.7996]]), tensor([[0.8030]]), tensor([[0.7747]]), tensor([[0.7902]]), tensor([[0.7884]]), tensor([[0.7957]]), tensor([[0.7925]]), tensor([[0.7915]]), tensor([[0.8018]]), tensor([[0.8048]]), tensor([[0.8041]]), tensor([[0.7999]]), tensor([[0.7945]]), tensor([[0.7929]]), tensor([[0.7994]]), tensor([[0.8038]]), tensor([[0.8008]]), tensor([[0.7991]]), tensor([[0.8028]]), tensor([[0.7938]]), tensor([[0.8026]]), tensor([[0.7972]]), tensor([[0.8040]]), tensor([[0.7974]]), tensor([[0.8005]]), tensor([[0.8005]])]",4978,5010,0.0010005002501250625
3441,gpt-4,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",2548,31," she had become a stranger and it takes time
to turn into someone new. If she let go and existed only here and
now, without a past","[' she', ' had', ' become', ' a', ' stranger', ' and', ' it', ' takes']","['time', ' to', ' re', 'ac', 'qu', 'aint', ' yourself', ' with', ' a', ' stranger', ',', ' especially', ' if', ' that', ' stranger', ' was', ' once', ' the', ' mirror', ' of', ' your', ' soul', ',']","[' time', '\n', 'to', ' turn', ' into', ' someone', ' new', '.', ' If', ' she', ' let', ' go', ' and', ' existed', ' only', ' here', ' and', '\n', 'now', ',', ' without', ' a', ' past']",1.0,"time to reacquaint yourself with a stranger, especially if that stranger was once the mirror of your soul, the reflection of your deepest fears and desires. Time had altered her, morphed her into a silhouette that was faintly familiar yet essentially"," time
to turn into someone new. If she let go and existed only here and
now, without a past",tensor([[0.9020]]),31,"[tensor([[0.8059]]), tensor([[0.7969]]), tensor([[0.8342]]), tensor([[0.8288]]), tensor([[0.8485]]), tensor([[0.8513]]), tensor([[0.8553]]), tensor([[0.8713]]), tensor([[0.8723]]), tensor([[0.8754]]), tensor([[0.8767]]), tensor([[0.8775]]), tensor([[0.8800]]), tensor([[0.8852]]), tensor([[0.8852]]), tensor([[0.8844]]), tensor([[0.8855]]), tensor([[0.8869]]), tensor([[0.8844]]), tensor([[0.8810]]), tensor([[0.8889]]), tensor([[0.8835]]), tensor([[0.8868]]), tensor([[0.8876]]), tensor([[0.8879]]), tensor([[0.8789]]), tensor([[0.8848]]), tensor([[0.8866]]), tensor([[0.8819]]), tensor([[0.8845]]), tensor([[0.9020]]), tensor([[0.8913]]), tensor([[0.8934]]), tensor([[0.8914]]), tensor([[0.8843]]), tensor([[0.8882]]), tensor([[0.8816]]), tensor([[0.8802]]), tensor([[0.8861]]), tensor([[0.8861]]), tensor([[0.8868]]), tensor([[0.8900]])]",2547,2577,0.0010005002501250625
3444,gpt-4,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",1989,33," She rented out a studio on the next block and
made her work there. Grotesque as it was, nothing she painted
or stitched together could bruise","[' She', ' rented', ' out', ' a', ' studio', ' on', ' the', ' next', ' block', ' and', '\n']","['b', 'egan', ' spending', ' days', ' and', ' nights', ' immersed', ' in', ' her', ' art', '.', ' The', ' whit', 'ew', 'ashed', ' walls', ' were', ' soon', ' adorned', ' with', ' her', ' pieces']","['made', ' her', ' work', ' there', '.', ' Gro', 'tes', 'que', ' as', ' it', ' was', ',', ' nothing', ' she', ' painted', '\n', 'or', ' stitched', ' together', ' could', ' bru', 'ise']",1.0,"began spending days and nights immersed in her art. The whitewashed walls were soon adorned with her pieces, embodying expressions of life, love, and the intricate dance with death. Each stroke of her brush seemed to defy mortality, her vibrant","made her work there. Grotesque as it was, nothing she painted
or stitched together could bruise",tensor([[0.8602]]),12,"[tensor([[0.7535]]), tensor([[0.7778]]), tensor([[0.7534]]), tensor([[0.7665]]), tensor([[0.7754]]), tensor([[0.7844]]), tensor([[0.7869]]), tensor([[0.7816]]), tensor([[0.8235]]), tensor([[0.8322]]), tensor([[0.8409]]), tensor([[0.8602]]), tensor([[0.8535]]), tensor([[0.8482]]), tensor([[0.8515]]), tensor([[0.8447]]), tensor([[0.8460]]), tensor([[0.8492]]), tensor([[0.8403]]), tensor([[0.8431]]), tensor([[0.8421]]), tensor([[0.8417]]), tensor([[0.8342]]), tensor([[0.8353]]), tensor([[0.8401]]), tensor([[0.8378]]), tensor([[0.8391]]), tensor([[0.8300]]), tensor([[0.8294]]), tensor([[0.8378]]), tensor([[0.8429]]), tensor([[0.8504]]), tensor([[0.8490]]), tensor([[0.8505]]), tensor([[0.8493]]), tensor([[0.8484]]), tensor([[0.8494]]), tensor([[0.8495]]), tensor([[0.8448]]), tensor([[0.8464]]), tensor([[0.8465]])]",1988,2020,0.0010005002501250625
3447,gpt-4,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",3383,24," to his neck, circling it lightly, barely touching
his skin. It was almost perfect.
“Harder,”","[' to', ' his', ' neck', ',', ' cir', 'cling', ' it', ' lightly']","['with', ' her', ' al', 'ab', 'aster', ' fingertips', ' that', ' traced', ' his', ' pulse', ' like', ' a', ' lif', 'eline', ' in', ' the']","[',', ' barely', ' touching', '\n', 'his', ' skin', '.', ' It', ' was', ' almost', ' perfect', '.\n', '“', 'Hard', 'er', ',”']",1.0,"with her alabaster fingertips that traced his pulse like a lifeline in the stark night. A soft hum of pleasure escaped his lips, reverberating in her ears as their bodies entwined under the soft moonlight. They formed an intimate",", barely touching
his skin. It was almost perfect.
“Harder,”",tensor([[0.8795]]),18,"[tensor([[0.7836]]), tensor([[0.8063]]), tensor([[0.7858]]), tensor([[0.8074]]), tensor([[0.8079]]), tensor([[0.8027]]), tensor([[0.8123]]), tensor([[0.8098]]), tensor([[0.8511]]), tensor([[0.8570]]), tensor([[0.8580]]), tensor([[0.8628]]), tensor([[0.8613]]), tensor([[0.8550]]), tensor([[0.8637]]), tensor([[0.8609]]), tensor([[0.8539]]), tensor([[0.8795]]), tensor([[0.8729]]), tensor([[0.8646]]), tensor([[0.8764]]), tensor([[0.8703]]), tensor([[0.8639]]), tensor([[0.8701]]), tensor([[0.8723]]), tensor([[0.8701]]), tensor([[0.8686]]), tensor([[0.8618]]), tensor([[0.8551]]), tensor([[0.8580]]), tensor([[0.8613]]), tensor([[0.8573]]), tensor([[0.8572]]), tensor([[0.8511]]), tensor([[0.8608]]), tensor([[0.8470]]), tensor([[0.8487]]), tensor([[0.8532]]), tensor([[0.8493]]), tensor([[0.8516]])]",3382,3405,0.0010005002501250625
3450,gpt-4,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",1164,21," the
important questions. “You’re solution-oriented. I like that.”
Milan took her hand,","[' the', '\n', 'important', ' questions', '.']","['""', 'Every', ' stroke', ' of', ' the', ' brush', ' seemed', ' to', ' tranquil', 'ize', ' the', ' chaos', ' within', ' me', ',', ' every']","[' “', 'You', '’re', ' solution', '-oriented', '.', ' I', ' like', ' that', '.”\n', 'Mil', 'an', ' took', ' her', ' hand', ',']",1.0,"""Every stroke of the brush seemed to tranquilize the chaos within me, every swish of color a soothing balm to the tempestuous sea of my thoughts. It was as though art was no longer just a hobby, but rather, a"," “You’re solution-oriented. I like that.”
Milan took her hand,",tensor([[0.7859]]),22,"[tensor([[0.7123]]), tensor([[0.7389]]), tensor([[0.7078]]), tensor([[0.7248]]), tensor([[0.7303]]), tensor([[0.7271]]), tensor([[0.7493]]), tensor([[0.7586]]), tensor([[0.7759]]), tensor([[0.7796]]), tensor([[0.7628]]), tensor([[0.7623]]), tensor([[0.7814]]), tensor([[0.7851]]), tensor([[0.7786]]), tensor([[0.7812]]), tensor([[0.7789]]), tensor([[0.7806]]), tensor([[0.7805]]), tensor([[0.7824]]), tensor([[0.7811]]), tensor([[0.7859]]), tensor([[0.7755]]), tensor([[0.7684]]), tensor([[0.7744]]), tensor([[0.7759]]), tensor([[0.7779]]), tensor([[0.7800]]), tensor([[0.7803]]), tensor([[0.7800]]), tensor([[0.7764]]), tensor([[0.7760]]), tensor([[0.7766]]), tensor([[0.7694]]), tensor([[0.7659]]), tensor([[0.7724]]), tensor([[0.7745]]), tensor([[0.7638]]), tensor([[0.7658]]), tensor([[0.7638]]), tensor([[0.7664]])]",1163,1183,0.0010005002501250625
