,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
2463,gpt-4,Starling House by Alix Harrow,1254,37," and bare bones waiting beneath the pretty skin of the world. I used to trace the author’s name with my fingertip, draw it idly in the margins of my C+ school","[' and', ' bare', ' bones', ' waiting', ' beneath', ' the', ' pretty', ' skin', ' of', ' the', ' world', '.', ' I']","['sup', 'pose', ' I', ' shouldn', ""'t"", ' have', ' been', ' surprised', ' to', ' learn', ' that', ' even', ' Star', 'ling', ' House', ',', ' with', ' its', ' grand', 'eur', ' and', ' charm', ',', ' the']","[' used', ' to', ' trace', ' the', ' author', '’s', ' name', ' with', ' my', ' fingert', 'ip', ',', ' draw', ' it', ' id', 'ly', ' in', ' the', ' margins', ' of', ' my', ' C', '+', ' school']",1.0,"suppose I shouldn't have been surprised to learn that even Starling House, with its grandeur and charm, the esteemed treasure of the Washburne's, held a hidden darkness inside its extravagant walls. It was as if each ornate corn"," used to trace the author’s name with my fingertip, draw it idly in the margins of my C+ school",tensor([[0.8155]]),3,"[tensor([[0.8034]]), tensor([[0.7920]]), tensor([[0.8155]]), tensor([[0.7537]]), tensor([[0.7652]]), tensor([[0.7671]]), tensor([[0.7679]]), tensor([[0.7770]]), tensor([[0.7784]]), tensor([[0.7812]]), tensor([[0.7869]]), tensor([[0.7918]]), tensor([[0.7769]]), tensor([[0.7786]]), tensor([[0.7790]]), tensor([[0.7672]]), tensor([[0.7647]]), tensor([[0.7658]]), tensor([[0.7650]]), tensor([[0.7670]]), tensor([[0.7728]]), tensor([[0.7732]]), tensor([[0.7736]]), tensor([[0.7735]]), tensor([[0.7762]]), tensor([[0.7789]]), tensor([[0.7787]]), tensor([[0.7797]]), tensor([[0.7787]]), tensor([[0.7819]]), tensor([[0.7772]]), tensor([[0.7736]]), tensor([[0.7787]]), tensor([[0.7771]]), tensor([[0.7787]]), tensor([[0.7767]]), tensor([[0.7783]]), tensor([[0.7771]]), tensor([[0.7829]])]",1253,1289,0.0010643959552953698
2466,gpt-4,Starling House by Alix Harrow,533,35, choosing instead to stay holed up in that grand house that nobody except the coroner has ever seen in person. They have money—which generally excuses everything short of homicide—but it,"[' choosing', ' instead', ' to', ' stay', ' ho', 'led']","['up', ' within', ' the', ' vast', ',', ' sprawling', ' confines', ' of', ' her', ' ancestral', ' home', '.', ' The', ' aged', ' stone', ' walls', ' and', ' towering', ' t', 'urrets', ' seemed', ' to', ' close', ' in', ' around', ' her', ',', ' the', ' whisper']","[' up', ' in', ' that', ' grand', ' house', ' that', ' nobody', ' except', ' the', ' coron', 'er', ' has', ' ever', ' seen', ' in', ' person', '.', ' They', ' have', ' money', '—which', ' generally', ' excuses', ' everything', ' short', ' of', ' homicide', '—but', ' it']",1.0,"up within the vast, sprawling confines of her ancestral home. The aged stone walls and towering turrets seemed to close in around her, the whispery echoes of her lineage filling the silence. In the grand hall, her footsteps echoed, providing the only", up in that grand house that nobody except the coroner has ever seen in person. They have money—which generally excuses everything short of homicide—but it,tensor([[0.8265]]),13,"[tensor([[0.7737]]), tensor([[0.7598]]), tensor([[0.7652]]), tensor([[0.7849]]), tensor([[0.7996]]), tensor([[0.8044]]), tensor([[0.8133]]), tensor([[0.8230]]), tensor([[0.7976]]), tensor([[0.8002]]), tensor([[0.8102]]), tensor([[0.8237]]), tensor([[0.8265]]), tensor([[0.8115]]), tensor([[0.8147]]), tensor([[0.8185]]), tensor([[0.8149]]), tensor([[0.8117]]), tensor([[0.8134]]), tensor([[0.8148]]), tensor([[0.8120]]), tensor([[0.8115]]), tensor([[0.8122]]), tensor([[0.8034]]), tensor([[0.8110]]), tensor([[0.8071]]), tensor([[0.8058]]), tensor([[0.8072]]), tensor([[0.8030]]), tensor([[0.7986]]), tensor([[0.7970]]), tensor([[0.7991]]), tensor([[0.7932]]), tensor([[0.8029]]), tensor([[0.8043]]), tensor([[0.8172]]), tensor([[0.8128]]), tensor([[0.8171]]), tensor([[0.8150]]), tensor([[0.8061]]), tensor([[0.8112]]), tensor([[0.8099]]), tensor([[0.8139]])]",532,566,0.0010643959552953698
2469,gpt-4,Starling House by Alix Harrow,488,33," eccentrics and misanthropes, a family of dubious origin that has refused for generations to participate in the most basic elements of Eden’s civil society (church","[' ecc', 'ent', 'rics', ' and', ' mis', 'anth']","['rop', 'es', ',', ' gen', 'i', 'uses', ' and', ' rebels', ' alike', ',', ' found', ' a', ' common', ' roof', ' under', ' Star', 'ling', ' House', '.', ' Its', ' c', 'reak', 'ing', ' wooden', ' floors', ' became', ' the']","['rop', 'es', ',', ' a', ' family', ' of', ' dubious', ' origin', ' that', ' has', ' refused', ' for', ' generations', ' to', ' participate', ' in', ' the', ' most', ' basic', ' elements', ' of', ' Eden', '’s', ' civil', ' society', ' (', 'church']",0.8888888888888888,"ropes, geniuses and rebels alike, found a common roof under Starling House. Its creaking wooden floors became the witness to their multiple eccentricities and inexplicable mysteries, musical whispers and rebel yells echoed between its age-smud","ropes, a family of dubious origin that has refused for generations to participate in the most basic elements of Eden’s civil society (church",tensor([[0.8752]]),2,"[tensor([[0.7505]]), tensor([[0.8752]]), tensor([[0.8401]]), tensor([[0.8480]]), tensor([[0.8459]]), tensor([[0.8517]]), tensor([[0.8408]]), tensor([[0.8439]]), tensor([[0.8452]]), tensor([[0.8235]]), tensor([[0.8289]]), tensor([[0.8102]]), tensor([[0.7775]]), tensor([[0.8010]]), tensor([[0.8061]]), tensor([[0.7992]]), tensor([[0.8015]]), tensor([[0.7989]]), tensor([[0.7996]]), tensor([[0.7978]]), tensor([[0.7969]]), tensor([[0.7952]]), tensor([[0.7984]]), tensor([[0.8040]]), tensor([[0.8059]]), tensor([[0.8013]]), tensor([[0.7911]]), tensor([[0.7947]]), tensor([[0.7874]]), tensor([[0.7940]]), tensor([[0.7931]]), tensor([[0.7882]]), tensor([[0.7817]]), tensor([[0.7812]]), tensor([[0.7816]]), tensor([[0.7867]])]",487,519,0.0010643959552953698
2472,gpt-4,Starling House by Alix Harrow,519,32," (church, public school, bake sales for the volunteer fire department), choosing instead to stay holed up in that grand house that nobody except the coroner has","[' (', 'church', ',', ' public', ' school', ',', ' bake', ' sales', ' for', ' the', ' volunteer', ' fire', ' department', '),', ' choosing']","['instead', ' a', ' life', ' of', ' se', 'clusion', ' with', ' her', ' beloved', ' books', ' and', ' cherished', ' te', 'apot', '.', ' The', ' provincial']","[' instead', ' to', ' stay', ' ho', 'led', ' up', ' in', ' that', ' grand', ' house', ' that', ' nobody', ' except', ' the', ' coron', 'er', ' has']",1.0,"instead a life of seclusion with her beloved books and cherished teapot. The provincial rhythm of life did not hold appeal to her adventurous spirit. Indeed, she found more companionship in the pages of musty, worn-out novels and spiritual sustenance", instead to stay holed up in that grand house that nobody except the coroner has,tensor([[0.8451]]),6,"[tensor([[0.7824]]), tensor([[0.8250]]), tensor([[0.8238]]), tensor([[0.8164]]), tensor([[0.8266]]), tensor([[0.8451]]), tensor([[0.8404]]), tensor([[0.8207]]), tensor([[0.8229]]), tensor([[0.8102]]), tensor([[0.8088]]), tensor([[0.8032]]), tensor([[0.8030]]), tensor([[0.8046]]), tensor([[0.8086]]), tensor([[0.8005]]), tensor([[0.7973]]), tensor([[0.8017]]), tensor([[0.7932]]), tensor([[0.7988]]), tensor([[0.8015]]), tensor([[0.7952]]), tensor([[0.7951]]), tensor([[0.7934]]), tensor([[0.7921]]), tensor([[0.7968]]), tensor([[0.7960]]), tensor([[0.7878]]), tensor([[0.7833]]), tensor([[0.7814]]), tensor([[0.7814]]), tensor([[0.7776]]), tensor([[0.7813]]), tensor([[0.7806]]), tensor([[0.7805]]), tensor([[0.7924]]), tensor([[0.7857]]), tensor([[0.7786]]), tensor([[0.7805]]), tensor([[0.7782]]), tensor([[0.7764]])]",518,549,0.0010643959552953698
2475,gpt-4,Starling House by Alix Harrow,1324,38," house, hidden in the trees. Maybe that’s the real reason I was so obsessed with it. I wanted to see where she came from, prove to myself that she was real. I","[' house', ',', ' hidden', ' in', ' the', ' trees', '.', ' Maybe', ' that', '’s', ' the', ' real', ' reason', ' I', ' was', ' so', ' obsessed', ' with']","['that', ' old', ' mansion', ',', ' why', ' I', ' spent', ' countless', ' hours', ' dreaming', ' about', ' its', ' secrets', '.', ' It', ' was', ' more', ' than', ' just', ' a']","[' it', '.', ' I', ' wanted', ' to', ' see', ' where', ' she', ' came', ' from', ',', ' prove', ' to', ' myself', ' that', ' she', ' was', ' real', '.', ' I']",1.0,"that old mansion, why I spent countless hours dreaming about its secrets. It was more than just a mass of wood and glass; Starling House stood as a poignant symbol of unchartered territory and enigmatic history. Bathed in the emerald"," it. I wanted to see where she came from, prove to myself that she was real. I",tensor([[0.8376]]),16,"[tensor([[0.7496]]), tensor([[0.8001]]), tensor([[0.7754]]), tensor([[0.7723]]), tensor([[0.7909]]), tensor([[0.8241]]), tensor([[0.8357]]), tensor([[0.8295]]), tensor([[0.8208]]), tensor([[0.8246]]), tensor([[0.8174]]), tensor([[0.8219]]), tensor([[0.8261]]), tensor([[0.8353]]), tensor([[0.8358]]), tensor([[0.8376]]), tensor([[0.8347]]), tensor([[0.8344]]), tensor([[0.8368]]), tensor([[0.8336]]), tensor([[0.8332]]), tensor([[0.8304]]), tensor([[0.8303]]), tensor([[0.8287]]), tensor([[0.8364]]), tensor([[0.8241]]), tensor([[0.8207]]), tensor([[0.8190]]), tensor([[0.8191]]), tensor([[0.8219]]), tensor([[0.8176]]), tensor([[0.8168]]), tensor([[0.8128]]), tensor([[0.8085]]), tensor([[0.8117]]), tensor([[0.8047]]), tensor([[0.8085]]), tensor([[0.8126]]), tensor([[0.8052]]), tensor([[0.8094]]), tensor([[0.8104]])]",1323,1360,0.0010643959552953698
2478,gpt-4,Starling House by Alix Harrow,1184,38," lingered on the insides of my eyelids: black landscapes stalked by spectral Beasts, pale figures lost among the tangled trees, little girls falling down into the secret places under the","[' linger', 'ed', ' on', ' the', ' ins', 'ides', ' of', ' my', ' eyel', 'ids', ':', ' black', ' landscapes', ' stalk', 'ed', ' by', ' spectral', ' Be', 'asts']","[',', ' realms', ' obscured', ' by', ' unearth', 'ly', ' fog', ',', ' the', ' ceiling', ' of', ' Star', 'ling', ' House', ' puls', 'ating', ' with', ' const', 'ell']","[',', ' pale', ' figures', ' lost', ' among', ' the', ' tangled', ' trees', ',', ' little', ' girls', ' falling', ' down', ' into', ' the', ' secret', ' places', ' under', ' the']",0.9473684210526316,", realms obscured by unearthly fog, the ceiling of Starling House pulsating with constellations of unseen worlds. I could see its heart beating in the odd silhouette of its turrets, hear echoes of transcendent whispers in the hollow depth of",", pale figures lost among the tangled trees, little girls falling down into the secret places under the",tensor([[0.8373]]),6,"[tensor([[0.7471]]), tensor([[0.7850]]), tensor([[0.7675]]), tensor([[0.8261]]), tensor([[0.8244]]), tensor([[0.8373]]), tensor([[0.8371]]), tensor([[0.8321]]), tensor([[0.8200]]), tensor([[0.8193]]), tensor([[0.8234]]), tensor([[0.8119]]), tensor([[0.8028]]), tensor([[0.7997]]), tensor([[0.8048]]), tensor([[0.8035]]), tensor([[0.8105]]), tensor([[0.8078]]), tensor([[0.8065]]), tensor([[0.8077]]), tensor([[0.8063]]), tensor([[0.8035]]), tensor([[0.7939]]), tensor([[0.7959]]), tensor([[0.7949]]), tensor([[0.7935]]), tensor([[0.7975]]), tensor([[0.7930]]), tensor([[0.7929]]), tensor([[0.7930]]), tensor([[0.7832]]), tensor([[0.7824]]), tensor([[0.7807]]), tensor([[0.7803]]), tensor([[0.7791]]), tensor([[0.7787]]), tensor([[0.7780]]), tensor([[0.7765]]), tensor([[0.7790]]), tensor([[0.7803]]), tensor([[0.7797]])]",1183,1220,0.0010643959552953698
2481,gpt-4,Starling House by Alix Harrow,1788,23, go away if I quit feeding them. So I don’t make up stories about Starling House or ask anyone else,"[' go', ' away', ' if', ' I', ' quit']","['seeing', ' them', ',', ' but', ' they', ' persist', ' on', ' intr', 'uding', ' on', ' my', ' peace', '.', ' The', ' memories', ' of', ' that', ' place']","[' feeding', ' them', '.', ' So', ' I', ' don', '’t', ' make', ' up', ' stories', ' about', ' Star', 'ling', ' House', ' or', ' ask', ' anyone', ' else']",0.9444444444444444,"seeing them, but they persist on intruding on my peace. The memories of that place, Starling House, still hold a ghost-like grip on my consciousness. The crumbling bricks, the vines growing wild, mirroring the chaos of my turmoil.", feeding them. So I don’t make up stories about Starling House or ask anyone else,tensor([[0.8530]]),26,"[tensor([[0.7953]]), tensor([[0.7767]]), tensor([[0.8057]]), tensor([[0.8036]]), tensor([[0.8000]]), tensor([[0.8012]]), tensor([[0.8001]]), tensor([[0.8039]]), tensor([[0.8040]]), tensor([[0.8017]]), tensor([[0.8014]]), tensor([[0.8025]]), tensor([[0.8033]]), tensor([[0.7979]]), tensor([[0.8030]]), tensor([[0.8029]]), tensor([[0.8315]]), tensor([[0.8482]]), tensor([[0.8417]]), tensor([[0.8425]]), tensor([[0.8383]]), tensor([[0.8439]]), tensor([[0.8407]]), tensor([[0.8410]]), tensor([[0.8410]]), tensor([[0.8530]]), tensor([[0.8443]]), tensor([[0.8412]]), tensor([[0.8368]]), tensor([[0.8340]]), tensor([[0.8392]]), tensor([[0.8379]]), tensor([[0.8402]]), tensor([[0.8387]]), tensor([[0.8351]]), tensor([[0.8368]]), tensor([[0.8341]]), tensor([[0.8349]]), tensor([[0.8319]])]",1787,1809,0.0010643959552953698
2484,gpt-4,Starling House by Alix Harrow,373,34," I was twelve or thirteen, just when all the characters in my books started manifesting magic powers or receiving coded messages or whatever; of course I was obsessed with them.","[' I', ' was', ' twelve', ' or', ' thirteen', ',', ' just', ' when', ' all', ' the', ' characters']","['in', ' my', ' childhood', ' fantasies', ' started', ' becoming', ' surprisingly', ' less', ' mythical', ' and', ' a', ' great', ' deal', ' more', ' boy', 'ish', '.', ' It', ' was', ' the', ' summer', ' when', ' I']","[' in', ' my', ' books', ' started', ' manifest', 'ing', ' magic', ' powers', ' or', ' receiving', ' coded', ' messages', ' or', ' whatever', ';', ' of', ' course', ' I', ' was', ' obsessed', ' with', ' them', '.']",0.9130434782608696,in my childhood fantasies started becoming surprisingly less mythical and a great deal more boyish. It was the summer when I traded pretend wars and dragon slaying for an obsession with dusty old novels and sketchbooks. It was also during this time that I discovered, in my books started manifesting magic powers or receiving coded messages or whatever; of course I was obsessed with them.,tensor([[0.8843]]),37,"[tensor([[0.7583]]), tensor([[0.7839]]), tensor([[0.7862]]), tensor([[0.7919]]), tensor([[0.8201]]), tensor([[0.8260]]), tensor([[0.8556]]), tensor([[0.8475]]), tensor([[0.8190]]), tensor([[0.8340]]), tensor([[0.8341]]), tensor([[0.8350]]), tensor([[0.8425]]), tensor([[0.8489]]), tensor([[0.8503]]), tensor([[0.8536]]), tensor([[0.8447]]), tensor([[0.8525]]), tensor([[0.8462]]), tensor([[0.8565]]), tensor([[0.8461]]), tensor([[0.8495]]), tensor([[0.8570]]), tensor([[0.8556]]), tensor([[0.8594]]), tensor([[0.8465]]), tensor([[0.8613]]), tensor([[0.8640]]), tensor([[0.8630]]), tensor([[0.8527]]), tensor([[0.8762]]), tensor([[0.8725]]), tensor([[0.8690]]), tensor([[0.8712]]), tensor([[0.8730]]), tensor([[0.8638]]), tensor([[0.8843]]), tensor([[0.8625]]), tensor([[0.8636]]), tensor([[0.8661]]), tensor([[0.8706]]), tensor([[0.8721]]), tensor([[0.8711]]), tensor([[0.8653]]), tensor([[0.8648]]), tensor([[0.8690]])]",372,405,0.0010643959552953698
2487,gpt-4,Starling House by Alix Harrow,824,24," a town like Eden, and I didn’t have many friends my own age. You’re never going to be very popular","[' a', ' town', ' like', ' Eden', ',', ' and', ' I']","['im', 'mediately', ' felt', ' a', ' sense', ' of', ' belonging', '.', ' This', ' soft', '-sp', 'oken', ' town', ',', ' with', ' its', ' charming']","[' didn', '’t', ' have', ' many', ' friends', ' my', ' own', ' age', '.', ' You', '’re', ' never', ' going', ' to', ' be', ' very', ' popular']",1.0,"immediately felt a sense of belonging. This soft-spoken town, with its charming cottages and friendly folks, echoed an old-world charm that was captivating. With Starling House standing tall and proud like a towering guardian, Eden struck a balance between", didn’t have many friends my own age. You’re never going to be very popular,tensor([[0.7893]]),1,"[tensor([[0.7893]]), tensor([[0.7680]]), tensor([[0.7701]]), tensor([[0.7761]]), tensor([[0.7580]]), tensor([[0.7603]]), tensor([[0.7677]]), tensor([[0.7762]]), tensor([[0.7816]]), tensor([[0.7570]]), tensor([[0.7596]]), tensor([[0.7602]]), tensor([[0.7642]]), tensor([[0.7614]]), tensor([[0.7548]]), tensor([[0.7643]]), tensor([[0.7626]]), tensor([[0.7546]]), tensor([[0.7564]]), tensor([[0.7621]]), tensor([[0.7609]]), tensor([[0.7594]]), tensor([[0.7587]]), tensor([[0.7575]]), tensor([[0.7599]]), tensor([[0.7651]]), tensor([[0.7533]]), tensor([[0.7496]]), tensor([[0.7515]]), tensor([[0.7526]]), tensor([[0.7490]]), tensor([[0.7504]]), tensor([[0.7514]]), tensor([[0.7469]]), tensor([[0.7558]]), tensor([[0.7476]]), tensor([[0.7493]]), tensor([[0.7539]]), tensor([[0.7443]]), tensor([[0.7455]])]",823,846,0.0010643959552953698
2490,gpt-4,Starling House by Alix Harrow,103,22,"allowed by ivy, the letters so slurred with moss and neglect that only the title is still legible","['allowed', ' by', ' iv', 'y', ',', ' the']","['gard', 'ens', ' over', 'grown', ' with', ' wild', 'flowers', ',', ' and', ' windows', ' shadow', 'ed', ' by', ' towering', ' o', 'aks']","[' letters', ' so', ' sl', 'urred', ' with', ' moss', ' and', ' neglect', ' that', ' only', ' the', ' title', ' is', ' still', ' leg', 'ible']",0.9375,"gardens overgrown with wildflowers, and windows shadowed by towering oaks. It was a house of whispered histories, a patchwork tapestry of the lives that had unfolded within its walls. The scent of old books and dried roses hung in", letters so slurred with moss and neglect that only the title is still legible,tensor([[0.8102]]),4,"[tensor([[0.7975]]), tensor([[0.7667]]), tensor([[0.8038]]), tensor([[0.8102]]), tensor([[0.8027]]), tensor([[0.7971]]), tensor([[0.8087]]), tensor([[0.7990]]), tensor([[0.7978]]), tensor([[0.8012]]), tensor([[0.7835]]), tensor([[0.7862]]), tensor([[0.7922]]), tensor([[0.7948]]), tensor([[0.8067]]), tensor([[0.7969]]), tensor([[0.8034]]), tensor([[0.7976]]), tensor([[0.7973]]), tensor([[0.7989]]), tensor([[0.7927]]), tensor([[0.7953]]), tensor([[0.7938]]), tensor([[0.7916]]), tensor([[0.7940]]), tensor([[0.7904]]), tensor([[0.7879]]), tensor([[0.7863]]), tensor([[0.7881]]), tensor([[0.7822]]), tensor([[0.7866]]), tensor([[0.7886]]), tensor([[0.7880]]), tensor([[0.7886]]), tensor([[0.7954]]), tensor([[0.7928]]), tensor([[0.7921]]), tensor([[0.7892]]), tensor([[0.7881]]), tensor([[0.7886]])]",102,123,0.0010643959552953698
2493,gpt-4,Starling House by Alix Harrow,1844,22," of that lonely amber light that seems to shine from some grander, stranger world, just for me. I","[' of', ' that', ' lonely', ' amber', ' light', ' that', ' seems']","['to', ' emit', ' not', ' from', ' any', ' discern', 'ible', ' source', ',', ' but', ' from', ' the', ' essence', ' of', ' the']","[' to', ' shine', ' from', ' some', ' grand', 'er', ',', ' stranger', ' world', ',', ' just', ' for', ' me', '.', ' I']",1.0,"to emit not from any discernible source, but from the essence of the house itself. The wooden staircases creaked with ancient wisdom and spectral whispers, the rooms filled with an aura of captivating charm. The Sphinx like silence of the house,"," to shine from some grander, stranger world, just for me. I",tensor([[0.8490]]),14,"[tensor([[0.7723]]), tensor([[0.8177]]), tensor([[0.8315]]), tensor([[0.8016]]), tensor([[0.8167]]), tensor([[0.8157]]), tensor([[0.8193]]), tensor([[0.8145]]), tensor([[0.8320]]), tensor([[0.8413]]), tensor([[0.8395]]), tensor([[0.8458]]), tensor([[0.8477]]), tensor([[0.8490]]), tensor([[0.8372]]), tensor([[0.8263]]), tensor([[0.8349]]), tensor([[0.8263]]), tensor([[0.8243]]), tensor([[0.8184]]), tensor([[0.8132]]), tensor([[0.8159]]), tensor([[0.8219]]), tensor([[0.8191]]), tensor([[0.8257]]), tensor([[0.8175]]), tensor([[0.8153]]), tensor([[0.8090]]), tensor([[0.8065]]), tensor([[0.8054]]), tensor([[0.8034]]), tensor([[0.8088]]), tensor([[0.8031]]), tensor([[0.8094]]), tensor([[0.8032]]), tensor([[0.8054]]), tensor([[0.8105]]), tensor([[0.8081]]), tensor([[0.8037]]), tensor([[0.8039]]), tensor([[0.8039]]), tensor([[0.7995]])]",1843,1864,0.0010643959552953698
2496,gpt-4,Starling House by Alix Harrow,391,31," powers or receiving coded messages or whatever; of course I was obsessed with them. I asked everybody in town about the Starling place, but received only narrow","[' powers', ' or', ' receiving', ' coded', ' messages', ' or', ' whatever', ';', ' of', ' course', ' I', ' was', ' obsessed', ' with']","['the', ' colorful', ',', ' hidden', ' world', ' that', ' existed', ' just', ' beneath', ' the', ' surface', '.', ' Each', ' c', 'reak', 'ing', ' floor']","[' them', '.', ' I', ' asked', ' everybody', ' in', ' town', ' about', ' the', ' Star', 'ling', ' place', ',', ' but', ' received', ' only', ' narrow']",1.0,"the colorful, hidden world that existed just beneath the surface. Each creaking floorboard, each whispering wind through the knotted pines, seemed saturated with secrets waiting to be uncovered. The intoxicating lure of the unknown painted my otherwise mundane"," them. I asked everybody in town about the Starling place, but received only narrow",tensor([[0.8149]]),13,"[tensor([[0.7576]]), tensor([[0.7855]]), tensor([[0.7721]]), tensor([[0.7939]]), tensor([[0.7749]]), tensor([[0.7843]]), tensor([[0.7928]]), tensor([[0.7990]]), tensor([[0.8005]]), tensor([[0.8033]]), tensor([[0.7930]]), tensor([[0.8069]]), tensor([[0.8149]]), tensor([[0.7903]]), tensor([[0.8059]]), tensor([[0.8096]]), tensor([[0.8032]]), tensor([[0.8038]]), tensor([[0.7967]]), tensor([[0.8035]]), tensor([[0.7909]]), tensor([[0.8004]]), tensor([[0.8068]]), tensor([[0.8027]]), tensor([[0.8041]]), tensor([[0.8048]]), tensor([[0.8024]]), tensor([[0.8012]]), tensor([[0.7923]]), tensor([[0.7971]]), tensor([[0.7951]]), tensor([[0.7967]]), tensor([[0.7953]]), tensor([[0.7953]]), tensor([[0.7968]]), tensor([[0.7928]]), tensor([[0.7957]]), tensor([[0.8000]]), tensor([[0.8042]])]",390,420,0.0010643959552953698
2499,gpt-4,Starling House by Alix Harrow,1331,20, Maybe that’s the real reason I was so obsessed with it. I wanted to see where she came,"[' Maybe', ' that', '’s', ' the', ' real', ' reason', ' I']","['came', ' to', ' Star', 'ling', ' House', ',', ' to', ' lose', ' myself', ' in', ' its', ' labyrinth', 'ine']","[' was', ' so', ' obsessed', ' with', ' it', '.', ' I', ' wanted', ' to', ' see', ' where', ' she', ' came']",1.0,"came to Starling House, to lose myself in its labyrinthine corridors and confusing, clustered rooms. It’s a place where time holds no sway, where each ephemeral moment feels magnified and eternal. Where past, present, and future converge,", was so obsessed with it. I wanted to see where she came,tensor([[0.8424]]),11,"[tensor([[0.7464]]), tensor([[0.8219]]), tensor([[0.8202]]), tensor([[0.8339]]), tensor([[0.8270]]), tensor([[0.8336]]), tensor([[0.8132]]), tensor([[0.8308]]), tensor([[0.8365]]), tensor([[0.8350]]), tensor([[0.8424]]), tensor([[0.8327]]), tensor([[0.8315]]), tensor([[0.8235]]), tensor([[0.8199]]), tensor([[0.8037]]), tensor([[0.8087]]), tensor([[0.8060]]), tensor([[0.8100]]), tensor([[0.7950]]), tensor([[0.8017]]), tensor([[0.7941]]), tensor([[0.7892]]), tensor([[0.7980]]), tensor([[0.7793]]), tensor([[0.7808]]), tensor([[0.7764]]), tensor([[0.7752]]), tensor([[0.7718]]), tensor([[0.7731]]), tensor([[0.7835]]), tensor([[0.7926]]), tensor([[0.7776]]), tensor([[0.7939]]), tensor([[0.7904]]), tensor([[0.7827]]), tensor([[0.7750]]), tensor([[0.7869]])]",1330,1349,0.0010643959552953698
2502,gpt-4,Starling House by Alix Harrow,148,34,"ycamores. It’s a funny kind of light: a rich amber that shudders with the wind, nothing like the drone of a streetlight or the sick","['yc', 'am', 'ores', '.', ' It', '’s', ' a', ' funny', ' kind', ' of', ' light', ':']","['not', ' quite', ' g', 'ilded', ',', ' not', ' quite', ' silver', 'ed', ',', ' but', ' something', ' in', ' between', ',', ' streak', 'ing', ' down', ' in', ' eth', 'ereal', ' tendr']","[' a', ' rich', ' amber', ' that', ' sh', 'udd', 'ers', ' with', ' the', ' wind', ',', ' nothing', ' like', ' the', ' drone', ' of', ' a', ' street', 'light', ' or', ' the', ' sick']",1.0,"not quite gilded, not quite silvered, but something in between, streaking down in ethereal tendrils and framing the old Victorian mansion in an otherworldly glow. The way it illuminated the twisting branches of the ancient sycamores"," a rich amber that shudders with the wind, nothing like the drone of a streetlight or the sick",tensor([[0.8447]]),16,"[tensor([[0.7832]]), tensor([[0.7355]]), tensor([[0.7899]]), tensor([[0.8001]]), tensor([[0.7869]]), tensor([[0.7931]]), tensor([[0.8066]]), tensor([[0.8065]]), tensor([[0.8117]]), tensor([[0.8108]]), tensor([[0.8078]]), tensor([[0.8158]]), tensor([[0.8163]]), tensor([[0.8159]]), tensor([[0.8385]]), tensor([[0.8447]]), tensor([[0.8423]]), tensor([[0.8372]]), tensor([[0.8352]]), tensor([[0.8351]]), tensor([[0.8242]]), tensor([[0.8223]]), tensor([[0.8185]]), tensor([[0.8199]]), tensor([[0.8214]]), tensor([[0.8213]]), tensor([[0.8206]]), tensor([[0.8217]]), tensor([[0.8236]]), tensor([[0.8210]]), tensor([[0.8175]]), tensor([[0.8217]]), tensor([[0.8189]]), tensor([[0.8156]]), tensor([[0.8161]]), tensor([[0.8167]]), tensor([[0.8155]])]",147,180,0.0010643959552953698
