,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
3817,gpt-4,American God's,10868,35," was a big man. He was 
staring ahead of him. He finished pissing, 
shook off the last few drops, and zipped 
himself up","[' was', ' a', ' big', ' man', '.', ' He', ' was', ' \n', 'st', 'aring', ' ahead', ' of', ' him', '.', ' He', ' finished', ' p']","['our', 'ing', ' his', ' drink', ' and', ' swallowed', ' it', ' down', ',', ' a', ' grim', 'ace', ' momentarily', ' twisting', ' his', ' rough', '-h', 'ewn']","['issing', ',', ' \n', 'sh', 'ook', ' off', ' the', ' last', ' few', ' drops', ',', ' and', ' z', 'ipped', ' \n', 'him', 'self', ' up']",1.0,"ouring his drink and swallowed it down, a grimace momentarily twisting his rough-hewn features as the fiery liquid traced a burning path down his throat. His hazel eyes, bright under the dim tavern lighting, held a faraway look, as","issing, 
shook off the last few drops, and zipped 
himself up",tensor([[0.8424]]),12,"[tensor([[0.7563]]), tensor([[0.7533]]), tensor([[0.8048]]), tensor([[0.8027]]), tensor([[0.8122]]), tensor([[0.8250]]), tensor([[0.8211]]), tensor([[0.8397]]), tensor([[0.8399]]), tensor([[0.8361]]), tensor([[0.8415]]), tensor([[0.8424]]), tensor([[0.8386]]), tensor([[0.8391]]), tensor([[0.8392]]), tensor([[0.8365]]), tensor([[0.8340]]), tensor([[0.8313]]), tensor([[0.8212]]), tensor([[0.8193]]), tensor([[0.8212]]), tensor([[0.8154]]), tensor([[0.8171]]), tensor([[0.8213]]), tensor([[0.8177]]), tensor([[0.8080]]), tensor([[0.8087]]), tensor([[0.8124]]), tensor([[0.8095]]), tensor([[0.8086]]), tensor([[0.8085]]), tensor([[0.8066]]), tensor([[0.8080]]), tensor([[0.7942]]), tensor([[0.7924]]), tensor([[0.7958]]), tensor([[0.7931]]), tensor([[0.7964]]), tensor([[0.7875]]), tensor([[0.7912]])]",10867,10901,0.001001001001001001
3820,gpt-4,American God's,12018,29," relief and your blessing in the 
evening. Let me walk in dark places 
unharmed and let me come to you once more 
","[' relief', ' and', ' your', ' blessing', ' in', ' the', ' \n', 'even', 'ing', '.', ' Let', ' me', ' walk', ' in']","['your', ' shadow', ',', ' let', ' me', ' touch', ' the', ' contours', ' of', ' your', ' strength', '.', ' Guide', ' me', ' with']","[' dark', ' places', ' \n', 'un', 'har', 'med', ' and', ' let', ' me', ' come', ' to', ' you', ' once', ' more', ' \n']",1.0,"your shadow, let me touch the contours of your strength. Guide me with your wisdom and imbue me with your understanding. Bless every step I take, so I remain humble in triumph and resilient in adversity. Illuminate my path, oh divine,"," dark places 
unharmed and let me come to you once more 
",tensor([[0.8352]]),6,"[tensor([[0.7576]]), tensor([[0.7589]]), tensor([[0.7870]]), tensor([[0.8209]]), tensor([[0.8332]]), tensor([[0.8352]]), tensor([[0.8321]]), tensor([[0.8231]]), tensor([[0.8205]]), tensor([[0.8180]]), tensor([[0.8262]]), tensor([[0.8176]]), tensor([[0.8186]]), tensor([[0.8154]]), tensor([[0.8135]]), tensor([[0.8102]]), tensor([[0.8089]]), tensor([[0.8058]]), tensor([[0.8072]]), tensor([[0.8064]]), tensor([[0.8066]]), tensor([[0.8079]]), tensor([[0.8041]]), tensor([[0.8064]]), tensor([[0.8048]]), tensor([[0.8065]]), tensor([[0.8095]]), tensor([[0.8049]]), tensor([[0.8052]]), tensor([[0.8125]]), tensor([[0.8031]]), tensor([[0.8042]]), tensor([[0.8069]]), tensor([[0.8061]]), tensor([[0.8148]]), tensor([[0.8139]]), tensor([[0.8217]]), tensor([[0.8199]]), tensor([[0.8152]]), tensor([[0.8204]]), tensor([[0.8202]]), tensor([[0.8209]])]",12017,12045,0.001001001001001001
3823,gpt-4,American God's,12664,37," and his eyes slip into 
darkness. 
She stretches on the bed, like a huge cat, and 
then she yawns. “Yes,” she says. “You do","[' and', ' his', ' eyes', ' slip', ' into', ' \n', 'dark', 'ness', '.', ' \n', 'She', ' stretches', ' on', ' the']","['blank', 'et', ' beside', ' him', ',', ' her', ' skin', ' pale', ' against', ' the', ' rich', ' hue', ' of', ' the', ' leather', '.', ' Her', ' fingers', ' trace', ' lazy', ' patterns', ' on', ' his']","[' bed', ',', ' like', ' a', ' huge', ' cat', ',', ' and', ' \n', 'then', ' she', ' y', 'awns', '.', ' “', 'Yes', ',”', ' she', ' says', '.', ' “', 'You', ' do']",1.0,"blanket beside him, her skin pale against the rich hue of the leather. Her fingers trace lazy patterns on his chest, her breath synchronizing with his quiet slumbering rhythm. Around them, the world has quietened, the dense forest whisper"," bed, like a huge cat, and 
then she yawns. “Yes,” she says. “You do",tensor([[0.8371]]),29,"[tensor([[0.7561]]), tensor([[0.7521]]), tensor([[0.7725]]), tensor([[0.7812]]), tensor([[0.8016]]), tensor([[0.8140]]), tensor([[0.8246]]), tensor([[0.8240]]), tensor([[0.8183]]), tensor([[0.8090]]), tensor([[0.8203]]), tensor([[0.8192]]), tensor([[0.8176]]), tensor([[0.8023]]), tensor([[0.8109]]), tensor([[0.8128]]), tensor([[0.8134]]), tensor([[0.8149]]), tensor([[0.8137]]), tensor([[0.8136]]), tensor([[0.8134]]), tensor([[0.8099]]), tensor([[0.8164]]), tensor([[0.8251]]), tensor([[0.8267]]), tensor([[0.8252]]), tensor([[0.8256]]), tensor([[0.8239]]), tensor([[0.8371]]), tensor([[0.8242]]), tensor([[0.8329]]), tensor([[0.8258]]), tensor([[0.8330]]), tensor([[0.8330]]), tensor([[0.8351]]), tensor([[0.8264]]), tensor([[0.8334]]), tensor([[0.8300]]), tensor([[0.8217]]), tensor([[0.8239]])]",12663,12699,0.001001001001001001
3826,gpt-4,American God's,268,32," Despite the misery and the utter 
skin-crawling horror of incarceration, he 
was breathing relief. 
Shadow tried not to talk too much. 
Som","[' Despite', ' the', ' misery', ' and', ' the', ' utter', ' \n', 'skin']","['-ch', 'apping', ' cold', ',', ' Shadow', ' found', ' a', ' sense', ' of', ' peace', ' here', '.', ' A', ' tranqu', 'ility', ' that', ' he', ' hadn', ""'t"", ' felt', ' since', ' Laura', ""'s"", ' death']","['-c', 'raw', 'ling', ' horror', ' of', ' incarceration', ',', ' he', ' \n', 'was', ' breathing', ' relief', '.', ' \n', 'Shadow', ' tried', ' not', ' to', ' talk', ' too', ' much', '.', ' \n', 'Som']",1.0,"-chapping cold, Shadow found a sense of peace here. A tranquility that he hadn't felt since Laura's death. Cold wind howled but it couldn't touch him, couldn't penetrate the numbness that had congealed around his heart","-crawling horror of incarceration, he 
was breathing relief. 
Shadow tried not to talk too much. 
Som",tensor([[0.8913]]),17,"[tensor([[0.7573]]), tensor([[0.7997]]), tensor([[0.8115]]), tensor([[0.8492]]), tensor([[0.8448]]), tensor([[0.8597]]), tensor([[0.8631]]), tensor([[0.8718]]), tensor([[0.8736]]), tensor([[0.8716]]), tensor([[0.8771]]), tensor([[0.8730]]), tensor([[0.8753]]), tensor([[0.8811]]), tensor([[0.8895]]), tensor([[0.8902]]), tensor([[0.8913]]), tensor([[0.8856]]), tensor([[0.8770]]), tensor([[0.8785]]), tensor([[0.8713]]), tensor([[0.8703]]), tensor([[0.8717]]), tensor([[0.8715]]), tensor([[0.8708]]), tensor([[0.8706]]), tensor([[0.8730]]), tensor([[0.8703]]), tensor([[0.8705]]), tensor([[0.8730]]), tensor([[0.8711]]), tensor([[0.8737]]), tensor([[0.8710]]), tensor([[0.8709]]), tensor([[0.8701]]), tensor([[0.8710]]), tensor([[0.8685]])]",267,298,0.001001001001001001
3829,gpt-4,American God's,6154,38," he was pleasantly 
surprised to discover, didn’t expire until the 
end of January. He had a reservation number. 
And, he realized, he had the certainty that 
","[' he', ' was', ' pleasantly', ' \n', 'sur', 'pr']","['ised', ' to', ' find', ' himself', ' immediately', ' absorbed', ' in', ' the', ' wild', ' tape', 'stry', ' of', ' characters', ' presented', '.', ' Intr', 'ig', 'uing', 'ly', ' complex', ' and', ' dark', 'ly', ' layered', ',', ' they', ' danced', ' out', ' their', ' dramas', ' against', ' the']","['ised', ' to', ' discover', ',', ' didn', '’t', ' expire', ' until', ' the', ' \n', 'end', ' of', ' January', '.', ' He', ' had', ' a', ' reservation', ' number', '.', ' \n', 'And', ',', ' he', ' realized', ',', ' he', ' had', ' the', ' certainty', ' that', ' \n']",0.90625,"ised to find himself immediately absorbed in the wild tapestry of characters presented. Intriguingly complex and darkly layered, they danced out their dramas against the backdrop of what seemed, to all intents and purposes, a very real, albeit mysterious,","ised to discover, didn’t expire until the 
end of January. He had a reservation number. 
And, he realized, he had the certainty that 
",tensor([[0.8357]]),9,"[tensor([[0.7628]]), tensor([[0.7992]]), tensor([[0.8178]]), tensor([[0.8191]]), tensor([[0.8127]]), tensor([[0.8205]]), tensor([[0.8324]]), tensor([[0.8272]]), tensor([[0.8357]]), tensor([[0.8209]]), tensor([[0.8183]]), tensor([[0.8257]]), tensor([[0.8043]]), tensor([[0.7913]]), tensor([[0.8118]]), tensor([[0.8076]]), tensor([[0.8039]]), tensor([[0.8032]]), tensor([[0.8015]]), tensor([[0.8045]]), tensor([[0.8047]]), tensor([[0.8127]]), tensor([[0.8131]]), tensor([[0.8057]]), tensor([[0.8025]]), tensor([[0.8057]]), tensor([[0.8038]]), tensor([[0.8042]]), tensor([[0.7998]]), tensor([[0.8000]]), tensor([[0.8050]]), tensor([[0.8031]]), tensor([[0.8058]]), tensor([[0.8056]]), tensor([[0.8040]]), tensor([[0.8063]]), tensor([[0.8063]]), tensor([[0.8053]]), tensor([[0.8056]]), tensor([[0.8051]])]",6153,6190,0.001001001001001001
3832,gpt-4,American God's,2680,33," leave, nor did Shadow 
expect him to. 
The last week was the worst. In some ways 
it was worse than the whole three years put 
to","[' leave', ',', ' nor', ' did', ' Shadow', ' \n', 'expect']","['him', ' to', '.', ' He', ' simply', ' sat', ' there', ',', ' his', ' weather', '-w', 'orn', ' face', ' as', ' still', ' and', ' expression', 'less', ' as', ' a', ' stone', ' carving', ',', ' his', ' eyes', ' reflecting']","[' him', ' to', '.', ' \n', 'The', ' last', ' week', ' was', ' the', ' worst', '.', ' In', ' some', ' ways', ' \n', 'it', ' was', ' worse', ' than', ' the', ' whole', ' three', ' years', ' put', ' \n', 'to']",0.9230769230769232,"him to. He simply sat there, his weather-worn face as still and expressionless as a stone carving, his eyes reflecting the quiet determination of a man who had weathered countless storms, both literal and figurative. Gradually, the early"," him to. 
The last week was the worst. In some ways 
it was worse than the whole three years put 
to",tensor([[0.8873]]),6,"[tensor([[0.7849]]), tensor([[0.8402]]), tensor([[0.8871]]), tensor([[0.8694]]), tensor([[0.8691]]), tensor([[0.8873]]), tensor([[0.8827]]), tensor([[0.8786]]), tensor([[0.8699]]), tensor([[0.8738]]), tensor([[0.8591]]), tensor([[0.8668]]), tensor([[0.8575]]), tensor([[0.8621]]), tensor([[0.8514]]), tensor([[0.8522]]), tensor([[0.8602]]), tensor([[0.8468]]), tensor([[0.8337]]), tensor([[0.8431]]), tensor([[0.8408]]), tensor([[0.8351]]), tensor([[0.8346]]), tensor([[0.8301]]), tensor([[0.8279]]), tensor([[0.8274]]), tensor([[0.8289]]), tensor([[0.8213]]), tensor([[0.8259]]), tensor([[0.8214]]), tensor([[0.8228]]), tensor([[0.8268]]), tensor([[0.8228]]), tensor([[0.8257]]), tensor([[0.8210]]), tensor([[0.8289]]), tensor([[0.8268]]), tensor([[0.8209]]), tensor([[0.8197]])]",2679,2711,0.001001001001001001
3835,gpt-4,American God's,3355,35," 
Sam Fetisher was one of the blackest men 
that Shadow had ever seen. He might have 
been sixty. He might have been eighty. Then 
again.","[' \n', 'Sam', ' Fet', 'isher', ' was', ' one', ' of', ' the', ' black', 'est', ' men', ' \n', 'that', ' Shadow']","['had', ' ever', ' seen', '.', ' He', ' stood', ' well', ' over', ' six', ' feet', ',', ' his', ' skin', ' a', ' rich', ',', ' dark', ' mah', 'ogany', ' almost', ' gle']","[' had', ' ever', ' seen', '.', ' He', ' might', ' have', ' \n', 'been', ' sixty', '.', ' He', ' might', ' have', ' been', ' eighty', '.', ' Then', ' \n', 'again', '.']",0.8095238095238095,"had ever seen. He stood well over six feet, his skin a rich, dark mahogany almost gleaming under the stark fluorescent lights. His weight rested primarily around his middle, his stomach a sturdy paunch that was reminiscent of a poetic potbel"," had ever seen. He might have 
been sixty. He might have been eighty. Then 
again.",tensor([[0.9021]]),9,"[tensor([[0.7947]]), tensor([[0.8491]]), tensor([[0.8555]]), tensor([[0.8872]]), tensor([[0.8984]]), tensor([[0.9017]]), tensor([[0.8915]]), tensor([[0.8935]]), tensor([[0.9021]]), tensor([[0.9015]]), tensor([[0.8863]]), tensor([[0.8963]]), tensor([[0.8888]]), tensor([[0.8894]]), tensor([[0.8886]]), tensor([[0.8829]]), tensor([[0.8824]]), tensor([[0.8828]]), tensor([[0.8814]]), tensor([[0.8777]]), tensor([[0.8709]]), tensor([[0.8773]]), tensor([[0.8671]]), tensor([[0.8674]]), tensor([[0.8721]]), tensor([[0.8702]]), tensor([[0.8702]]), tensor([[0.8722]]), tensor([[0.8688]]), tensor([[0.8657]]), tensor([[0.8638]]), tensor([[0.8706]]), tensor([[0.8651]]), tensor([[0.8648]]), tensor([[0.8658]]), tensor([[0.8617]]), tensor([[0.8631]]), tensor([[0.8687]]), tensor([[0.8679]]), tensor([[0.8632]]), tensor([[0.8666]]), tensor([[0.8636]])]",3354,3388,0.001001001001001001
3838,gpt-4,American God's,8776,31," what people call 
themselves. A little thought, a little luck, a 
little memory. Ask me what kind of job.” 
“No,”","[' what', ' people', ' call', ' \n', 'th', 'ems', 'elves', '.']","['In', ' this', ' diverse', ' and', ' tumult', 'uous', ' world', ',', ' there', ' lie', ' a', ' multitude', ' of', ' realities', ' existing', ' concurrently', ';', ' separate', ' yet', ' occasionally', ' overlapping', ' -', ' these']","[' A', ' little', ' thought', ',', ' a', ' little', ' luck', ',', ' a', ' \n', 'little', ' memory', '.', ' Ask', ' me', ' what', ' kind', ' of', ' job', '.”', ' \n', '“No', ',”']",0.9565217391304348,"In this diverse and tumultuous world, there lie a multitude of realities existing concurrently; separate yet occasionally overlapping - these are the identities that individuals choose to wear. The name, being the foremost representation, becomes the crux of their existence, their hopes"," A little thought, a little luck, a 
little memory. Ask me what kind of job.” 
“No,”",tensor([[0.8065]]),24,"[tensor([[0.7960]]), tensor([[0.7846]]), tensor([[0.7869]]), tensor([[0.7749]]), tensor([[0.7734]]), tensor([[0.7834]]), tensor([[0.7954]]), tensor([[0.7928]]), tensor([[0.7903]]), tensor([[0.7876]]), tensor([[0.7866]]), tensor([[0.7824]]), tensor([[0.7929]]), tensor([[0.7934]]), tensor([[0.7884]]), tensor([[0.7943]]), tensor([[0.8011]]), tensor([[0.8023]]), tensor([[0.8008]]), tensor([[0.8020]]), tensor([[0.7985]]), tensor([[0.8016]]), tensor([[0.8000]]), tensor([[0.8065]]), tensor([[0.8032]]), tensor([[0.8025]]), tensor([[0.8063]]), tensor([[0.8036]]), tensor([[0.7945]]), tensor([[0.7942]]), tensor([[0.7953]]), tensor([[0.7983]]), tensor([[0.7959]]), tensor([[0.7921]]), tensor([[0.7924]]), tensor([[0.7852]]), tensor([[0.7864]]), tensor([[0.7847]]), tensor([[0.7833]]), tensor([[0.7853]]), tensor([[0.7880]]), tensor([[0.7859]]), tensor([[0.7855]])]",8775,8805,0.001001001001001001
3841,gpt-4,American God's,6185,35,", he had the certainty that 
once he got home everything would, 
somehow, be okay. Laura would be fine 
again. Maybe it was some kind of scam","[',', ' he', ' had', ' the', ' certainty']","['that', ' this', ' journey', ' he', ' had', ' embarked', ' upon', ' was', ' about', ' to', ' take', ' on', ' not', ' only', ' an', ' unexpected', ' turn', ',', ' but', ' a', ' dramatically', ' surreal', ' swirl', ' too', '.', ' Everything', ' he', ' had', ' known', ' about']","[' that', ' \n', 'once', ' he', ' got', ' home', ' everything', ' would', ',', ' \n', 'some', 'how', ',', ' be', ' okay', '.', ' Laura', ' would', ' be', ' fine', ' \n', 'again', '.', ' Maybe', ' it', ' was', ' some', ' kind', ' of', ' scam']",0.9666666666666668,"that this journey he had embarked upon was about to take on not only an unexpected turn, but a dramatically surreal swirl too. Everything he had known about reality, truth, and faith was about to be bent and reshaped, in ways incomprehensible"," that 
once he got home everything would, 
somehow, be okay. Laura would be fine 
again. Maybe it was some kind of scam",tensor([[0.8533]]),27,"[tensor([[0.7763]]), tensor([[0.7895]]), tensor([[0.7669]]), tensor([[0.7507]]), tensor([[0.7655]]), tensor([[0.7905]]), tensor([[0.7946]]), tensor([[0.7906]]), tensor([[0.7979]]), tensor([[0.7965]]), tensor([[0.8056]]), tensor([[0.8065]]), tensor([[0.8032]]), tensor([[0.8235]]), tensor([[0.8037]]), tensor([[0.8068]]), tensor([[0.8185]]), tensor([[0.8118]]), tensor([[0.8244]]), tensor([[0.8237]]), tensor([[0.8245]]), tensor([[0.8356]]), tensor([[0.8314]]), tensor([[0.8212]]), tensor([[0.8495]]), tensor([[0.8292]]), tensor([[0.8533]]), tensor([[0.8453]]), tensor([[0.8482]]), tensor([[0.8410]]), tensor([[0.8354]]), tensor([[0.8373]]), tensor([[0.8371]]), tensor([[0.8258]]), tensor([[0.8284]]), tensor([[0.8308]]), tensor([[0.8317]]), tensor([[0.8270]]), tensor([[0.8228]]), tensor([[0.8295]]), tensor([[0.8225]]), tensor([[0.8306]]), tensor([[0.8310]])]",6184,6218,0.001001001001001001
3844,gpt-4,American God's,4764,35," paper on his 
desk. “This came from the Johnson Memorial 
Hospital in Eagle Point . . . Your wife. She 
died in the early hours of this morning","[' paper', ' on', ' his', ' \n', 'desk', '.', ' “', 'This', ' came']","['through', ' just', ' now', ',”', ' he', ' said', ',', ' sliding', ' the', ' document', ' across', ' the', ' polished', ' mah', 'ogany', ' towards', ' Shadow', '.', ' With', ' a', ' faint', ' sense', ' of', ' tre', 'pid', 'ation']","[' from', ' the', ' Johnson', ' Memorial', ' \n', 'Hospital', ' in', ' Eagle', ' Point', ' .', ' .', ' .', ' Your', ' wife', '.', ' She', ' \n', 'd', 'ied', ' in', ' the', ' early', ' hours', ' of', ' this', ' morning']",1.0,"through just now,” he said, sliding the document across the polished mahogany towards Shadow. With a faint sense of trepidation, Shadow unfurled the parchment, his eyes scanning the neat, typed print. It was a report, an account"," from the Johnson Memorial 
Hospital in Eagle Point . . . Your wife. She 
died in the early hours of this morning",tensor([[0.7813]]),1,"[tensor([[0.7813]]), tensor([[0.7578]]), tensor([[0.7556]]), tensor([[0.7706]]), tensor([[0.7609]]), tensor([[0.7542]]), tensor([[0.7458]]), tensor([[0.7461]]), tensor([[0.7403]]), tensor([[0.7384]]), tensor([[0.7391]]), tensor([[0.7306]]), tensor([[0.7387]]), tensor([[0.7374]]), tensor([[0.7355]]), tensor([[0.7429]]), tensor([[0.7422]]), tensor([[0.7476]]), tensor([[0.7450]]), tensor([[0.7424]]), tensor([[0.7396]]), tensor([[0.7461]]), tensor([[0.7477]]), tensor([[0.7430]]), tensor([[0.7379]]), tensor([[0.7424]]), tensor([[0.7460]]), tensor([[0.7440]]), tensor([[0.7395]]), tensor([[0.7327]]), tensor([[0.7417]]), tensor([[0.7296]]), tensor([[0.7383]]), tensor([[0.7412]]), tensor([[0.7418]]), tensor([[0.7383]]), tensor([[0.7442]]), tensor([[0.7472]])]",4763,4797,0.001001001001001001
3847,gpt-4,American God's,7072,30," from wet cave walls. 
“Where am I?” Shadow asked. 
“In the earth and under the earth,” said the 
buffalo man.","[' from', ' wet', ' cave', ' walls', '.', ' \n', '“']","['I', ' can', ' smell', ' fear', ' on', ' you', ',""', ' he', ' murm', 'ured', ',', ' his', ' voice', ' low', ',', ' nearly', ' a', ' gravel', 'ly', ' whisper', '.', ' ""', 'You']","['Where', ' am', ' I', '?”', ' Shadow', ' asked', '.', ' \n', '“In', ' the', ' earth', ' and', ' under', ' the', ' earth', ',”', ' said', ' the', ' \n', 'buff', 'alo', ' man', '.']",1.0,"I can smell fear on you,"" he murmured, his voice low, nearly a gravelly whisper. ""You've witnessed something beyond the realm of human comprehension, haven't you?"" His eyes, glinting ominously in the dim light,","Where am I?” Shadow asked. 
“In the earth and under the earth,” said the 
buffalo man.",tensor([[0.8176]]),24,"[tensor([[0.7532]]), tensor([[0.7856]]), tensor([[0.7505]]), tensor([[0.7583]]), tensor([[0.7636]]), tensor([[0.7669]]), tensor([[0.7658]]), tensor([[0.7684]]), tensor([[0.7779]]), tensor([[0.7771]]), tensor([[0.7834]]), tensor([[0.7851]]), tensor([[0.7843]]), tensor([[0.7844]]), tensor([[0.7925]]), tensor([[0.7882]]), tensor([[0.7874]]), tensor([[0.7920]]), tensor([[0.7950]]), tensor([[0.8049]]), tensor([[0.8025]]), tensor([[0.8109]]), tensor([[0.8095]]), tensor([[0.8176]]), tensor([[0.8120]]), tensor([[0.8153]]), tensor([[0.8139]]), tensor([[0.8108]]), tensor([[0.8145]]), tensor([[0.8156]]), tensor([[0.8140]]), tensor([[0.8130]]), tensor([[0.8100]]), tensor([[0.8134]]), tensor([[0.8126]])]",7071,7100,0.001001001001001001
3850,gpt-4,American God's,8199,38," she told him. “Can I bring 
you something to drink? We’ll just have time 
before we take off And I’m sure you need 
one after that.” 
“I’d","[' she', ' told', ' him', '.', ' “', 'Can', ' I', ' bring', ' \n']","['you', ' something', '?', ' Food', ',', ' water', '?”', ' She', ' paused', ',', ' her', ' eyes', ' reflecting', ' a', ' genuine', ' concern', '.', ' “', 'Or', ' maybe', ' just', ' an', ' ear', ' to', ' listen', '?', ' I', ' wouldn', ""'t""]","['you', ' something', ' to', ' drink', '?', ' We', '’ll', ' just', ' have', ' time', ' \n', 'before', ' we', ' take', ' off', ' And', ' I', '’m', ' sure', ' you', ' need', ' \n', 'one', ' after', ' that', '.”', ' \n', '“I', '’d']",0.9310344827586208,"you something? Food, water?” She paused, her eyes reflecting a genuine concern. “Or maybe just an ear to listen? I wouldn't know what has brought you here, in this forsaken place, but I reckon it's not something pleasant","you something to drink? We’ll just have time 
before we take off And I’m sure you need 
one after that.” 
“I’d",tensor([[0.8509]]),6,"[tensor([[0.7540]]), tensor([[0.8078]]), tensor([[0.8076]]), tensor([[0.8372]]), tensor([[0.8391]]), tensor([[0.8509]]), tensor([[0.8387]]), tensor([[0.8428]]), tensor([[0.8278]]), tensor([[0.8202]]), tensor([[0.8286]]), tensor([[0.8282]]), tensor([[0.8098]]), tensor([[0.8263]]), tensor([[0.8258]]), tensor([[0.8278]]), tensor([[0.8274]]), tensor([[0.8208]]), tensor([[0.8257]]), tensor([[0.8078]]), tensor([[0.8195]]), tensor([[0.8206]]), tensor([[0.8150]]), tensor([[0.8130]]), tensor([[0.8147]]), tensor([[0.8241]]), tensor([[0.8246]]), tensor([[0.8179]]), tensor([[0.8230]]), tensor([[0.8219]]), tensor([[0.8253]]), tensor([[0.8188]]), tensor([[0.8211]]), tensor([[0.8223]]), tensor([[0.8218]]), tensor([[0.8259]]), tensor([[0.8203]]), tensor([[0.8149]]), tensor([[0.8128]])]",8198,8235,0.001001001001001001
3853,gpt-4,American God's,7935,20," with Shadow’s seat assignment—17D 
—on it. Shadow hurried onto the plane, and","[' with', ' Shadow', '’s', ' seat', ' assignment', '—']","['13', 'A', '.', ' Shadow', ' was', ' a', ' big', ' man', ',', ' not', ' usually', ' prone', ' to', ' une']","['17', 'D', ' \n', '—', 'on', ' it', '.', ' Shadow', ' hurried', ' onto', ' the', ' plane', ',', ' and']",1.0,"13A. Shadow was a big man, not usually prone to unease, but the number lingered uncomfortably in his mind, a ghostly superstitition from his childhood. He took a deep breath, gathered his belongings and shuffled down the","17D 
—on it. Shadow hurried onto the plane, and",tensor([[0.8866]]),6,"[tensor([[0.7484]]), tensor([[0.7841]]), tensor([[0.8411]]), tensor([[0.8803]]), tensor([[0.8824]]), tensor([[0.8866]]), tensor([[0.8746]]), tensor([[0.8615]]), tensor([[0.8661]]), tensor([[0.8685]]), tensor([[0.8633]]), tensor([[0.8578]]), tensor([[0.8637]]), tensor([[0.8672]]), tensor([[0.8642]]), tensor([[0.8660]]), tensor([[0.8663]]), tensor([[0.8656]]), tensor([[0.8666]]), tensor([[0.8647]]), tensor([[0.8668]]), tensor([[0.8620]]), tensor([[0.8529]]), tensor([[0.8516]]), tensor([[0.8526]]), tensor([[0.8488]]), tensor([[0.8530]]), tensor([[0.8520]]), tensor([[0.8565]]), tensor([[0.8494]]), tensor([[0.8564]]), tensor([[0.8539]]), tensor([[0.8573]]), tensor([[0.8562]]), tensor([[0.8595]]), tensor([[0.8594]]), tensor([[0.8594]]), tensor([[0.8650]])]",7934,7953,0.001001001001001001
3856,gpt-4,American God's,9380,23," five. 
“So was I,” he said. 
The man shook his head. “If it could but have","[' five', '.', ' \n', '“So', ' was', ' I', ',”', ' he', ' said', '.']","['""But', ' hell', ',', ' I', ' was', ' just', ' b', 'iding', ' my', ' time', '.', ' Just', ' waiting']","[' \n', 'The', ' man', ' shook', ' his', ' head', '.', ' “', 'If', ' it', ' could', ' but', ' have']",1.0,"""But hell, I was just biding my time. Just waiting for the chance to make my own mark. In many ways, I was more driven than most, more determined to embrace any opportunity that might help me ascend from the rut of mediocr"," 
The man shook his head. “If it could but have",tensor([[0.8469]]),2,"[tensor([[0.7501]]), tensor([[0.8469]]), tensor([[0.8277]]), tensor([[0.8316]]), tensor([[0.8262]]), tensor([[0.8181]]), tensor([[0.8027]]), tensor([[0.7986]]), tensor([[0.7830]]), tensor([[0.7904]]), tensor([[0.7907]]), tensor([[0.7868]]), tensor([[0.7831]]), tensor([[0.7867]]), tensor([[0.7864]]), tensor([[0.7875]]), tensor([[0.7828]]), tensor([[0.7897]]), tensor([[0.7693]]), tensor([[0.7771]]), tensor([[0.7773]]), tensor([[0.7756]]), tensor([[0.7740]]), tensor([[0.7791]]), tensor([[0.7845]]), tensor([[0.7865]]), tensor([[0.7846]]), tensor([[0.7795]]), tensor([[0.7873]]), tensor([[0.7891]]), tensor([[0.7886]]), tensor([[0.7867]]), tensor([[0.7869]]), tensor([[0.7852]]), tensor([[0.7807]]), tensor([[0.7867]]), tensor([[0.7866]]), tensor([[0.7871]]), tensor([[0.7854]]), tensor([[0.7849]]), tensor([[0.7812]]), tensor([[0.7908]]), tensor([[0.7889]]), tensor([[0.7840]])]",9379,9401,0.001001001001001001
