,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
1388,gpt-4,Amendments 1-17,1101,26,"
Neither slavery nor involuntary servitude, except as a punishment for crime whereof the party shall have been duly convicted, shall exist","['\n', 'Neither', ' slavery', ' nor', ' involuntary', ' serv', 'itude', ',', ' except', ' as', ' a', ' punishment']","['for', ' crime', ' where', 'of', ' the', ' party', ' shall', ' have', ' been', ' duly', ' convicted', ',', ' shall', ' exist']","[' for', ' crime', ' where', 'of', ' the', ' party', ' shall', ' have', ' been', ' duly', ' convicted', ',', ' shall', ' exist']",0.0714285714285714,"for crime whereof the party shall have been duly convicted, shall exist within the United States, or any place subject to their jurisdiction."," for crime whereof the party shall have been duly convicted, shall exist",tensor([[1.]]),13,"[tensor([[0.7789]]), tensor([[0.7958]]), tensor([[0.8563]]), tensor([[0.8570]]), tensor([[0.8604]]), tensor([[0.8944]]), tensor([[0.9412]]), tensor([[0.9439]]), tensor([[0.9464]]), tensor([[0.9608]]), tensor([[0.9748]]), tensor([[0.9822]]), tensor([[1.]]), tensor([[0.9916]]), tensor([[0.9882]]), tensor([[0.9743]]), tensor([[0.9639]]), tensor([[0.9676]]), tensor([[0.9683]]), tensor([[0.9679]]), tensor([[0.9645]]), tensor([[0.9662]]), tensor([[0.9651]]), tensor([[0.9540]])]",1100,1125
1391,gpt-4,Amendments 1-17,1246,38," person within its jurisdiction the equal protection of the laws.
Section 2
Representatives shall be apportioned among the several States according to their respective numbers, counting the whole number of persons","[' person', ' within', ' its', ' jurisdiction', ' the', ' equal', ' protection', ' of', ' the', ' laws', '.\n', 'Section', ' ', '2', '\n', 'Represent']","['atives', ' shall', ' be', ' ap', 'portion', 'ed', ' among', ' the', ' several', ' States', ' according', ' to', ' their', ' respective', ' numbers', ',', ' counting', ' the', ' whole', ' number', ' of', ' persons']","['atives', ' shall', ' be', ' ap', 'portion', 'ed', ' among', ' the', ' several', ' States', ' according', ' to', ' their', ' respective', ' numbers', ',', ' counting', ' the', ' whole', ' number', ' of', ' persons']",0.0,"atives shall be apportioned among the several States according to their respective numbers, counting the whole number of persons in each State, excluding Indians not taxed. But when the right to vote at any election for the choice of electors for President and Vice","atives shall be apportioned among the several States according to their respective numbers, counting the whole number of persons",tensor([[1.]]),20,"[tensor([[0.7463]]), tensor([[0.8198]]), tensor([[0.8557]]), tensor([[0.8536]]), tensor([[0.9130]]), tensor([[0.9189]]), tensor([[0.9273]]), tensor([[0.9405]]), tensor([[0.9569]]), tensor([[0.9573]]), tensor([[0.9558]]), tensor([[0.9580]]), tensor([[0.9608]]), tensor([[0.9674]]), tensor([[0.9852]]), tensor([[0.9844]]), tensor([[0.9910]]), tensor([[0.9916]]), tensor([[0.9917]]), tensor([[1.]]), tensor([[0.9994]]), tensor([[0.9994]]), tensor([[0.9944]]), tensor([[0.9936]]), tensor([[0.9858]]), tensor([[0.9834]]), tensor([[0.9622]]), tensor([[0.9719]]), tensor([[0.9714]]), tensor([[0.9713]]), tensor([[0.9738]]), tensor([[0.9695]]), tensor([[0.9594]]), tensor([[0.9592]]), tensor([[0.9601]]), tensor([[0.9556]]), tensor([[0.9559]]), tensor([[0.9532]]), tensor([[0.9571]]), tensor([[0.9542]]), tensor([[0.9555]]), tensor([[0.9549]]), tensor([[0.9494]]), tensor([[0.9496]]), tensor([[0.9460]])]",1245,1282
1394,gpt-4,Amendments 1-17,1773,23," without regard to any census or enumeration.
17th Amendment
The Senate of the United States shall be composed of two","[' without', ' regard', ' to', ' any', ' census', ' or', ' enumeration']","['.', ' This', ' reaff', 'irms', ' the', ' United', ' States', ""'"", ' commitment', ' to', ' equality', ' and', ' fair', ' representation', ',', ' ensuring']","['.\n', '17', 'th', ' Amendment', '\n', 'The', ' Senate', ' of', ' the', ' United', ' States', ' shall', ' be', ' composed', ' of', ' two']",1.0,". This reaffirms the United States' commitment to equality and fair representation, ensuring that each person's rights are recognized and respected irrespective of their count in any official population tally. This provision, preserved within the amendments, helps protect the principle of 'one",".
17th Amendment
The Senate of the United States shall be composed of two",tensor([[0.8426]]),2,"[tensor([[0.7633]]), tensor([[0.8426]]), tensor([[0.7984]]), tensor([[0.7719]]), tensor([[0.7851]]), tensor([[0.8049]]), tensor([[0.8195]]), tensor([[0.8141]]), tensor([[0.8084]]), tensor([[0.8073]]), tensor([[0.7973]]), tensor([[0.8141]]), tensor([[0.8008]]), tensor([[0.8114]]), tensor([[0.8117]]), tensor([[0.8148]]), tensor([[0.8183]]), tensor([[0.8232]]), tensor([[0.8234]]), tensor([[0.8233]]), tensor([[0.8189]]), tensor([[0.8210]]), tensor([[0.8207]]), tensor([[0.8202]]), tensor([[0.8197]]), tensor([[0.8249]]), tensor([[0.8243]]), tensor([[0.8249]]), tensor([[0.8256]]), tensor([[0.8225]]), tensor([[0.8172]]), tensor([[0.8265]]), tensor([[0.8312]]), tensor([[0.8278]]), tensor([[0.8257]]), tensor([[0.8216]]), tensor([[0.8353]]), tensor([[0.8309]]), tensor([[0.8298]]), tensor([[0.8263]]), tensor([[0.8282]]), tensor([[0.8246]]), tensor([[0.8322]])]",1772,1794
1397,gpt-4,Amendments 1-17,734,27," they shall sign and certify, and transmit sealed to the seat of the government of the United States, directed to the President of the Senate","[' they', ' shall', ' sign', ' and', ' certify', ',', ' and', ' transmit', ' sealed', ' to']","['the', ' seat', ' of', ' the', ' government', ' of', ' the', ' United', ' States', ',', ' directed', ' to', ' the', ' President', ' of', ' the', ' Senate']","[' the', ' seat', ' of', ' the', ' government', ' of', ' the', ' United', ' States', ',', ' directed', ' to', ' the', ' President', ' of', ' the', ' Senate']",0.0588235294117647,"the seat of the government of the United States, directed to the President of the Senate. The President of the Senate shall, in the presence of the Senate and House of Representatives, open all the certificates, and the votes shall then be counted. The"," the seat of the government of the United States, directed to the President of the Senate",tensor([[0.9945]]),18,"[tensor([[0.7570]]), tensor([[0.7847]]), tensor([[0.8357]]), tensor([[0.8718]]), tensor([[0.8680]]), tensor([[0.9151]]), tensor([[0.9179]]), tensor([[0.9207]]), tensor([[0.9280]]), tensor([[0.9445]]), tensor([[0.9575]]), tensor([[0.9676]]), tensor([[0.9672]]), tensor([[0.9810]]), tensor([[0.9809]]), tensor([[0.9806]]), tensor([[0.9930]]), tensor([[0.9945]]), tensor([[0.9933]]), tensor([[0.9932]]), tensor([[0.9916]]), tensor([[0.9902]]), tensor([[0.9790]]), tensor([[0.9777]]), tensor([[0.9789]]), tensor([[0.9705]]), tensor([[0.9774]]), tensor([[0.9765]]), tensor([[0.9723]]), tensor([[0.9732]]), tensor([[0.9685]]), tensor([[0.9708]]), tensor([[0.9689]]), tensor([[0.9615]]), tensor([[0.9575]]), tensor([[0.9618]]), tensor([[0.9466]]), tensor([[0.9477]]), tensor([[0.9496]]), tensor([[0.9513]]), tensor([[0.9494]]), tensor([[0.9451]]), tensor([[0.9456]]), tensor([[0.9343]]), tensor([[0.9390]])]",733,759
1400,gpt-4,Amendments 1-17,1589,40," rebellion, shall not be questioned. But neither the United States nor any State shall assume or pay any debt or obligation incurred in aid of insurrection or rebellion against the United States, or any claim for","[' rebellion', ',', ' shall', ' not', ' be', ' questioned', '.', ' But', ' neither', ' the', ' United', ' States', ' nor', ' any', ' State', ' shall']","['assume', ' or', ' pay', ' any', ' debt', ' or', ' obligation', ' incurred', ' in', ' aid', ' of', ' ins', 'urrection', ' or', ' rebellion', ' against', ' the', ' United', ' States', ',', ' or', ' any', ' claim', ' for']","[' assume', ' or', ' pay', ' any', ' debt', ' or', ' obligation', ' incurred', ' in', ' aid', ' of', ' ins', 'urrection', ' or', ' rebellion', ' against', ' the', ' United', ' States', ',', ' or', ' any', ' claim', ' for']",0.0416666666666666,"assume or pay any debt or obligation incurred in aid of insurrection or rebellion against the United States, or any claim for the loss or emancipation of any slave; but all such debts, obligations and claims shall be held illegal and void."," assume or pay any debt or obligation incurred in aid of insurrection or rebellion against the United States, or any claim for",tensor([[1.]]),23,"[tensor([[0.7635]]), tensor([[0.8322]]), tensor([[0.8446]]), tensor([[0.8644]]), tensor([[0.8713]]), tensor([[0.8975]]), tensor([[0.9019]]), tensor([[0.9104]]), tensor([[0.9235]]), tensor([[0.9240]]), tensor([[0.9281]]), tensor([[0.9325]]), tensor([[0.9729]]), tensor([[0.9736]]), tensor([[0.9790]]), tensor([[0.9836]]), tensor([[0.9843]]), tensor([[0.9881]]), tensor([[0.9946]]), tensor([[0.9960]]), tensor([[0.9972]]), tensor([[0.9996]]), tensor([[1.]]), tensor([[0.9991]]), tensor([[0.9937]]), tensor([[0.9946]]), tensor([[0.9906]]), tensor([[0.9925]]), tensor([[0.9920]]), tensor([[0.9827]]), tensor([[0.9827]]), tensor([[0.9820]]), tensor([[0.9824]]), tensor([[0.9773]]), tensor([[0.9802]]), tensor([[0.9805]]), tensor([[0.9805]]), tensor([[0.9761]]), tensor([[0.9753]]), tensor([[0.9716]]), tensor([[0.9587]]), tensor([[0.9596]]), tensor([[0.9464]])]",1588,1627
1403,gpt-4,Amendments 1-17,1607,29," pay any debt or obligation incurred in aid of insurrection or rebellion against the United States, or any claim for the loss or emancipation of any","[' pay', ' any', ' debt', ' or', ' obligation', ' incurred', ' in']","['aid', ' of', ' ins', 'urrection', ' or', ' rebellion', ' against', ' the', ' United', ' States', ',', ' or', ' any', ' claim', ' for', ' the', ' loss', ' or', ' emanc', 'ipation', ' of', ' any']","[' aid', ' of', ' ins', 'urrection', ' or', ' rebellion', ' against', ' the', ' United', ' States', ',', ' or', ' any', ' claim', ' for', ' the', ' loss', ' or', ' emanc', 'ipation', ' of', ' any']",0.0454545454545454,"aid of insurrection or rebellion against the United States, or any claim for the loss or emancipation of any slave; but all such debts, obligations and claims shall be held illegal and void. Further, the right of citizens of the United States to"," aid of insurrection or rebellion against the United States, or any claim for the loss or emancipation of any",tensor([[1.]]),20,"[tensor([[0.7704]]), tensor([[0.8145]]), tensor([[0.8520]]), tensor([[0.8981]]), tensor([[0.9182]]), tensor([[0.9307]]), tensor([[0.9421]]), tensor([[0.9469]]), tensor([[0.9530]]), tensor([[0.9665]]), tensor([[0.9658]]), tensor([[0.9763]]), tensor([[0.9851]]), tensor([[0.9853]]), tensor([[0.9841]]), tensor([[0.9896]]), tensor([[0.9909]]), tensor([[0.9963]]), tensor([[0.9973]]), tensor([[1.]]), tensor([[0.9898]]), tensor([[0.9864]]), tensor([[0.9868]]), tensor([[0.9867]]), tensor([[0.9690]]), tensor([[0.9732]]), tensor([[0.9748]]), tensor([[0.9785]]), tensor([[0.9685]]), tensor([[0.9653]]), tensor([[0.9595]]), tensor([[0.9465]]), tensor([[0.9455]]), tensor([[0.9341]]), tensor([[0.9442]]), tensor([[0.9459]]), tensor([[0.9471]]), tensor([[0.9491]]), tensor([[0.9459]]), tensor([[0.9475]]), tensor([[0.9465]]), tensor([[0.9474]]), tensor([[0.9479]]), tensor([[0.9462]])]",1606,1634
1406,gpt-4,Amendments 1-17,1441,23,", or hold any office, civil or military, under the United States, or under any State, who, having","[',', ' or', ' hold', ' any', ' office', ',', ' civil', ' or', ' military', ',']","['under', ' the', ' United', ' States', ',', ' or', ' under', ' any', ' State', ',', ' who', ',', ' having']","[' under', ' the', ' United', ' States', ',', ' or', ' under', ' any', ' State', ',', ' who', ',', ' having']",0.0769230769230769,"under the United States, or under any State, who, having previously taken an oath, as a member of Congress, or as an officer of the United States, or as a member of any State legislature, or as an executive or judicial officer of"," under the United States, or under any State, who, having",tensor([[1.]]),11,"[tensor([[0.7885]]), tensor([[0.8713]]), tensor([[0.8832]]), tensor([[0.8701]]), tensor([[0.9339]]), tensor([[0.9229]]), tensor([[0.9312]]), tensor([[0.9549]]), tensor([[0.9631]]), tensor([[0.9896]]), tensor([[1.]]), tensor([[0.9815]]), tensor([[0.9666]]), tensor([[0.9592]]), tensor([[0.9255]]), tensor([[0.9304]]), tensor([[0.9306]]), tensor([[0.9226]]), tensor([[0.9254]]), tensor([[0.9136]]), tensor([[0.9218]]), tensor([[0.9182]]), tensor([[0.9236]]), tensor([[0.9128]]), tensor([[0.9131]]), tensor([[0.9127]]), tensor([[0.9142]]), tensor([[0.9165]]), tensor([[0.9203]]), tensor([[0.9185]]), tensor([[0.9213]]), tensor([[0.9182]]), tensor([[0.9184]]), tensor([[0.9227]]), tensor([[0.9230]]), tensor([[0.9203]]), tensor([[0.9223]]), tensor([[0.9209]]), tensor([[0.9232]]), tensor([[0.9222]]), tensor([[0.9229]]), tensor([[0.9208]]), tensor([[0.9178]]), tensor([[0.9170]])]",1440,1462
1409,gpt-4,Amendments 1-17,602,25," law or equity, commenced or prosecuted against one of the United States by Citizens of another State, or by Citizens or Subjects of","[' law', ' or', ' equity', ',', ' commenced', ' or', ' prosecuted', ' against', ' one']","['of', ' the', ' United', ' States', ' by', ' Citizens', ' of', ' another', ' state', ',', ' or', ' by', ' citizens', ' or', ' subjects', ' of']","[' of', ' the', ' United', ' States', ' by', ' Citizens', ' of', ' another', ' State', ',', ' or', ' by', ' Citizens', ' or', ' Subjects', ' of']",0.25,"of the United States by Citizens of another state, or by citizens or subjects of any foreign state. This amendment was designed to protect the federal government from being sued by individuals without the consent of the U.S. Congress. The amendment was ratified as a"," of the United States by Citizens of another State, or by Citizens or Subjects of",tensor([[1.]]),16,"[tensor([[0.7737]]), tensor([[0.8428]]), tensor([[0.8523]]), tensor([[0.8653]]), tensor([[0.8960]]), tensor([[0.9106]]), tensor([[0.9421]]), tensor([[0.9446]]), tensor([[0.9648]]), tensor([[0.9680]]), tensor([[0.9779]]), tensor([[0.9838]]), tensor([[0.9862]]), tensor([[0.9866]]), tensor([[0.9986]]), tensor([[1.]]), tensor([[0.9872]]), tensor([[0.9827]]), tensor([[0.9789]]), tensor([[0.9773]]), tensor([[0.9532]]), tensor([[0.9414]]), tensor([[0.9296]]), tensor([[0.9276]]), tensor([[0.9147]]), tensor([[0.9095]]), tensor([[0.9089]]), tensor([[0.9125]]), tensor([[0.9109]]), tensor([[0.9121]]), tensor([[0.9017]]), tensor([[0.9007]]), tensor([[0.8995]]), tensor([[0.8980]]), tensor([[0.8924]]), tensor([[0.8948]]), tensor([[0.8945]]), tensor([[0.8927]]), tensor([[0.8905]]), tensor([[0.8866]]), tensor([[0.8889]]), tensor([[0.8953]]), tensor([[0.8909]]), tensor([[0.8876]]), tensor([[0.8853]]), tensor([[0.8843]])]",601,625
1412,gpt-4,Amendments 1-17,338,30,"In all criminal prosecutions, the accused shall enjoy the right to a speedy and public trial, by an impartial jury of the State and district wherein the crime","['In', ' all', ' criminal', ' prosecutions', ',', ' the']","['acc', 'used', ' shall', ' enjoy', ' the', ' right', ' to', ' a', ' speedy', ' and', ' public', ' trial', ',', ' by', ' an', ' impartial', ' jury', ' of', ' the', ' State', ' and', ' district', ' wherein', ' the']","[' accused', ' shall', ' enjoy', ' the', ' right', ' to', ' a', ' speedy', ' and', ' public', ' trial', ',', ' by', ' an', ' impartial', ' jury', ' of', ' the', ' State', ' and', ' district', ' wherein', ' the', ' crime']",0.125,"accused shall enjoy the right to a speedy and public trial, by an impartial jury of the State and district wherein the crime shall have been committed, which district shall have been previously ascertained by law, and to be informed of the nature and"," accused shall enjoy the right to a speedy and public trial, by an impartial jury of the State and district wherein the crime",tensor([[1.0000]]),24,"[tensor([[0.7550]]), tensor([[0.8223]]), tensor([[0.8593]]), tensor([[0.8739]]), tensor([[0.8921]]), tensor([[0.9018]]), tensor([[0.9108]]), tensor([[0.9187]]), tensor([[0.9340]]), tensor([[0.9415]]), tensor([[0.9491]]), tensor([[0.9623]]), tensor([[0.9659]]), tensor([[0.9655]]), tensor([[0.9811]]), tensor([[0.9842]]), tensor([[0.9857]]), tensor([[0.9868]]), tensor([[0.9878]]), tensor([[0.9895]]), tensor([[0.9942]]), tensor([[0.9942]]), tensor([[0.9944]]), tensor([[1.0000]]), tensor([[0.9984]]), tensor([[0.9984]]), tensor([[0.9982]]), tensor([[0.9969]]), tensor([[0.9955]]), tensor([[0.9876]]), tensor([[0.9900]]), tensor([[0.9914]]), tensor([[0.9915]]), tensor([[0.9895]]), tensor([[0.9878]]), tensor([[0.9890]]), tensor([[0.9887]]), tensor([[0.9885]]), tensor([[0.9893]]), tensor([[0.9892]]), tensor([[0.9886]]), tensor([[0.9888]]), tensor([[0.9890]]), tensor([[0.9870]]), tensor([[0.9876]])]",337,366
1415,gpt-4,Amendments 1-17,548,20,"
The powers not delegated to the United States by the Constitution, nor prohibited by it to the States","['\n', 'The', ' powers', ' not', ' delegated', ' to', ' the', ' United']","['States', ' by', ' the', ' Constitution', ',', ' nor', ' prohibited', ' by', ' it', ' to', ' the', ' States']","[' States', ' by', ' the', ' Constitution', ',', ' nor', ' prohibited', ' by', ' it', ' to', ' the', ' States']",0.0833333333333333,"States by the Constitution, nor prohibited by it to the States, are reserved to the States respectively, or to the people. This tenet, which underscores the principle of federalism, is embodied in the Tenth Amendment. It serves to affirm the"," States by the Constitution, nor prohibited by it to the States",tensor([[0.9945]]),10,"[tensor([[0.7636]]), tensor([[0.8348]]), tensor([[0.8709]]), tensor([[0.8797]]), tensor([[0.9268]]), tensor([[0.9672]]), tensor([[0.9859]]), tensor([[0.9901]]), tensor([[0.9937]]), tensor([[0.9945]]), tensor([[0.9931]]), tensor([[0.9942]]), tensor([[0.9800]]), tensor([[0.9401]]), tensor([[0.9512]]), tensor([[0.9499]]), tensor([[0.9488]]), tensor([[0.9380]]), tensor([[0.9407]]), tensor([[0.9403]]), tensor([[0.9416]]), tensor([[0.9318]]), tensor([[0.9322]]), tensor([[0.9257]]), tensor([[0.9213]]), tensor([[0.9124]]), tensor([[0.9126]]), tensor([[0.9060]]), tensor([[0.9053]]), tensor([[0.9017]]), tensor([[0.8944]]), tensor([[0.8927]]), tensor([[0.8919]]), tensor([[0.8922]]), tensor([[0.8790]]), tensor([[0.8900]]), tensor([[0.8870]]), tensor([[0.8794]]), tensor([[0.8787]]), tensor([[0.8715]]), tensor([[0.8726]])]",547,566
1418,gpt-4,Amendments 1-17,1351,38," being twenty-one years of age, and citizens of the United States, or in any way abridged, except for participation in rebellion, or other crime, the basis of representation therein shall be","[' being', ' twenty', '-one', ' years', ' of', ' age', ',', ' and', ' citizens', ' of', ' the', ' United', ' States', ',', ' or', ' in', ' any', ' way']","['ab', 'ridged', ',', ' except', ' for', ' participation', ' in', ' rebellion', ',', ' or', ' other', ' crime', '.', ' The', ' basis', ' of', ' representation', ' therein', ' shall', ' be']","[' ab', 'ridged', ',', ' except', ' for', ' participation', ' in', ' rebellion', ',', ' or', ' other', ' crime', ',', ' the', ' basis', ' of', ' representation', ' therein', ' shall', ' be']",0.15,"abridged, except for participation in rebellion, or other crime. The basis of representation therein shall be reduced in the proportion which the number of such male citizens shall bear to the whole number of male citizens twenty-one years of age in such state. Furthermore"," abridged, except for participation in rebellion, or other crime, the basis of representation therein shall be",tensor([[0.9900]]),16,"[tensor([[0.7544]]), tensor([[0.8483]]), tensor([[0.8585]]), tensor([[0.8678]]), tensor([[0.9030]]), tensor([[0.9059]]), tensor([[0.9350]]), tensor([[0.9391]]), tensor([[0.9398]]), tensor([[0.9459]]), tensor([[0.9525]]), tensor([[0.9659]]), tensor([[0.9664]]), tensor([[0.9818]]), tensor([[0.9864]]), tensor([[0.9900]]), tensor([[0.9883]]), tensor([[0.9655]]), tensor([[0.9686]]), tensor([[0.9696]]), tensor([[0.9614]]), tensor([[0.9650]]), tensor([[0.9661]]), tensor([[0.9543]]), tensor([[0.9605]]), tensor([[0.9623]]), tensor([[0.9455]]), tensor([[0.9436]]), tensor([[0.9445]]), tensor([[0.9437]]), tensor([[0.9441]]), tensor([[0.9473]]), tensor([[0.9433]]), tensor([[0.9412]]), tensor([[0.9443]]), tensor([[0.9409]]), tensor([[0.9407]]), tensor([[0.9364]]), tensor([[0.9370]]), tensor([[0.9359]]), tensor([[0.9351]]), tensor([[0.9345]]), tensor([[0.9362]]), tensor([[0.9321]]), tensor([[0.9345]])]",1350,1387
1421,gpt-4,Amendments 1-17,537,30," disparage others retained by the people.
10th Amendment
The powers not delegated to the United States by the Constitution, nor prohibited by it to the","[' dispar', 'age', ' others', ' retained', ' by', ' the', ' people', '.\n']","['This', ' amendment', ' essentially', ' limits', ' the', ' power', ' of', ' Federal', ' government', ' in', ' relation', ' to', ' certain', ' rights', ',', ' asserting', ' that', ' these', ' rights', ' must', ' not', ' be']","['10', 'th', ' Amendment', '\n', 'The', ' powers', ' not', ' delegated', ' to', ' the', ' United', ' States', ' by', ' the', ' Constitution', ',', ' nor', ' prohibited', ' by', ' it', ' to', ' the']",1.0,"This amendment essentially limits the power of Federal government in relation to certain rights, asserting that these rights must not be violated. Citizens of the United States are therefore granted certain powers and freedoms that the government are not permitted to infringe upon. It essentially protects","10th Amendment
The powers not delegated to the United States by the Constitution, nor prohibited by it to the",tensor([[0.8670]]),27,"[tensor([[0.7681]]), tensor([[0.7658]]), tensor([[0.8237]]), tensor([[0.8107]]), tensor([[0.8152]]), tensor([[0.8293]]), tensor([[0.8349]]), tensor([[0.8426]]), tensor([[0.8376]]), tensor([[0.8364]]), tensor([[0.8401]]), tensor([[0.8419]]), tensor([[0.8399]]), tensor([[0.8440]]), tensor([[0.8289]]), tensor([[0.8354]]), tensor([[0.8344]]), tensor([[0.8359]]), tensor([[0.8361]]), tensor([[0.8321]]), tensor([[0.8457]]), tensor([[0.8491]]), tensor([[0.8381]]), tensor([[0.8554]]), tensor([[0.8538]]), tensor([[0.8515]]), tensor([[0.8670]]), tensor([[0.8617]]), tensor([[0.8585]]), tensor([[0.8546]]), tensor([[0.8477]]), tensor([[0.8474]]), tensor([[0.8519]]), tensor([[0.8515]]), tensor([[0.8511]]), tensor([[0.8509]]), tensor([[0.8532]]), tensor([[0.8523]]), tensor([[0.8508]]), tensor([[0.8520]]), tensor([[0.8558]]), tensor([[0.8541]]), tensor([[0.8549]]), tensor([[0.8602]]), tensor([[0.8589]]), tensor([[0.8566]]), tensor([[0.8487]])]",536,565
1424,gpt-4,Amendments 1-17,950,35," day of March next following, then the Vice-President shall act as President, as in case of the death or other constitutional disability of the President.-- The person having the greatest number","[' day', ' of', ' March', ' next', ' following', ',', ' then']","['shall', ' be', ' the', ' President', '.', ' If', ' the', ' Congress', ',', ' within', ' twenty', '-one', ' days', ' after', ' receipt', ' of', ' the', ' latter', ' written', ' declaration', ',', ' or', ',', ' if', ' Congress', ' is', ' not', ' in']","[' the', ' Vice', '-President', ' shall', ' act', ' as', ' President', ',', ' as', ' in', ' case', ' of', ' the', ' death', ' or', ' other', ' constitutional', ' disability', ' of', ' the', ' President', '.--', ' The', ' person', ' having', ' the', ' greatest', ' number']",1.0,"shall be the President. If the Congress, within twenty-one days after receipt of the latter written declaration, or, if Congress is not in session, within twenty-one days after Congress is required to assemble, determines by two-thirds vote of both Houses that"," the Vice-President shall act as President, as in case of the death or other constitutional disability of the President.-- The person having the greatest number",tensor([[0.8887]]),7,"[tensor([[0.7501]]), tensor([[0.8012]]), tensor([[0.7993]]), tensor([[0.8046]]), tensor([[0.8745]]), tensor([[0.8853]]), tensor([[0.8887]]), tensor([[0.8831]]), tensor([[0.8855]]), tensor([[0.8744]]), tensor([[0.8657]]), tensor([[0.8695]]), tensor([[0.8614]]), tensor([[0.8613]]), tensor([[0.8607]]), tensor([[0.8657]]), tensor([[0.8645]]), tensor([[0.8572]]), tensor([[0.8607]]), tensor([[0.8686]]), tensor([[0.8716]]), tensor([[0.8700]]), tensor([[0.8688]]), tensor([[0.8691]]), tensor([[0.8679]]), tensor([[0.8724]]), tensor([[0.8748]]), tensor([[0.8736]]), tensor([[0.8743]]), tensor([[0.8752]]), tensor([[0.8724]]), tensor([[0.8777]]), tensor([[0.8753]]), tensor([[0.8648]]), tensor([[0.8715]]), tensor([[0.8688]]), tensor([[0.8644]]), tensor([[0.8648]]), tensor([[0.8611]]), tensor([[0.8647]]), tensor([[0.8646]]), tensor([[0.8582]])]",949,983
1427,gpt-4,Amendments 1-17,1009,23,"ors appointed, and if no person have a majority, then from the two highest numbers on the list, the Senate","['ors', ' appointed', ',', ' and', ' if', ' no', ' person', ' have']","['a', ' majority', ',', ' then', ' from', ' the', ' five', ' highest', ' on', ' the', ' list', ' the', ' said', ' House', ' shall']","[' a', ' majority', ',', ' then', ' from', ' the', ' two', ' highest', ' numbers', ' on', ' the', ' list', ',', ' the', ' Senate']",0.4666666666666667,"a majority, then from the five highest on the list the said House shall in like manner choose the President. But in choosing the President, the votes shall be taken by states, the representation from each state having one vote; a quorum for this"," a majority, then from the two highest numbers on the list, the Senate",tensor([[0.9134]]),15,"[tensor([[0.7572]]), tensor([[0.7652]]), tensor([[0.8802]]), tensor([[0.8853]]), tensor([[0.8879]]), tensor([[0.8947]]), tensor([[0.8875]]), tensor([[0.9029]]), tensor([[0.9010]]), tensor([[0.9008]]), tensor([[0.9120]]), tensor([[0.9111]]), tensor([[0.9114]]), tensor([[0.9119]]), tensor([[0.9134]]), tensor([[0.9130]]), tensor([[0.9063]]), tensor([[0.9035]]), tensor([[0.9047]]), tensor([[0.9031]]), tensor([[0.8985]]), tensor([[0.8996]]), tensor([[0.9005]]), tensor([[0.9017]]), tensor([[0.9024]]), tensor([[0.8993]]), tensor([[0.8987]]), tensor([[0.9035]]), tensor([[0.9006]]), tensor([[0.9004]]), tensor([[0.8971]]), tensor([[0.8971]]), tensor([[0.8977]]), tensor([[0.8975]]), tensor([[0.8981]]), tensor([[0.8980]]), tensor([[0.8972]]), tensor([[0.8951]]), tensor([[0.8956]]), tensor([[0.8936]]), tensor([[0.8919]]), tensor([[0.8910]]), tensor([[0.8916]]), tensor([[0.8914]]), tensor([[0.8902]])]",1008,1030
1430,gpt-4,Amendments 1-17,1441,34,", or hold any office, civil or military, under the United States, or under any State, who, having previously taken an oath, as a member of Congress,","[',', ' or', ' hold', ' any', ' office', ',']","['civil', ' or', ' military', ',', ' under', ' the', ' United', ' States', ',', ' or', ' under', ' any', ' state', ',', ' who', ',', ' having', ' previously', ' taken', ' an', ' oath', ',', ' as', ' a', ' member', ' of', ' Congress', ',']","[' civil', ' or', ' military', ',', ' under', ' the', ' United', ' States', ',', ' or', ' under', ' any', ' State', ',', ' who', ',', ' having', ' previously', ' taken', ' an', ' oath', ',', ' as', ' a', ' member', ' of', ' Congress', ',']",0.0714285714285714,"civil or military, under the United States, or under any state, who, having previously taken an oath, as a member of Congress, or as an officer of the United States, or as a member of any state legislature, or as an executive"," civil or military, under the United States, or under any State, who, having previously taken an oath, as a member of Congress,",tensor([[1.0000]]),23,"[tensor([[0.7737]]), tensor([[0.8199]]), tensor([[0.8408]]), tensor([[0.8924]]), tensor([[0.9029]]), tensor([[0.9046]]), tensor([[0.9151]]), tensor([[0.9201]]), tensor([[0.9126]]), tensor([[0.9197]]), tensor([[0.9191]]), tensor([[0.9254]]), tensor([[0.9320]]), tensor([[0.9360]]), tensor([[0.9488]]), tensor([[0.9506]]), tensor([[0.9488]]), tensor([[0.9843]]), tensor([[0.9835]]), tensor([[0.9843]]), tensor([[0.9857]]), tensor([[0.9873]]), tensor([[1.0000]]), tensor([[0.9969]]), tensor([[0.9959]]), tensor([[0.9964]]), tensor([[0.9900]]), tensor([[0.9909]]), tensor([[0.9915]]), tensor([[0.9886]]), tensor([[0.9922]]), tensor([[0.9898]]), tensor([[0.9891]]), tensor([[0.9899]]), tensor([[0.9882]]), tensor([[0.9885]]), tensor([[0.9872]]), tensor([[0.9858]]), tensor([[0.9884]]), tensor([[0.9880]]), tensor([[0.9875]]), tensor([[0.9875]]), tensor([[0.9839]])]",1440,1473
