,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
201,gpt-3.5-turbo,Slogans,68,13,With a name like Smuckers it has to be good ,"['With', ' a', ' name']","['you', ' can', ' trust', '!']","[' like', ' Sm', 'uck', 'ers']",1.0,you can trust!, like Smuckers it has to be good ,tensor([[0.7949]]),3,"[tensor([[0.7742]]), tensor([[0.7906]]), tensor([[0.7949]]), tensor([[0.7902]])]",0,6
204,gpt-3.5-turbo,Slogans,69,15,Nothing outlasts the Energizer. It keeps going and going. ,"['Nothing', ' out', 'last', 's', ' the', ' Energ']","['izer', ' bunny', '.']","['izer', '.', ' It']",0.6666666666666666,izer bunny.,izer. It keeps going and going. ,tensor([[0.8947]]),3,"[tensor([[0.8056]]), tensor([[0.8915]]), tensor([[0.8947]])]",0,8
207,gpt-3.5-turbo,Slogans,70,6,You deserve a break today ,"['You', ' deserve', ' a']","['break', ' today', '.']","[' break', ' today', ' ']",0.6666666666666666,break today., break today ,tensor([[0.9750]]),3,"[tensor([[0.8034]]), tensor([[0.9274]]), tensor([[0.9750]])]",0,5
210,gpt-3.5-turbo,Slogans,71,6,America runs on Dunkin ,"['America', ' runs']","['on', ' Dunk', 'in', ""'""]","[' on', ' Dunk', 'in', ' ']",0.5,on Dunkin'!, on Dunkin ,tensor([[0.9521]]),3,"[tensor([[0.8196]]), tensor([[0.8909]]), tensor([[0.9521]])]",0,5
213,gpt-3.5-turbo,Slogans,72,18,"Plop Plop, Fizz Fizz. Oh, what a relief it is ",['P'],"['P', 'roud', ' to', ' be', ' an', ' American', '.']","['lop', ' P', 'lop', ',', ' F', 'izz', ' F']",1.0,Proud to be an American.,"lop Plop, Fizz Fizz. Oh, what a relief it is ",tensor([[0.7980]]),1,"[tensor([[0.7980]]), tensor([[0.7727]]), tensor([[0.7831]]), tensor([[0.7800]]), tensor([[0.7946]]), tensor([[0.7977]])]",0,7
216,gpt-3.5-turbo,Slogans,73,6,Unleash a Jaguar ,['Un'],"['Un', 'le', 'ash', ' your', ' potential']","['le', 'ash', ' a', ' Jaguar', ' ']",0.8,Unleash your potential!,leash a Jaguar ,tensor([[0.7988]]),1,"[tensor([[0.7988]]), tensor([[0.7563]]), tensor([[0.7734]]), tensor([[0.7515]])]",0,5
219,gpt-3.5-turbo,Slogans,74,7,"Oh, what a feeling! ","['Oh', ',']","['say', ' can', ' you', ' see']","[' what', ' a', ' feeling', '!']",1.0,say can you see, what a feeling! ,tensor([[0.7916]]),5,"[tensor([[0.7891]]), tensor([[0.7866]]), tensor([[0.7838]]), tensor([[0.7879]]), tensor([[0.7916]])]",0,5
222,gpt-3.5-turbo,Slogans,75,9,Merrill Lynch is bullish on America ,"['M', 'err', 'ill']","['L', 'ynch', ':', ' ""', 'Invest', ' with']","[' Lynch', ' is', ' bullish', ' on', ' America', ' ']",1.0,"Lynch: ""Invest with confidence.""", Lynch is bullish on America ,tensor([[0.8488]]),2,"[tensor([[0.7094]]), tensor([[0.8488]]), tensor([[0.8415]]), tensor([[0.8434]]), tensor([[0.8254]])]",0,8
225,gpt-3.5-turbo,Slogans,76,9,"Look, Ma, no cavities! ","['Look', ',']","['but', ' don', ""'t"", ' touch', '.']","[' Ma', ',', ' no', ' cav', 'ities']",1.0,but don't touch.," Ma, no cavities! ",tensor([[0.8177]]),4,"[tensor([[0.7960]]), tensor([[0.8020]]), tensor([[0.8008]]), tensor([[0.8177]])]",0,6
228,gpt-3.5-turbo,Slogans,77,6,Reach out and touch someone ,"['Reach', ' out', ' and']","['touch', ' someone', '.']","[' touch', ' someone', ' ']",0.6666666666666666,touch someone., touch someone ,tensor([[0.9859]]),3,"[tensor([[0.7999]]), tensor([[0.9140]]), tensor([[0.9859]])]",0,5
231,gpt-3.5-turbo,Slogans,78,12,"When it absolutely, positively, has to be there overnight.","['When', ' it', ' absolutely', ',', ' positively']","['has', ' to', ' be', ' there', ' overnight', '.']","[',', ' has', ' to', ' be', ' there', ' overnight']",0.5,has to be there overnight.,", has to be there overnight.",tensor([[0.9906]]),6,"[tensor([[0.7808]]), tensor([[0.7971]]), tensor([[0.8186]]), tensor([[0.8198]]), tensor([[0.8521]]), tensor([[0.9906]])]",0,10
234,gpt-3.5-turbo,Slogans,79,18,"There are some things money can’t buy. For everything else, there’s MasterCard ","['There', ' are', ' some']","['things', ' money', ' can', ""'t"", ' buy']","[' things', ' money', ' can', '’t', ' buy']",0.4,things money can't buy," things money can’t buy. For everything else, there’s MasterCard ",tensor([[0.9017]]),5,"[tensor([[0.7511]]), tensor([[0.7831]]), tensor([[0.8455]]), tensor([[0.8812]]), tensor([[0.9017]])]",0,7
237,gpt-3.5-turbo,Slogans,80,10,"Like a good neighbor, State Farm is there.","['Like', ' a', ' good', ' neighbor', ',']","['State', ' Farm', ' is', ' there', '.']","[' State', ' Farm', ' is', ' there', '.']",0.2,State Farm is there., State Farm is there.,tensor([[1.]]),5,"[tensor([[0.7715]]), tensor([[0.8199]]), tensor([[0.9375]]), tensor([[0.9606]]), tensor([[1.]])]",0,9
240,gpt-3.5-turbo,Slogans,81,4,A Diamond is Forever,['A'],"['is', ' for', ' apple']","[' Diamond', ' is', ' Forever']",1.0,is for apple, Diamond is Forever,tensor([[0.8182]]),2,"[tensor([[0.7833]]), tensor([[0.8182]]), tensor([[0.7900]]), tensor([[0.7871]])]",0,3
243,gpt-3.5-turbo,Slogans,82,3,Do the Dew,['Do'],['it'],[' the'],1.0,it, the Dew,tensor([[0.8390]]),2,"[tensor([[0.8075]]), tensor([[0.8390]])]",0,1
246,gpt-3.5-turbo,Slogans,83,6,Eat Mor Chikin!,"['Eat', ' Mor', ' Ch']","['icken', ' (', 'Ch']","['ik', 'in', '!']",1.0,icken (Chick-fil-A),ikin!,tensor([[0.8249]]),2,"[tensor([[0.7924]]), tensor([[0.8249]]), tensor([[0.8161]])]",0,5
249,gpt-3.5-turbo,Slogans,84,4,Obey your thirst,['Ob'],"['ey', ',', ' for']","['ey', ' your', ' thirst']",0.6666666666666666,"ey, for sure!",ey your thirst,tensor([[0.8972]]),2,"[tensor([[0.8042]]), tensor([[0.8972]]), tensor([[0.8814]]), tensor([[0.8543]])]",0,3
252,gpt-3.5-turbo,Slogans,85,10,M’mm! M’mm! Good!,"['M', '’', 'mm', '!']","['It', ' is', ' a', ' popular', ' slogan', ' for']","[' M', '’', 'mm', '!', ' Good', '!']",1.0,It is a popular slogan for [insert food or beverage brand]!, M’mm! Good!,tensor([[0.8157]]),3,"[tensor([[0.7867]]), tensor([[0.8054]]), tensor([[0.8157]]), tensor([[0.8119]]), tensor([[0.8050]]), tensor([[0.7984]]), tensor([[0.7932]]), tensor([[0.7935]]), tensor([[0.7860]]), tensor([[0.7889]]), tensor([[0.7855]]), tensor([[0.8129]])]",0,9
255,gpt-3.5-turbo,Slogans,86,4,Fly the friendly skies,"['Fly', ' the']","['friendly', ' skies']","[' friendly', ' skies']",0.5,friendly skies., friendly skies,tensor([[0.9721]]),3,"[tensor([[0.7857]]), tensor([[0.8859]]), tensor([[0.9721]])]",0,3
258,gpt-3.5-turbo,Slogans,87,7,It’s everywhere you want to be,"['It', '’s']","['a', ' popular', ' slogan', ' that', ' says']","[' everywhere', ' you', ' want', ' to', ' be']",1.0,"a popular slogan that says ""Just do it.""", everywhere you want to be,tensor([[0.8289]]),3,"[tensor([[0.7747]]), tensor([[0.7742]]), tensor([[0.8289]]), tensor([[0.8158]]), tensor([[0.8082]]), tensor([[0.8062]]), tensor([[0.7682]]), tensor([[0.7654]]), tensor([[0.7871]])]",0,6
261,gpt-3.5-turbo,Slogans,88,7,Does she or doesn’t she?,"['Does', ' she']","['or', ' doesn', ""'t"", ' she', '?']","[' or', ' doesn', '’t', ' she', '?']",0.4,or doesn't she?, or doesn’t she?,tensor([[0.9777]]),4,"[tensor([[0.7580]]), tensor([[0.8360]]), tensor([[0.8968]]), tensor([[0.9777]])]",0,6
264,gpt-3.5-turbo,Slogans,89,5,Expect More Pay Less ,"['Expect', ' More']","[',', ' Pay', ' Less']","[' Pay', ' Less', ' ']",0.6666666666666666,", Pay Less", Pay Less ,tensor([[0.9590]]),4,"[tensor([[0.8013]]), tensor([[0.8316]]), tensor([[0.8684]]), tensor([[0.9590]])]",0,4
267,gpt-3.5-turbo,Slogans,90,8,Please don’t squeeze the Charmin ,"['Please', ' don']","['exc', 'use', ' my', ' language']","['’t', ' squeeze', ' the', ' Char']",1.0,excuse my language,’t squeeze the Charmin ,tensor([[0.8054]]),2,"[tensor([[0.7882]]), tensor([[0.8054]]), tensor([[0.8034]]), tensor([[0.8000]])]",0,5
270,gpt-3.5-turbo,Slogans,91,4,It’s Miller Time,['It'],"['is', ' a', ' popular']","['’s', ' Miller', ' Time']",1.0,"is a popular slogan that encourages individuals to ""Just Do It.""",’s Miller Time,tensor([[0.8193]]),3,"[tensor([[0.7836]]), tensor([[0.8105]]), tensor([[0.8193]]), tensor([[0.7956]]), tensor([[0.7806]]), tensor([[0.7758]]), tensor([[0.7661]]), tensor([[0.7628]]), tensor([[0.7660]]), tensor([[0.7570]]), tensor([[0.7502]]), tensor([[0.7616]])]",0,3
273,gpt-3.5-turbo,Slogans,92,7,Don’t leave home without it ,"['Don', '’t']","['leave', ' home', ' without', ' it', '.']","[' leave', ' home', ' without', ' it', ' ']",0.4,leave home without it., leave home without it ,tensor([[0.9836]]),5,"[tensor([[0.7980]]), tensor([[0.8598]]), tensor([[0.9260]]), tensor([[0.9686]]), tensor([[0.9836]])]",0,6
276,gpt-3.5-turbo,Slogans,93,6,Every Kiss begins with Kay ,"['Every', ' Kiss']","['B', 'eg', 'ins', ' with']","[' begins', ' with', ' Kay', ' ']",1.0,Begins with K., begins with Kay ,tensor([[0.9195]]),4,"[tensor([[0.7850]]), tensor([[0.9014]]), tensor([[0.9109]]), tensor([[0.9195]])]",0,5
279,gpt-3.5-turbo,Slogans,94,11,What would you do for Klondike Bar? ,"['What', ' would', ' you', ' do']","['for', ' a', ' Kl', 'ond', 'ike', ' bar', '?']","[' for', ' Kl', 'ond', 'ike', ' Bar', '?', ' ']",0.5714285714285714,for a Klondike bar?, for Klondike Bar? ,tensor([[0.9943]]),5,"[tensor([[0.7892]]), tensor([[0.8213]]), tensor([[0.8247]]), tensor([[0.9395]]), tensor([[0.9943]])]",0,10
282,gpt-3.5-turbo,Slogans,95,4,Be Your Way ,"['Be', ' Your']",['Best'],[' Way'],1.0,Best, Way ,tensor([[0.8386]]),2,"[tensor([[0.7947]]), tensor([[0.8386]])]",0,2
285,gpt-3.5-turbo,Slogans,96,5,Have it Your Way ,['Have'],"['a', ' Coke', '!']","[' it', ' Your', ' Way']",1.0,a Coke!, it Your Way ,tensor([[0.7880]]),2,"[tensor([[0.7674]]), tensor([[0.7880]]), tensor([[0.7788]])]",0,3
288,gpt-3.5-turbo,Slogans,97,4,You’re the Boss,"['You', '’re']","['worth', ' it']","[' the', ' Boss']",1.0,worth it!, the Boss,tensor([[0.7904]]),1,"[tensor([[0.7904]]), tensor([[0.7812]]), tensor([[0.7740]])]",0,3
291,gpt-3.5-turbo,Slogans,98,4,The fire’s ready,"['The', ' fire']","['...', 'is']","['’s', ' ready']",1.0,...is spreading!,’s ready,tensor([[0.8395]]),3,"[tensor([[0.7815]]), tensor([[0.8390]]), tensor([[0.8395]])]",0,3
294,gpt-3.5-turbo,Slogans,99,5,"Your way, right away","['Your', ' way']","['or', ' the', ' highway']","[',', ' right', ' away']",1.0,or the highway.,", right away",tensor([[0.8206]]),2,"[tensor([[0.7979]]), tensor([[0.8206]]), tensor([[0.8102]]), tensor([[0.7954]])]",0,4
297,gpt-3.5-turbo,Slogans,100,5,Fast Food for Fast Times,['Fast'],"['and', ' Furious', '.']","[' Food', ' for', ' Fast']",1.0,and Furious., Food for Fast Times,tensor([[0.7984]]),2,"[tensor([[0.7840]]), tensor([[0.7984]]), tensor([[0.7435]])]",0,3
300,gpt-3.5-turbo,Slogans,101,7,We do it like you do it,"['We', ' do']","['it', ' all', '!']","[' it', ' like', ' you']",1.0,it all!, it like you do it,tensor([[0.8385]]),2,"[tensor([[0.7591]]), tensor([[0.8385]]), tensor([[0.8152]])]",0,4
303,gpt-3.5-turbo,Slogans,102,9,It takes two hands to hold a Whopper,"['It', ' takes', ' two', ' hands']","['to', ' clap', '.']","[' to', ' hold', ' a']",1.0,to clap., to hold a Whopper,tensor([[0.8258]]),3,"[tensor([[0.7735]]), tensor([[0.7911]]), tensor([[0.8258]])]",0,6
306,gpt-3.5-turbo,Slogans,103,5,Wake up with the King,['Wake'],"['up', ' and', ' smell', ' the']","[' up', ' with', ' the', ' King']",1.0,up and smell the coffee!, up with the King,tensor([[0.8551]]),3,"[tensor([[0.7669]]), tensor([[0.8481]]), tensor([[0.8551]]), tensor([[0.8354]]), tensor([[0.8338]]), tensor([[0.7907]])]",0,4
309,gpt-3.5-turbo,Slogans,104,9,"Burger King, Home of the Whopper","['B', 'urger', ' King']","['""', 'Have', ' it', ' your', ' way', '!""']","[',', ' Home', ' of', ' the', ' Wh', 'opper']",1.0,"""Have it your way!""",", Home of the Whopper",tensor([[0.7960]]),3,"[tensor([[0.7717]]), tensor([[0.7929]]), tensor([[0.7960]]), tensor([[0.7928]]), tensor([[0.7561]])]",0,8
312,gpt-3.5-turbo,Slogans,105,5,We Have the Meats,"['We', ' Have']","['the', ' Power', '!']","[' the', ' Me', 'ats']",1.0,the Power!, the Meats,tensor([[0.8568]]),2,"[tensor([[0.7853]]), tensor([[0.8568]]), tensor([[0.8157]])]",0,4
315,gpt-3.5-turbo,Slogans,106,14,Arby’s. Now That Your Tastes Have Grown Up!,"['Ar', 'by', '’s', '.', ' Now', ' That']","['We', ' Have', ' the', ' Me', 'ats', '!']","[' Your', ' T', 'astes', ' Have', ' G', 'rown']",1.0,We Have the Meats!, Your Tastes Have Grown Up!,tensor([[0.8323]]),5,"[tensor([[0.7652]]), tensor([[0.7732]]), tensor([[0.8089]]), tensor([[0.8175]]), tensor([[0.8323]])]",0,11
318,gpt-3.5-turbo,Slogans,107,6,What are you eating today?,"['What', ' are', ' you']","['waiting', ' for', '?']","[' eating', ' today', '?']",0.6666666666666666,waiting for?, eating today?,tensor([[0.8333]]),3,"[tensor([[0.7745]]), tensor([[0.7883]]), tensor([[0.8333]])]",0,5
321,gpt-3.5-turbo,Slogans,108,5,It’s Good Mood Food,['It'],"['is', ' a', ' popular', ' slogan']","['’s', ' Good', ' Mood', ' Food']",1.0,"is a popular slogan: ""Just Do It.""",’s Good Mood Food,tensor([[0.8023]]),4,"[tensor([[0.7631]]), tensor([[0.7810]]), tensor([[0.8006]]), tensor([[0.8023]]), tensor([[0.7820]]), tensor([[0.7744]]), tensor([[0.7620]]), tensor([[0.7548]])]",0,4
324,gpt-3.5-turbo,Slogans,109,11,Fresh. Smooth. Real. It’s all here.,"['Fresh', '.', ' Smooth', '.']","['Del', 'icious', '.']","[' Real', '.', ' It']",1.0,Delicious., Real. It’s all here.,tensor([[0.8257]]),2,"[tensor([[0.7921]]), tensor([[0.8257]])]",0,6
327,gpt-3.5-turbo,Slogans,110,8,Be yourself and make it a Bud Light,['Be'],"['the', ' change', ' you', ' wish', ' to', ' see', ' in']","[' yourself', ' and', ' make', ' it', ' a', ' Bud', ' Light']",1.0,the change you wish to see in the world., yourself and make it a Bud Light,tensor([[0.8131]]),2,"[tensor([[0.8003]]), tensor([[0.8131]]), tensor([[0.7792]]), tensor([[0.7874]]), tensor([[0.8020]]), tensor([[0.8097]]), tensor([[0.7915]]), tensor([[0.7949]]), tensor([[0.8043]]), tensor([[0.8038]])]",0,7
330,gpt-3.5-turbo,Slogans,111,5,Make it a Bud Light,['Make'],"['it', ' happen', '!']","[' it', ' a', ' Bud']",1.0,it happen!, it a Bud Light,tensor([[0.8407]]),2,"[tensor([[0.8020]]), tensor([[0.8407]]), tensor([[0.8170]])]",0,3
333,gpt-3.5-turbo,Slogans,112,6,Everything else is just a light,['Everything'],"['is', ' awesome', '!']","[' else', ' is', ' just']",1.0,is awesome!, else is just a light,tensor([[0.8106]]),2,"[tensor([[0.8059]]), tensor([[0.8106]]), tensor([[0.7810]])]",0,3
336,gpt-3.5-turbo,Slogans,113,4,Wassup?,['W'],"['e', ""'re"", ' number']","['ass', 'up', '?']",1.0,e're number one!,assup?,tensor([[0.7957]]),1,"[tensor([[0.7957]]), tensor([[0.7919]]), tensor([[0.7945]]), tensor([[0.7802]])]",0,3
339,gpt-3.5-turbo,Slogans,114,6,Save Money. Live Better.,['Save'],"['Save', ' money', ',', ' save', ' the']","[' Money', '.', ' Live', ' Better', '.']",1.0,"Save money, save the planet.", Money. Live Better.,tensor([[0.8817]]),4,"[tensor([[0.8028]]), tensor([[0.8435]]), tensor([[0.8780]]), tensor([[0.8817]]), tensor([[0.8651]]), tensor([[0.8746]])]",0,5
342,gpt-3.5-turbo,Slogans,115,3,Always Low Prices,['Always'],"['be', ' yourself']","[' Low', ' Prices']",1.0,be yourself., Low Prices,tensor([[0.7993]]),1,"[tensor([[0.7993]]), tensor([[0.7788]]), tensor([[0.7618]])]",0,2
345,gpt-3.5-turbo,Slogans,116,3,Just Do It,['Just'],"['do', ' it']","[' Do', ' It']",1.0,do it., Do It,tensor([[0.9724]]),3,"[tensor([[0.7830]]), tensor([[0.9140]]), tensor([[0.9724]])]",0,2
348,gpt-3.5-turbo,Slogans,117,4,Yesterday you said tomorrow,"['Yesterday', ' you']","['said', ' tomorrow']","[' said', ' tomorrow']",0.5,said tomorrow., said tomorrow,tensor([[0.9716]]),3,"[tensor([[0.7834]]), tensor([[0.8960]]), tensor([[0.9716]])]",0,3
351,gpt-3.5-turbo,Slogans,118,2,Be Legendary,['Be'],['happy'],[' Legendary'],1.0,happy!, Legendary,tensor([[0.7975]]),1,"[tensor([[0.7975]]), tensor([[0.7834]])]",0,1
354,gpt-3.5-turbo,Slogans,119,9,I run like a girl. Keep up.,"['I', ' run', ' like', ' a']","['che', 'et', 'ah']","[' girl', '.', ' Keep']",1.0,cheetah, girl. Keep up.,tensor([[0.7836]]),1,"[tensor([[0.7836]]), tensor([[0.7483]])]",0,6
357,gpt-3.5-turbo,Slogans,120,4,Test Your Faith Daily,"['Test', ' Your']",['Limits'],[' Faith'],1.0,Limits, Faith Daily,tensor([[0.7818]]),1,"[tensor([[0.7818]]), tensor([[0.7627]])]",0,2
360,gpt-3.5-turbo,Slogans,121,5,Make Yourself Unstoppable,['Make'],"['it', ' happen', '!']","[' Yourself', ' Un', 'st']",1.0,it happen!, Yourself Unstoppable,tensor([[0.7861]]),1,"[tensor([[0.7861]]), tensor([[0.7668]]), tensor([[0.7825]])]",0,3
363,gpt-3.5-turbo,Slogans,122,11,Don’t run away from challenges. Run over them.,['Don'],"[""'t"", 'alk', ' about', ' it', "".'""]","['’t', ' run', ' away', ' from', ' challenges']",1.0,'talk about it.',’t run away from challenges. Run over them.,tensor([[0.7595]]),4,"[tensor([[0.7576]]), tensor([[0.7428]]), tensor([[0.7541]]), tensor([[0.7595]])]",0,5
366,gpt-3.5-turbo,Slogans,123,8,Think training is hard. Try losing.,"['Think', ' training', ' is', ' hard']","['Try', ' losing', '.']","['.', ' Try', ' losing']",1.0,Try losing.,. Try losing.,tensor([[0.9903]]),3,"[tensor([[0.7546]]), tensor([[0.8559]]), tensor([[0.9903]])]",0,6
369,gpt-3.5-turbo,Slogans,124,8,Taking it easy won’t take you anywhere,"['Taking', ' it']","['to', ' the', ' next', ' level', '!']","[' easy', ' won', '’t', ' take', ' you']",1.0,to the next level!, easy won’t take you anywhere,tensor([[0.7790]]),1,"[tensor([[0.7790]]), tensor([[0.7510]]), tensor([[0.7514]]), tensor([[0.7675]]), tensor([[0.7706]])]",0,6
372,gpt-3.5-turbo,Slogans,125,2,Leave nothing,['Leave'],['your'],[' nothing'],1.0,your worries behind, nothing,tensor([[0.8287]]),1,"[tensor([[0.8287]]), tensor([[0.8038]]), tensor([[0.7799]]), tensor([[0.7570]])]",0,1
375,gpt-3.5-turbo,Slogans,126,11,Obsessed is a word the lazy use to describe dedicated,"['Obs', 'essed', ' is', ' a', ' word']","['I', ' use', ' for', ' the', ' focused', '.']","[' the', ' lazy', ' use', ' to', ' describe', ' dedicated']",1.0,I use for the focused., the lazy use to describe dedicated,tensor([[0.8043]]),6,"[tensor([[0.7957]]), tensor([[0.7823]]), tensor([[0.7965]]), tensor([[0.8017]]), tensor([[0.8041]]), tensor([[0.8043]])]",0,10
378,gpt-3.5-turbo,Slogans,127,6,Work hard. Dream big.,"['Work', ' hard', '.']","['Play', ' harder', '.']","[' Dream', ' big', '.']",0.6666666666666666,Play harder., Dream big.,tensor([[0.8387]]),3,"[tensor([[0.7925]]), tensor([[0.7871]]), tensor([[0.8387]])]",0,5
381,gpt-3.5-turbo,Slogans,128,6,Ran sounds better than run,['R'],"['""', 'R', 'ise', ' to', ' the']","['an', ' sounds', ' better', ' than', ' run']",1.0,"""Rise to the occasion!""",an sounds better than run,tensor([[0.7777]]),2,"[tensor([[0.7772]]), tensor([[0.7777]]), tensor([[0.7744]]), tensor([[0.7706]]), tensor([[0.7638]])]",0,5
384,gpt-3.5-turbo,Slogans,129,5,There is no finish line,['There'],"['is', ' no', ' place', ' like']","[' is', ' no', ' finish', ' line']",0.75,is no place like home., is no finish line,tensor([[0.8678]]),3,"[tensor([[0.8017]]), tensor([[0.8054]]), tensor([[0.8678]]), tensor([[0.8546]]), tensor([[0.8450]]), tensor([[0.8199]])]",0,4
387,gpt-3.5-turbo,Slogans,130,5,Run more than your mouth,['Run'],"['for', ' your', ' life', '!']","[' more', ' than', ' your', ' mouth']",1.0,for your life!, more than your mouth,tensor([[0.8264]]),3,"[tensor([[0.7971]]), tensor([[0.7900]]), tensor([[0.8264]]), tensor([[0.8106]])]",0,4
390,gpt-3.5-turbo,Slogans,131,3,Impossible is Nothing,['Impossible'],"['is', ' possible']","[' is', ' Nothing']",1.0,is possible., is Nothing,tensor([[0.8855]]),2,"[tensor([[0.7965]]), tensor([[0.8855]]), tensor([[0.8067]])]",0,2
393,gpt-3.5-turbo,Slogans,132,5,Adidas is all in,['Ad'],"['""', 'Ad', 'vertise', ' with']","['idas', ' is', ' all', ' in']",1.0,"""Advertise with us and reach your target audience!""",idas is all in,tensor([[0.7587]]),1,"[tensor([[0.7587]]), tensor([[0.7531]]), tensor([[0.7586]]), tensor([[0.7544]]), tensor([[0.7565]]), tensor([[0.7473]]), tensor([[0.7522]]), tensor([[0.7486]]), tensor([[0.7576]])]",0,4
396,gpt-3.5-turbo,Slogans,133,4,Conquer the Concrete,"['Con', 'quer']","['your', ' fears']","[' the', ' Concrete']",1.0,your fears, the Concrete,tensor([[0.8197]]),2,"[tensor([[0.8004]]), tensor([[0.8197]]), tensor([[0.7937]])]",0,3
399,gpt-3.5-turbo,Slogans,134,6,Believe in 5ive,['Bel'],"['ieve', ' in', ' yourself', '!']","['ieve', ' in', ' ', '5']",0.5,ieve in yourself!,ieve in 5ive,tensor([[0.9389]]),3,"[tensor([[0.7898]]), tensor([[0.9246]]), tensor([[0.9389]]), tensor([[0.8812]])]",0,4
402,gpt-3.5-turbo,Slogans,135,10,Dear Self: No one becomes a champion by accident,"['Dear', ' Self', ':']","['Bel', 'ieve', ' in', ' Yourself', ' and', ' Anything', ' is']","[' No', ' one', ' becomes', ' a', ' champion', ' by', ' accident']",1.0,Believe in Yourself and Anything is Possible., No one becomes a champion by accident,tensor([[0.8178]]),8,"[tensor([[0.7934]]), tensor([[0.7755]]), tensor([[0.7798]]), tensor([[0.7954]]), tensor([[0.7770]]), tensor([[0.8043]]), tensor([[0.8034]]), tensor([[0.8178]])]",0,9
