,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
3301,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",201,38," reason to stop
instead of a reason to go even faster. Feyi had first seen him back
on the rooftop, when the party was in full force around them.
She’d liked","[' reason', ' to', ' stop', '\n', 'instead']","['of', ' giving', ' in', ' to', ' the', ' darkness', ',', ' you', ' chose', ' to', ' embrace', ' the', ' light', '.', ' With', ' every', ' step', ',', ' you', ' def', 'ied', ' death', ' and', ' all', ' its', ' expectations', '.', ' Your', ' beauty', ' transc', 'ended', ' the', ' physical']","[' of', ' a', ' reason', ' to', ' go', ' even', ' faster', '.', ' Fey', 'i', ' had', ' first', ' seen', ' him', ' back', '\n', 'on', ' the', ' rooftop', ',', ' when', ' the', ' party', ' was', ' in', ' full', ' force', ' around', ' them', '.\n', 'She', '’d', ' liked']",0.9696969696969696,"of giving in to the darkness, you chose to embrace the light. With every step, you defied death and all its expectations. Your beauty transcended the physical, radiating from within and challenging the very notion of mortality. You became a symbol"," of a reason to go even faster. Feyi had first seen him back
on the rooftop, when the party was in full force around them.
She’d liked",tensor([[0.8179]]),18,"[tensor([[0.7452]]), tensor([[0.7453]]), tensor([[0.7237]]), tensor([[0.7477]]), tensor([[0.7559]]), tensor([[0.7590]]), tensor([[0.7636]]), tensor([[0.7640]]), tensor([[0.7794]]), tensor([[0.7793]]), tensor([[0.7844]]), tensor([[0.7854]]), tensor([[0.7653]]), tensor([[0.7865]]), tensor([[0.7886]]), tensor([[0.7941]]), tensor([[0.8063]]), tensor([[0.8179]]), tensor([[0.8160]]), tensor([[0.8134]]), tensor([[0.8152]]), tensor([[0.8164]]), tensor([[0.8095]]), tensor([[0.8120]]), tensor([[0.8113]]), tensor([[0.8089]]), tensor([[0.8080]]), tensor([[0.8051]]), tensor([[0.8064]]), tensor([[0.8069]]), tensor([[0.8063]]), tensor([[0.8059]]), tensor([[0.8064]]), tensor([[0.8068]]), tensor([[0.8091]]), tensor([[0.8069]]), tensor([[0.8062]]), tensor([[0.7995]]), tensor([[0.8032]]), tensor([[0.8045]]), tensor([[0.8012]]), tensor([[0.7984]])]",200,237,0.003003003003003003
3304,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",3374,27,"gaze.
Feyi put a hand to his neck, circling it lightly, barely touching
his skin. It was almost","['g', 'aze', '.\n', 'F', 'ey', 'i', ' put', ' a', ' hand']","['over', ' her', ' heart', ',', ' feeling', ' it', ' pound', ' against', ' her', ' chest', '.', ' She', ' couldn', ""'t"", ' help', ' but', ' be', ' capt']","[' to', ' his', ' neck', ',', ' cir', 'cling', ' it', ' lightly', ',', ' barely', ' touching', '\n', 'his', ' skin', '.', ' It', ' was', ' almost']",0.9444444444444444,"over her heart, feeling it pound against her chest. She couldn't help but be captivated by the intensity in Death's eyes, the way they seemed to hold a thousand untold stories. In that moment, she forgot everything else around her -"," to his neck, circling it lightly, barely touching
his skin. It was almost",tensor([[0.8442]]),15,"[tensor([[0.7663]]), tensor([[0.7837]]), tensor([[0.7840]]), tensor([[0.8003]]), tensor([[0.7974]]), tensor([[0.7984]]), tensor([[0.8149]]), tensor([[0.8245]]), tensor([[0.8223]]), tensor([[0.8228]]), tensor([[0.8261]]), tensor([[0.8411]]), tensor([[0.8363]]), tensor([[0.8417]]), tensor([[0.8442]]), tensor([[0.8284]]), tensor([[0.8271]]), tensor([[0.8208]]), tensor([[0.8247]]), tensor([[0.8228]]), tensor([[0.8226]]), tensor([[0.8218]]), tensor([[0.8172]]), tensor([[0.8236]]), tensor([[0.8229]]), tensor([[0.8227]]), tensor([[0.8234]]), tensor([[0.8244]]), tensor([[0.8192]]), tensor([[0.8231]]), tensor([[0.8158]]), tensor([[0.8027]]), tensor([[0.8047]]), tensor([[0.8097]]), tensor([[0.8081]]), tensor([[0.8109]]), tensor([[0.8175]]), tensor([[0.8156]]), tensor([[0.8156]]), tensor([[0.8165]]), tensor([[0.8189]]), tensor([[0.8168]])]",3373,3399,0.003003003003003003
3307,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",1696,40," small corners of her smiles. She didn’t have to drive, and she
could cry on the train and no one would look, no one would care,
because she didn’t matter, and it","[' small', ' corners', ' of', ' her', ' smiles']","['reve', 'aled', ' a', ' mis', 'chie', 'vous', ' glow', ' in', ' her', ' eyes', ',', ' enticing', ' those', ' around', ' her', ' to', ' get', ' lost', ' in', ' her', ' charm', '.', ' Her', ' laughter', ' echoed', ' freely', ',', ' filling', ' the', ' air', ' with', ' a', ' contagious', ' joy', ' that']","['.', ' She', ' didn', '’t', ' have', ' to', ' drive', ',', ' and', ' she', '\n', 'could', ' cry', ' on', ' the', ' train', ' and', ' no', ' one', ' would', ' look', ',', ' no', ' one', ' would', ' care', ',\n', 'because', ' she', ' didn', '’t', ' matter', ',', ' and', ' it']",1.0,"revealed a mischievous glow in her eyes, enticing those around her to get lost in her charm. Her laughter echoed freely, filling the air with a contagious joy that could not be ignored. Every movement she made seemed to possess a graceful elegance",". She didn’t have to drive, and she
could cry on the train and no one would look, no one would care,
because she didn’t matter, and it",tensor([[0.8140]]),36,"[tensor([[0.7607]]), tensor([[0.7248]]), tensor([[0.7437]]), tensor([[0.7480]]), tensor([[0.7415]]), tensor([[0.7397]]), tensor([[0.7737]]), tensor([[0.7702]]), tensor([[0.7719]]), tensor([[0.7703]]), tensor([[0.7743]]), tensor([[0.7797]]), tensor([[0.7817]]), tensor([[0.7822]]), tensor([[0.8039]]), tensor([[0.8025]]), tensor([[0.8009]]), tensor([[0.7860]]), tensor([[0.7856]]), tensor([[0.7944]]), tensor([[0.7892]]), tensor([[0.7902]]), tensor([[0.7979]]), tensor([[0.7921]]), tensor([[0.8004]]), tensor([[0.7955]]), tensor([[0.7937]]), tensor([[0.8041]]), tensor([[0.8020]]), tensor([[0.7964]]), tensor([[0.7993]]), tensor([[0.8075]]), tensor([[0.8071]]), tensor([[0.7972]]), tensor([[0.8014]]), tensor([[0.8140]]), tensor([[0.8086]]), tensor([[0.8131]]), tensor([[0.8128]]), tensor([[0.8123]]), tensor([[0.8116]]), tensor([[0.8061]]), tensor([[0.8059]]), tensor([[0.8029]])]",1695,1734,0.003003003003003003
3310,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",3742,30," name—in that moment she didn’t quite re‐
member what it was anyway—but when he kissed her again, she
kissed him back","[' name', '—in', ' that', ' moment', ' she', ' didn', '’t', ' quite', ' re', '‐', '\n', 'member', ' what']","['had', ' happened', '.', ' All', ' she', ' knew', ' was', ' that', ' Death', ',', ' the', ' eternal', ' prince', ',', ' had', ' been', ' capt']","[' it', ' was', ' anyway', '—but', ' when', ' he', ' kissed', ' her', ' again', ',', ' she', '\n', 'k', 'iss', 'ed', ' him', ' back']",0.9411764705882352,"had happened. All she knew was that Death, the eternal prince, had been captivated by her beauty. His cold, calculating eyes had softened, his skeletal fingers had trembled, and for the first time in centuries, he had faltered in"," it was anyway—but when he kissed her again, she
kissed him back",tensor([[0.8326]]),5,"[tensor([[0.7348]]), tensor([[0.7908]]), tensor([[0.8095]]), tensor([[0.8023]]), tensor([[0.8326]]), tensor([[0.8226]]), tensor([[0.8254]]), tensor([[0.8249]]), tensor([[0.8054]]), tensor([[0.8078]]), tensor([[0.8227]]), tensor([[0.8179]]), tensor([[0.8210]]), tensor([[0.8170]]), tensor([[0.8146]]), tensor([[0.8106]]), tensor([[0.8131]]), tensor([[0.8129]]), tensor([[0.8086]]), tensor([[0.8118]]), tensor([[0.8096]]), tensor([[0.8020]]), tensor([[0.7989]]), tensor([[0.8094]]), tensor([[0.8060]]), tensor([[0.8000]]), tensor([[0.8012]]), tensor([[0.8011]]), tensor([[0.8003]]), tensor([[0.8007]]), tensor([[0.8018]]), tensor([[0.8034]]), tensor([[0.8026]]), tensor([[0.8027]]), tensor([[0.8027]]), tensor([[0.8044]]), tensor([[0.8011]]), tensor([[0.8031]]), tensor([[0.8000]]), tensor([[0.8008]])]",3741,3770,0.003003003003003003
3313,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",5233,25," the bodega because you are killing me with
this shit. Stay right here, and if you see a white Hyundai,","[' the', ' b', 'odega', ' because', ' you', ' are', ' killing']","['me', ' softly', ' with', ' your', ' laughter', '.', ' Every', ' time', ' you', ' enter', ',', ' the', ' dull', ' lighting', ' seems', ' to', ' bright', 'en']","[' me', ' with', '\n', 'this', ' shit', '.', ' Stay', ' right', ' here', ',', ' and', ' if', ' you', ' see', ' a', ' white', ' Hyundai', ',']",0.9444444444444444,"me softly with your laughter. Every time you enter, the dull lighting seems to brighten, painting a vibrant palette across the aisles. The cashier's face breaks into a genuine smile as you greet him, your voice carrying a melody that dances through"," me with
this shit. Stay right here, and if you see a white Hyundai,",tensor([[0.8343]]),13,"[tensor([[0.7992]]), tensor([[0.8186]]), tensor([[0.7984]]), tensor([[0.8090]]), tensor([[0.8096]]), tensor([[0.8054]]), tensor([[0.8169]]), tensor([[0.8233]]), tensor([[0.8203]]), tensor([[0.8277]]), tensor([[0.8230]]), tensor([[0.8265]]), tensor([[0.8343]]), tensor([[0.8299]]), tensor([[0.8279]]), tensor([[0.8260]]), tensor([[0.8232]]), tensor([[0.8192]]), tensor([[0.8243]]), tensor([[0.8254]]), tensor([[0.8246]]), tensor([[0.8205]]), tensor([[0.8110]]), tensor([[0.8116]]), tensor([[0.8011]]), tensor([[0.7985]]), tensor([[0.7995]]), tensor([[0.7966]]), tensor([[0.7933]]), tensor([[0.8002]]), tensor([[0.7948]]), tensor([[0.7879]]), tensor([[0.8002]]), tensor([[0.7966]]), tensor([[0.7912]]), tensor([[0.7944]]), tensor([[0.7976]]), tensor([[0.7959]]), tensor([[0.7922]]), tensor([[0.7993]]), tensor([[0.7950]]), tensor([[0.7979]]), tensor([[0.7983]])]",5232,5256,0.003003003003003003
3316,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",1110,27,"on her mouth. When he spoke again, his voice had dropped, low
and rough. “Downstairs?”
Feyi","['on', ' her', ' mouth', '.', ' When', ' he', ' spoke']","[',', ' his', ' voice', ' was', ' a', ' soft', ' melody', ' that', ' danced', ' through', ' the', ' air', ',', ' captivating', ' her', ' completely', '.', ' Every', ' word', ' he']","[' again', ',', ' his', ' voice', ' had', ' dropped', ',', ' low', '\n', 'and', ' rough', '.', ' “', 'Down', 'stairs', '?”', '\n', 'F', 'ey', 'i']",0.9,", his voice was a soft melody that danced through the air, captivating her completely. Every word he uttered held a certain charm, as if every syllable was carefully crafted to intoxicate her senses. His words painted vivid pictures in her mind, transporting"," again, his voice had dropped, low
and rough. “Downstairs?”
Feyi",tensor([[0.8342]]),6,"[tensor([[0.7367]]), tensor([[0.7941]]), tensor([[0.7884]]), tensor([[0.8272]]), tensor([[0.8289]]), tensor([[0.8342]]), tensor([[0.8239]]), tensor([[0.8152]]), tensor([[0.8142]]), tensor([[0.8091]]), tensor([[0.8129]]), tensor([[0.8149]]), tensor([[0.8036]]), tensor([[0.8040]]), tensor([[0.7941]]), tensor([[0.7805]]), tensor([[0.7991]]), tensor([[0.8085]]), tensor([[0.8049]]), tensor([[0.8151]]), tensor([[0.8141]]), tensor([[0.8138]]), tensor([[0.8156]]), tensor([[0.8050]]), tensor([[0.8137]]), tensor([[0.8144]]), tensor([[0.8141]]), tensor([[0.8161]]), tensor([[0.8157]]), tensor([[0.8175]]), tensor([[0.8171]]), tensor([[0.8163]]), tensor([[0.8195]]), tensor([[0.8193]]), tensor([[0.8093]]), tensor([[0.8186]]), tensor([[0.8200]]), tensor([[0.8200]]), tensor([[0.8207]]), tensor([[0.8184]]), tensor([[0.8164]]), tensor([[0.8166]]), tensor([[0.8109]]), tensor([[0.8160]])]",1109,1135,0.003003003003003003
3319,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",2602,34," in between their des‐
perate kisses, his palms hot against her thighs. “We can stop at
any point. Tell me.”
Bass thumped through the","[' in', ' between', ' their', ' des', '‐']","['perate', ' bursts', ' of', ' laughter', ',', ' he', ' told', ' stories', ' of', ' way', 'ward', ' souls', ' stumbling', ' into', ' the', ' after', 'life', ',', ' their', ' eyes', ' wild', ' with', ' confusion', '.', ' As', ' the', ' sun', ' dipped', ' below']","['\n', 'perate', ' kisses', ',', ' his', ' palms', ' hot', ' against', ' her', ' thighs', '.', ' “', 'We', ' can', ' stop', ' at', '\n', 'any', ' point', '.', ' Tell', ' me', '.”\n', 'B', 'ass', ' th', 'umped', ' through', ' the']",1.0,"perate bursts of laughter, he told stories of wayward souls stumbling into the afterlife, their eyes wild with confusion. As the sun dipped below the horizon, casting an ethereal glow over the cemetery, the air became thick with an otherworldly","
perate kisses, his palms hot against her thighs. “We can stop at
any point. Tell me.”
Bass thumped through the",tensor([[0.8499]]),6,"[tensor([[0.7688]]), tensor([[0.8464]]), tensor([[0.8352]]), tensor([[0.8407]]), tensor([[0.8488]]), tensor([[0.8499]]), tensor([[0.8456]]), tensor([[0.8430]]), tensor([[0.8495]]), tensor([[0.8322]]), tensor([[0.8307]]), tensor([[0.8278]]), tensor([[0.8308]]), tensor([[0.8287]]), tensor([[0.8053]]), tensor([[0.8193]]), tensor([[0.8267]]), tensor([[0.8316]]), tensor([[0.8290]]), tensor([[0.8039]]), tensor([[0.8233]]), tensor([[0.8253]]), tensor([[0.8316]]), tensor([[0.8342]]), tensor([[0.8319]]), tensor([[0.8259]]), tensor([[0.8131]]), tensor([[0.8256]]), tensor([[0.8268]]), tensor([[0.8331]]), tensor([[0.8290]]), tensor([[0.8289]]), tensor([[0.8248]]), tensor([[0.8058]]), tensor([[0.8154]]), tensor([[0.8183]]), tensor([[0.8163]]), tensor([[0.8193]]), tensor([[0.8181]]), tensor([[0.8192]]), tensor([[0.8187]])]",2601,2634,0.003003003003003003
3322,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",627,31," held
her eyes. “You?”
For a moment, there was the scream of tires and the mad
chime of broken glass, the soft","[' held', '\n', 'her', ' eyes', '.', ' “', 'You', '?”', '\n', 'For', ' a', ' moment', ',', ' there']","['was', ' silence', ' in', ' the', ' room', ' as', ' the', ' weight', ' of', ' her', ' question', ' hung', ' in', ' the', ' air', '.', ' I']","[' was', ' the', ' scream', ' of', ' tires', ' and', ' the', ' mad', '\n', 'ch', 'ime', ' of', ' broken', ' glass', ',', ' the', ' soft']",0.9411764705882352,"was silence in the room as the weight of her question hung in the air. I could feel the tension building, the anticipation of my response. I took a deep breath, my voice steady as I spoke. ""Yes,"" I said, finally meeting"," was the scream of tires and the mad
chime of broken glass, the soft",tensor([[0.8315]]),2,"[tensor([[0.7747]]), tensor([[0.8315]]), tensor([[0.8083]]), tensor([[0.8116]]), tensor([[0.8156]]), tensor([[0.7937]]), tensor([[0.7947]]), tensor([[0.7986]]), tensor([[0.8082]]), tensor([[0.8115]]), tensor([[0.8019]]), tensor([[0.7877]]), tensor([[0.7866]]), tensor([[0.7907]]), tensor([[0.7872]]), tensor([[0.7762]]), tensor([[0.7878]]), tensor([[0.7951]]), tensor([[0.8024]]), tensor([[0.7978]]), tensor([[0.8085]]), tensor([[0.8020]]), tensor([[0.8005]]), tensor([[0.8068]]), tensor([[0.8035]]), tensor([[0.7998]]), tensor([[0.7970]]), tensor([[0.7998]]), tensor([[0.7992]]), tensor([[0.7991]]), tensor([[0.8041]]), tensor([[0.7947]]), tensor([[0.7958]]), tensor([[0.8002]]), tensor([[0.7962]]), tensor([[0.7914]]), tensor([[0.7943]]), tensor([[0.7877]]), tensor([[0.7906]]), tensor([[0.7967]]), tensor([[0.7910]]), tensor([[0.8009]]), tensor([[0.7963]])]",626,656,0.003003003003003003
3325,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",1292,20," and pulled
her blouse off over her head, her pink braids getting briefly
caught in the","[' and', ' pulled', '\n', 'her', ' blouse', ' off', ' over', ' her', ' head']","[',', ' revealing', ' the', ' dark', ' ink', 'ed', ' symbols', ' that', ' covered', ' her', ' shoulders']","[',', ' her', ' pink', ' bra', 'ids', ' getting', ' briefly', '\n', 'caught', ' in', ' the']",0.9090909090909092,", revealing the dark inked symbols that covered her shoulders and trailed down her arms. As Death's eyes glimmered with a mixture of surprise and fascination, she reached behind her back and unhooked her bra, letting it fall to the ground",", her pink braids getting briefly
caught in the",tensor([[0.8264]]),14,"[tensor([[0.7626]]), tensor([[0.8015]]), tensor([[0.7977]]), tensor([[0.8075]]), tensor([[0.7855]]), tensor([[0.7932]]), tensor([[0.7804]]), tensor([[0.7755]]), tensor([[0.7748]]), tensor([[0.8168]]), tensor([[0.8236]]), tensor([[0.8222]]), tensor([[0.8253]]), tensor([[0.8264]]), tensor([[0.8228]]), tensor([[0.8141]]), tensor([[0.8227]]), tensor([[0.8110]]), tensor([[0.8091]]), tensor([[0.8063]]), tensor([[0.8059]]), tensor([[0.8063]]), tensor([[0.8092]]), tensor([[0.8044]]), tensor([[0.8142]]), tensor([[0.8121]]), tensor([[0.8101]]), tensor([[0.8091]]), tensor([[0.8119]]), tensor([[0.8127]]), tensor([[0.8110]]), tensor([[0.8107]]), tensor([[0.8094]]), tensor([[0.8063]]), tensor([[0.8066]]), tensor([[0.8045]]), tensor([[0.8043]]), tensor([[0.8029]]), tensor([[0.8015]]), tensor([[0.8032]]), tensor([[0.8041]]), tensor([[0.7999]])]",1291,1310,0.003003003003003003
3328,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",2810,27," her lace thong. Her laugh melted
into a soft gasp as he tossed the delicate scraps aside, sliding his
fingers","[' her', ' lace', ' th', 'ong', '.', ' Her', ' laugh', ' melted']","['into', ' the', ' dim', 'ly', ' lit', ' room', ',', ' filling', ' it', ' with', ' a', ' warmth', ' that', ' seemed', ' to', ' transcend', ' time', '.', ' As']","['\n', 'into', ' a', ' soft', ' gas', 'p', ' as', ' he', ' tossed', ' the', ' delicate', ' scraps', ' aside', ',', ' sliding', ' his', '\n', 'f', 'ingers']",1.0,"into the dimly lit room, filling it with a warmth that seemed to transcend time. As she moved closer, her captivating scent intertwined with the gentle hum of music, creating an intoxicating symphony that only heightened my desire for her. Every curve","
into a soft gasp as he tossed the delicate scraps aside, sliding his
fingers",tensor([[0.8058]]),10,"[tensor([[0.7595]]), tensor([[0.7498]]), tensor([[0.7775]]), tensor([[0.7843]]), tensor([[0.7834]]), tensor([[0.8025]]), tensor([[0.7950]]), tensor([[0.8039]]), tensor([[0.8052]]), tensor([[0.8058]]), tensor([[0.7871]]), tensor([[0.7819]]), tensor([[0.7899]]), tensor([[0.7939]]), tensor([[0.7917]]), tensor([[0.7788]]), tensor([[0.7896]]), tensor([[0.7781]]), tensor([[0.7804]]), tensor([[0.7659]]), tensor([[0.7753]]), tensor([[0.7817]]), tensor([[0.7801]]), tensor([[0.7787]]), tensor([[0.7777]]), tensor([[0.7767]]), tensor([[0.7877]]), tensor([[0.7864]]), tensor([[0.7836]]), tensor([[0.7610]]), tensor([[0.7773]]), tensor([[0.7757]]), tensor([[0.7714]]), tensor([[0.7728]]), tensor([[0.7748]]), tensor([[0.7741]]), tensor([[0.7730]]), tensor([[0.7735]]), tensor([[0.7692]]), tensor([[0.7696]]), tensor([[0.7573]]), tensor([[0.7700]]), tensor([[0.7721]])]",2809,2835,0.003003003003003003
3331,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",236,21,"She’d liked the way his eyes followed her as she walked, how tall
he was, how broad","['She', '’d', ' liked', ' the', ' way', ' his', ' eyes', ' followed']","['her', ' every', ' move', ',', ' the', ' way', ' they', ' seemed', ' to', ' drink', ' in', ' her', ' existence']","[' her', ' as', ' she', ' walked', ',', ' how', ' tall', '\n', 'he', ' was', ',', ' how', ' broad']",1.0,"her every move, the way they seemed to drink in her existence like she was the only person in the room. It made her feel seen, affirmed, and desired in a way she had never felt before. Whenever she caught his gaze, a subtle"," her as she walked, how tall
he was, how broad",tensor([[0.8460]]),45,"[tensor([[0.7860]]), tensor([[0.8241]]), tensor([[0.8050]]), tensor([[0.8034]]), tensor([[0.8082]]), tensor([[0.8044]]), tensor([[0.8069]]), tensor([[0.8322]]), tensor([[0.8280]]), tensor([[0.8255]]), tensor([[0.8232]]), tensor([[0.8294]]), tensor([[0.8311]]), tensor([[0.8287]]), tensor([[0.8259]]), tensor([[0.8346]]), tensor([[0.8314]]), tensor([[0.8222]]), tensor([[0.8281]]), tensor([[0.8240]]), tensor([[0.8195]]), tensor([[0.8117]]), tensor([[0.8151]]), tensor([[0.8233]]), tensor([[0.8234]]), tensor([[0.8221]]), tensor([[0.8326]]), tensor([[0.8195]]), tensor([[0.8183]]), tensor([[0.8284]]), tensor([[0.8287]]), tensor([[0.8231]]), tensor([[0.8302]]), tensor([[0.8218]]), tensor([[0.8285]]), tensor([[0.8244]]), tensor([[0.8246]]), tensor([[0.8261]]), tensor([[0.8264]]), tensor([[0.8240]]), tensor([[0.8302]]), tensor([[0.8280]]), tensor([[0.8425]]), tensor([[0.8328]]), tensor([[0.8460]])]",235,255,0.003003003003003003
3334,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",1891,29," block, around the cor‐
ner from Baba Yusuf’s botanica and the Trini shop that sold dou‐
bles at inconsistent","[' block', ',', ' around', ' the', ' cor', '‐', '\n', 'ner', ' from', ' Baba', ' Yus', 'uf']","['’s', ' store', '.', ' You', ' can', '’t', ' believe', ' your', ' luck', ' when', ' he', ' smiles', ' at', ' you', ',', ' his', ' eyes']","['’s', ' bot', 'an', 'ica', ' and', ' the', ' Tr', 'ini', ' shop', ' that', ' sold', ' dou', '‐', '\n', 'bles', ' at', ' inconsistent']",0.9411764705882352,"’s store. You can’t believe your luck when he smiles at you, his eyes twinkling with mischief. It’s as if the whole universe aligns in that moment, and you can’t help but be drawn to him like a moth to a","’s botanica and the Trini shop that sold dou‐
bles at inconsistent",tensor([[0.8231]]),9,"[tensor([[0.7579]]), tensor([[0.7891]]), tensor([[0.8016]]), tensor([[0.7833]]), tensor([[0.7984]]), tensor([[0.8004]]), tensor([[0.8047]]), tensor([[0.8182]]), tensor([[0.8231]]), tensor([[0.8187]]), tensor([[0.7998]]), tensor([[0.8012]]), tensor([[0.7934]]), tensor([[0.7924]]), tensor([[0.7997]]), tensor([[0.8040]]), tensor([[0.8009]]), tensor([[0.7970]]), tensor([[0.7963]]), tensor([[0.7989]]), tensor([[0.7981]]), tensor([[0.7947]]), tensor([[0.8044]]), tensor([[0.8160]]), tensor([[0.8212]]), tensor([[0.8201]]), tensor([[0.8205]]), tensor([[0.8165]]), tensor([[0.8123]]), tensor([[0.8163]]), tensor([[0.8203]]), tensor([[0.8179]]), tensor([[0.8158]]), tensor([[0.8154]]), tensor([[0.8161]]), tensor([[0.8121]]), tensor([[0.8101]]), tensor([[0.8094]]), tensor([[0.8079]]), tensor([[0.8051]]), tensor([[0.8050]]), tensor([[0.8041]])]",1890,1918,0.003003003003003003
3337,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",1856,32," felt necessary, like balance. He was dead,
and what was she doing? Being alive, making art. How frivolous.
She and Joy lived on a","[' felt', ' necessary', ',', ' like', ' balance', '.']","['Her', ' beauty', ' was', ' a', ' force', ' that', ' commanded', ' attention', ',', ' captivating', ' all', ' who', ' laid', ' eyes', ' upon', ' her', '.', ' It', ' was', ' a', ' delicate', ' dance', ' of', ' power', ' and', ' vulnerability']","[' He', ' was', ' dead', ',\n', 'and', ' what', ' was', ' she', ' doing', '?', ' Being', ' alive', ',', ' making', ' art', '.', ' How', ' frivol', 'ous', '.\n', 'She', ' and', ' Joy', ' lived', ' on', ' a']",0.9615384615384616,"Her beauty was a force that commanded attention, captivating all who laid eyes upon her. It was a delicate dance of power and vulnerability, effortlessly drawing people in like moths to a flame. Yet, beneath the surface, there was a depth to her"," He was dead,
and what was she doing? Being alive, making art. How frivolous.
She and Joy lived on a",tensor([[0.8387]]),27,"[tensor([[0.7644]]), tensor([[0.8159]]), tensor([[0.7878]]), tensor([[0.8291]]), tensor([[0.8343]]), tensor([[0.8132]]), tensor([[0.8269]]), tensor([[0.8131]]), tensor([[0.8171]]), tensor([[0.8257]]), tensor([[0.8241]]), tensor([[0.8200]]), tensor([[0.8237]]), tensor([[0.8165]]), tensor([[0.8178]]), tensor([[0.8035]]), tensor([[0.8261]]), tensor([[0.8281]]), tensor([[0.8326]]), tensor([[0.8327]]), tensor([[0.8307]]), tensor([[0.8307]]), tensor([[0.8296]]), tensor([[0.8314]]), tensor([[0.8314]]), tensor([[0.8288]]), tensor([[0.8387]]), tensor([[0.8348]]), tensor([[0.8311]]), tensor([[0.8383]]), tensor([[0.8313]]), tensor([[0.8290]]), tensor([[0.8310]]), tensor([[0.8289]]), tensor([[0.8334]]), tensor([[0.8328]]), tensor([[0.8340]]), tensor([[0.8330]]), tensor([[0.8327]]), tensor([[0.8312]]), tensor([[0.8334]]), tensor([[0.8324]]), tensor([[0.8304]]), tensor([[0.8310]])]",1855,1886,0.003003003003003003
