,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
1628,gpt-3.5-turbo,English Standard Bible,956,36," the heavens and to everything that creeps on the earth, everything that has the breath of life, I have given every green plant for food.” And it was so. 
31","[' the', ' heavens', ' and', ' to', ' everything', ' that', ' cre', 'eps', ' on', ' the', ' earth', ',', ' everything', ' that']","['has', ' the', ' breath', ' of', ' life', ',', ' I', ' have', ' given', ' every', ' green', ' plant', ' for', ' food', '.""', ' And', ' it', ' was', ' so', '.']","[' has', ' the', ' breath', ' of', ' life', ',', ' I', ' have', ' given', ' every', ' green', ' plant', ' for', ' food', '.”', ' And', ' it', ' was', ' so', '.']",0.1,"has the breath of life, I have given every green plant for food."" And it was so."," has the breath of life, I have given every green plant for food.” And it was so. 
31",tensor([[0.9893]]),17,"[tensor([[0.7372]]), tensor([[0.7878]]), tensor([[0.7986]]), tensor([[0.8236]]), tensor([[0.8378]]), tensor([[0.8809]]), tensor([[0.8847]]), tensor([[0.8915]]), tensor([[0.9072]]), tensor([[0.9232]]), tensor([[0.9493]]), tensor([[0.9705]]), tensor([[0.9673]]), tensor([[0.9821]]), tensor([[0.9875]]), tensor([[0.9889]]), tensor([[0.9893]]), tensor([[0.9866]])]",955,988
1631,gpt-3.5-turbo,English Standard Bible,157,36,7 And God made2 the expanse and eseparated the waters that were under the expanse from the waters that were fabove the expanse. And it was so.,"['7', ' And', ' God', ' made', '2', ' the', ' ex', 'panse', ' and', ' es', 'epar', 'ated', ' the', ' waters', ' that', ' were', ' under']","['the', ' ex', 'panse', ' from', ' the', ' waters', ' that', ' were', ' above', ' the', ' ex', 'panse', '.', ' And', ' it', ' was', ' so', '.', ' ']","[' the', ' ex', 'panse', ' from', ' the', ' waters', ' that', ' were', ' fab', 'ove', ' the', ' ex', 'panse', '.', ' And', ' it', ' was', ' so', '.']",0.2105263157894736,"the expanse from the waters that were above the expanse. And it was so. 8 And God called the expanse Heaven. And there was evening and there was morning, the second day.", the expanse from the waters that were fabove the expanse. And it was so.,tensor([[0.9665]]),15,"[tensor([[0.7692]]), tensor([[0.7933]]), tensor([[0.8898]]), tensor([[0.8809]]), tensor([[0.8971]]), tensor([[0.9306]]), tensor([[0.9368]]), tensor([[0.9454]]), tensor([[0.9257]]), tensor([[0.9244]]), tensor([[0.9446]]), tensor([[0.9501]]), tensor([[0.9521]]), tensor([[0.9558]]), tensor([[0.9665]]), tensor([[0.9521]]), tensor([[0.9443]]), tensor([[0.9394]]), tensor([[0.9347]]), tensor([[0.9318]]), tensor([[0.9355]]), tensor([[0.9309]]), tensor([[0.9310]]), tensor([[0.9292]]), tensor([[0.9268]]), tensor([[0.9240]]), tensor([[0.9203]]), tensor([[0.9239]]), tensor([[0.9205]]), tensor([[0.9208]]), tensor([[0.9162]]), tensor([[0.9189]]), tensor([[0.9185]])]",156,191
1634,gpt-3.5-turbo,English Standard Bible,853,37," s“Be fruitful and multiply and fill the earth and subdue it, and have dominion over the fish of the sea and over the birds of the heavens and over every living thing","[' s', '“', 'Be', ' fruitful', ' and', ' multiply', ' and', ' fill', ' the', ' earth', ' and']","['sub', 'due', ' it', ',', ' and', ' have', ' domin', 'ion', ' over', ' the', ' fish', ' of', ' the', ' sea', ' and', ' over', ' the', ' birds', ' of', ' the', ' heavens', ' and', ' over', ' every', ' living', ' thing']","[' sub', 'due', ' it', ',', ' and', ' have', ' domin', 'ion', ' over', ' the', ' fish', ' of', ' the', ' sea', ' and', ' over', ' the', ' birds', ' of', ' the', ' heavens', ' and', ' over', ' every', ' living', ' thing']",0.0384615384615384,"subdue it, and have dominion over the fish of the sea and over the birds of the heavens and over every living thing that moves on the earth.” (Genesis 1:28) This verse from the English Standard Bible emphasizes God's command"," subdue it, and have dominion over the fish of the sea and over the birds of the heavens and over every living thing",tensor([[1.]]),24,"[tensor([[0.7854]]), tensor([[0.8371]]), tensor([[0.8960]]), tensor([[0.8974]]), tensor([[0.9005]]), tensor([[0.9274]]), tensor([[0.9368]]), tensor([[0.9341]]), tensor([[0.9502]]), tensor([[0.9555]]), tensor([[0.9574]]), tensor([[0.9708]]), tensor([[0.9647]]), tensor([[0.9787]]), tensor([[0.9737]]), tensor([[0.9858]]), tensor([[0.9808]]), tensor([[0.9806]]), tensor([[0.9925]]), tensor([[0.9840]]), tensor([[0.9930]]), tensor([[0.9913]]), tensor([[0.9974]]), tensor([[1.]]), tensor([[0.9965]]), tensor([[0.9982]]), tensor([[0.9977]]), tensor([[0.9946]]), tensor([[0.9828]]), tensor([[0.9712]]), tensor([[0.9657]]), tensor([[0.9620]]), tensor([[0.9570]]), tensor([[0.9568]]), tensor([[0.9533]]), tensor([[0.9548]]), tensor([[0.9547]]), tensor([[0.9538]]), tensor([[0.9481]]), tensor([[0.9437]]), tensor([[0.9424]])]",852,888
1637,gpt-3.5-turbo,English Standard Bible,539,38," morning, the fourth day.
20 And God said, “Let the waters swarm with swarms of living creatures, and let birds7 fly above the earth across the expanse of the heavens","[' morning', ',', ' the', ' fourth', ' day', '.\n', '20', ' And', ' God', ' said', ',', ' “', 'Let', ' the', ' waters', ' swarm', ' with']","['sw', 'arms', ' of', ' living', ' creatures', ',', ' and', ' let', ' birds', ' fly', ' above', ' the', ' earth', ' across', ' the', ' ex', 'panse', ' of', ' the', ' heavens', '.”']","[' sw', 'arms', ' of', ' living', ' creatures', ',', ' and', ' let', ' birds', '7', ' fly', ' above', ' the', ' earth', ' across', ' the', ' ex', 'panse', ' of', ' the', ' heavens']",0.1428571428571428,"swarms of living creatures, and let birds fly above the earth across the expanse of the heavens.” 21 So God created the great sea creatures and every living creature that moves, with which the waters swarm, according to their kinds, and every"," swarms of living creatures, and let birds7 fly above the earth across the expanse of the heavens",tensor([[0.9588]]),16,"[tensor([[0.7749]]), tensor([[0.8413]]), tensor([[0.8572]]), tensor([[0.8579]]), tensor([[0.8906]]), tensor([[0.8970]]), tensor([[0.8957]]), tensor([[0.9180]]), tensor([[0.9343]]), tensor([[0.9416]]), tensor([[0.9423]]), tensor([[0.9511]]), tensor([[0.9539]]), tensor([[0.9551]]), tensor([[0.9540]]), tensor([[0.9588]]), tensor([[0.9585]]), tensor([[0.9538]]), tensor([[0.9570]]), tensor([[0.9571]]), tensor([[0.9458]]), tensor([[0.9348]]), tensor([[0.9314]]), tensor([[0.9248]]), tensor([[0.9102]]), tensor([[0.9123]]), tensor([[0.9146]]), tensor([[0.9160]]), tensor([[0.9136]]), tensor([[0.9139]]), tensor([[0.9131]]), tensor([[0.9170]]), tensor([[0.9122]]), tensor([[0.9114]]), tensor([[0.9112]]), tensor([[0.9095]]), tensor([[0.9134]]), tensor([[0.9077]]), tensor([[0.9086]]), tensor([[0.9074]]), tensor([[0.9090]]), tensor([[0.9056]]), tensor([[0.9040]])]",538,575
1640,gpt-3.5-turbo,English Standard Bible,241,20," land appear.” And it was so. 
10 God called the dry land Earth,4 and the","[' land', ' appear', '.”', ' And', ' it', ' was', ' so', '.', ' \n', '10']","['God', ' called', ' the', ' dry', ' land', ' Earth', ',', ' and', ' the', ' waters']","[' God', ' called', ' the', ' dry', ' land', ' Earth', ',', '4', ' and', ' the']",0.3,"God called the dry land Earth, and the waters that were gathered together he called Seas. And God saw that it was good."," God called the dry land Earth,4 and the",tensor([[0.9747]]),9,"[tensor([[0.7430]]), tensor([[0.8145]]), tensor([[0.8391]]), tensor([[0.8746]]), tensor([[0.9179]]), tensor([[0.9486]]), tensor([[0.9684]]), tensor([[0.9690]]), tensor([[0.9747]]), tensor([[0.9561]]), tensor([[0.9571]]), tensor([[0.9552]]), tensor([[0.9404]]), tensor([[0.9388]]), tensor([[0.9399]]), tensor([[0.9381]]), tensor([[0.9192]]), tensor([[0.9292]]), tensor([[0.9305]]), tensor([[0.9225]]), tensor([[0.9209]]), tensor([[0.9238]]), tensor([[0.9254]]), tensor([[0.9103]])]",240,259
1643,gpt-3.5-turbo,English Standard Bible,519,23," the darkness. And God saw that it was good. 
19 And there was evening and there was morning, the","[' the', ' darkness', '.', ' And', ' God', ' saw', ' that']","['the', ' light', ' was', ' good', '.', ' God', ' separated', ' the', ' light', ' from', ' the', ' darkness', '.', ' God', ' called', ' the']","[' it', ' was', ' good', '.', ' \n', '19', ' And', ' there', ' was', ' evening', ' and', ' there', ' was', ' morning', ',', ' the']",0.8125,"the light was good. God separated the light from the darkness. God called the light Day, and the darkness he called Night. And there was evening and there was morning, the first day."," it was good. 
19 And there was evening and there was morning, the",tensor([[0.8786]]),32,"[tensor([[0.7538]]), tensor([[0.7907]]), tensor([[0.7849]]), tensor([[0.8321]]), tensor([[0.8624]]), tensor([[0.8711]]), tensor([[0.8505]]), tensor([[0.8595]]), tensor([[0.8493]]), tensor([[0.8470]]), tensor([[0.8534]]), tensor([[0.8467]]), tensor([[0.8507]]), tensor([[0.8416]]), tensor([[0.8507]]), tensor([[0.8388]]), tensor([[0.8451]]), tensor([[0.8533]]), tensor([[0.8549]]), tensor([[0.8453]]), tensor([[0.8514]]), tensor([[0.8446]]), tensor([[0.8511]]), tensor([[0.8609]]), tensor([[0.8640]]), tensor([[0.8612]]), tensor([[0.8775]]), tensor([[0.8750]]), tensor([[0.8747]]), tensor([[0.8729]]), tensor([[0.8760]]), tensor([[0.8786]]), tensor([[0.8773]]), tensor([[0.8697]])]",518,540
1646,gpt-3.5-turbo,English Standard Bible,820,20," in his own image,
in the image of God he created him;
male and female he created them","[' in', ' his', ' own', ' image', ',\n', 'in', ' the', ' image', ' of', ' God']","['he', ' created', ' them', ';\n', 'male', ' and', ' female', ' he', ' created', ' them']","[' he', ' created', ' him', ';\n', 'male', ' and', ' female', ' he', ' created', ' them']",0.2,"he created them;
male and female he created them."," he created him;
male and female he created them",tensor([[0.9880]]),8,"[tensor([[0.7774]]), tensor([[0.8296]]), tensor([[0.8931]]), tensor([[0.9660]]), tensor([[0.9672]]), tensor([[0.9833]]), tensor([[0.9804]]), tensor([[0.9880]]), tensor([[0.9808]])]",819,838
1649,gpt-3.5-turbo,English Standard Bible,732,33," everything that creeps on the ground according to its kind. And God saw that it was good.
26 Then God said, o“Let us make man8 in","[' everything', ' that', ' cre', 'eps', ' on', ' the']","['earth', ',', ' according', ' to', ' its', ' kind', '.""', ' And', ' it', ' was', ' so', '.']","[' ground', ' according', ' to', ' its', ' kind', '.', ' And', ' God', ' saw', ' that', ' it', ' was']",0.6666666666666666,"earth, according to its kind."" And it was so."," ground according to its kind. And God saw that it was good.
26 Then God said, o“Let us make man8 in",tensor([[0.8556]]),9,"[tensor([[0.7430]]), tensor([[0.8128]]), tensor([[0.8205]]), tensor([[0.8277]]), tensor([[0.8291]]), tensor([[0.8445]]), tensor([[0.8502]]), tensor([[0.8497]]), tensor([[0.8556]]), tensor([[0.8515]])]",731,748
1652,gpt-3.5-turbo,English Standard Bible,869,28," have dominion over the fish of the sea and over the birds of the heavens and over every living thing that moves on the earth.” 
","[' have', ' domin', 'ion', ' over', ' the', ' fish', ' of']","['the', ' sea', ' and', ' over', ' the', ' birds', ' of', ' the', ' heavens', ' and', ' over', ' every', ' living', ' thing', ' that', ' moves', ' on', ' the', ' earth', '.""']","[' the', ' sea', ' and', ' over', ' the', ' birds', ' of', ' the', ' heavens', ' and', ' over', ' every', ' living', ' thing', ' that', ' moves', ' on', ' the', ' earth', '.”']",0.1,"the sea and over the birds of the heavens and over every living thing that moves on the earth."""," the sea and over the birds of the heavens and over every living thing that moves on the earth.” 
",tensor([[0.9956]]),20,"[tensor([[0.7661]]), tensor([[0.7990]]), tensor([[0.8468]]), tensor([[0.8669]]), tensor([[0.8858]]), tensor([[0.8898]]), tensor([[0.9076]]), tensor([[0.9114]]), tensor([[0.9141]]), tensor([[0.9464]]), tensor([[0.9522]]), tensor([[0.9493]]), tensor([[0.9638]]), tensor([[0.9703]]), tensor([[0.9692]]), tensor([[0.9786]]), tensor([[0.9804]]), tensor([[0.9724]]), tensor([[0.9827]]), tensor([[0.9956]])]",868,894
1655,gpt-3.5-turbo,English Standard Bible,117,30," there was morning, the first day.
6 And God said, d“Let there be an expanse1 in the midst of the waters, and","[' there', ' was', ' morning', ',', ' the', ' first', ' day', '.\n', '6', ' And', ' God', ' said', ',', ' d', '“']","['Let', ' there', ' be', ' an', ' ex', 'panse', ' in', ' the', ' midst', ' of', ' the', ' waters', ',', ' and', ' let']","['Let', ' there', ' be', ' an', ' ex', 'panse', '1', ' in', ' the', ' midst', ' of', ' the', ' waters', ',', ' and']",0.1333333333333333,"Let there be an expanse in the midst of the waters, and let it separate the waters from the waters.” 7 And God made the expanse and separated the waters that were under the expanse from the waters that were above the expanse","Let there be an expanse1 in the midst of the waters, and",tensor([[0.9945]]),13,"[tensor([[0.7538]]), tensor([[0.7932]]), tensor([[0.8075]]), tensor([[0.8167]]), tensor([[0.8506]]), tensor([[0.9127]]), tensor([[0.9137]]), tensor([[0.9272]]), tensor([[0.9459]]), tensor([[0.9542]]), tensor([[0.9543]]), tensor([[0.9901]]), tensor([[0.9945]]), tensor([[0.9901]]), tensor([[0.9818]]), tensor([[0.9493]]), tensor([[0.9584]]), tensor([[0.9495]]), tensor([[0.9474]]), tensor([[0.9512]]), tensor([[0.9477]]), tensor([[0.9498]]), tensor([[0.9522]]), tensor([[0.9268]]), tensor([[0.9218]]), tensor([[0.9217]]), tensor([[0.9152]]), tensor([[0.9200]]), tensor([[0.9084]]), tensor([[0.9129]]), tensor([[0.9085]]), tensor([[0.9140]]), tensor([[0.9147]]), tensor([[0.9105]]), tensor([[0.9139]]), tensor([[0.9036]]), tensor([[0.9034]]), tensor([[0.9084]]), tensor([[0.9036]]), tensor([[0.9091]]), tensor([[0.9094]]), tensor([[0.9035]]), tensor([[0.9069]]), tensor([[0.9006]])]",116,145
1658,gpt-3.5-turbo,English Standard Bible,422,33," and years, 
15 and let them be lights in the expanse of the heavens to give light upon the earth.” And it was so. 
16 And God","[' and', ' years', ',', ' \n', '15', ' and', ' let']","['them', ' have', ' domin', 'ion', ' over', ' the', ' fish', ' of', ' the', ' sea', ' and', ' over', ' the', ' birds', ' of', ' the', ' heavens', ' and', ' over', ' the', ' livestock', ' and', ' over', ' all', ' the', ' earth']","[' them', ' be', ' lights', ' in', ' the', ' ex', 'panse', ' of', ' the', ' heavens', ' to', ' give', ' light', ' upon', ' the', ' earth', '.”', ' And', ' it', ' was', ' so', '.', ' \n', '16', ' And', ' God']",0.9230769230769232,"them have dominion over the fish of the sea and over the birds of the heavens and over the livestock and over all the earth and over every creeping thing that creeps on the earth.”

16 So God created man in his own image,
    in"," them be lights in the expanse of the heavens to give light upon the earth.” And it was so. 
16 And God",tensor([[0.8697]]),38,"[tensor([[0.7485]]), tensor([[0.7969]]), tensor([[0.7976]]), tensor([[0.8150]]), tensor([[0.8074]]), tensor([[0.8139]]), tensor([[0.7732]]), tensor([[0.7822]]), tensor([[0.7840]]), tensor([[0.7868]]), tensor([[0.7936]]), tensor([[0.8038]]), tensor([[0.8084]]), tensor([[0.8163]]), tensor([[0.8123]]), tensor([[0.8170]]), tensor([[0.8601]]), tensor([[0.8522]]), tensor([[0.8583]]), tensor([[0.8554]]), tensor([[0.8560]]), tensor([[0.8498]]), tensor([[0.8579]]), tensor([[0.8557]]), tensor([[0.8517]]), tensor([[0.8568]]), tensor([[0.8539]]), tensor([[0.8581]]), tensor([[0.8567]]), tensor([[0.8533]]), tensor([[0.8531]]), tensor([[0.8539]]), tensor([[0.8540]]), tensor([[0.8530]]), tensor([[0.8522]]), tensor([[0.8536]]), tensor([[0.8541]]), tensor([[0.8697]]), tensor([[0.8677]]), tensor([[0.8640]]), tensor([[0.8620]]), tensor([[0.8634]]), tensor([[0.8567]]), tensor([[0.8564]]), tensor([[0.8564]]), tensor([[0.8564]]), tensor([[0.8564]]), tensor([[0.8569]])]",421,453
1661,gpt-3.5-turbo,English Standard Bible,114,33," was evening and there was morning, the first day.
6 And God said, d“Let there be an expanse1 in the midst of the waters, and","[' was', ' evening', ' and', ' there', ' was', ' morning', ',', ' the', ' first', ' day', '.\n']","['And', ' God', ' said', ',', ' ""', 'Let', ' there', ' be', ' an', ' ex', 'panse', ' in', ' the', ' midst', ' of', ' the', ' waters', ',', ' and', ' let', ' it', ' separate']","['6', ' And', ' God', ' said', ',', ' d', '“', 'Let', ' there', ' be', ' an', ' ex', 'panse', '1', ' in', ' the', ' midst', ' of', ' the', ' waters', ',', ' and']",0.3636363636363636,"And God said, ""Let there be an expanse in the midst of the waters, and let it separate the waters from the waters."" And God made the expanse and separated the waters that were under the expanse from the waters that were above","6 And God said, d“Let there be an expanse1 in the midst of the waters, and",tensor([[0.9800]]),17,"[tensor([[0.7360]]), tensor([[0.7793]]), tensor([[0.8183]]), tensor([[0.8541]]), tensor([[0.8641]]), tensor([[0.8702]]), tensor([[0.8707]]), tensor([[0.8826]]), tensor([[0.9350]]), tensor([[0.9383]]), tensor([[0.9448]]), tensor([[0.9543]]), tensor([[0.9590]]), tensor([[0.9593]]), tensor([[0.9760]]), tensor([[0.9799]]), tensor([[0.9800]]), tensor([[0.9768]]), tensor([[0.9522]]), tensor([[0.9564]]), tensor([[0.9540]]), tensor([[0.9548]]), tensor([[0.9557]]), tensor([[0.9411]]), tensor([[0.9515]]), tensor([[0.9513]]), tensor([[0.9477]]), tensor([[0.9482]]), tensor([[0.9384]]), tensor([[0.9478]]), tensor([[0.9373]]), tensor([[0.9438]]), tensor([[0.9373]]), tensor([[0.9425]]), tensor([[0.9438]]), tensor([[0.9393]]), tensor([[0.9444]]), tensor([[0.9356]]), tensor([[0.9366]]), tensor([[0.9427]]), tensor([[0.9365]]), tensor([[0.9435]]), tensor([[0.9415]]), tensor([[0.9352]])]",113,145
1664,gpt-3.5-turbo,English Standard Bible,921,28," the earth, and every tree with seed in its fruit. tYou shall have them for food. 
30 And uto every beast of","[' the', ' earth', ',', ' and', ' every', ' tree', ' with', ' seed', ' in', ' its', ' fruit', '.', ' t', 'You']","['shall', ' have', ' them', ' for', ' food', '.', ' And', ' y', 'to', ' every', ' beast', ' of', ' the', ' earth']","[' shall', ' have', ' them', ' for', ' food', '.', ' \n', '30', ' And', ' ', 'uto', ' every', ' beast', ' of']",0.5,"shall have them for food. And yto every beast of the earth and to every bird of the heavens and to everything that creeps on the earth, everything that has the breath of life, I have given every green plant for food."" And it"," shall have them for food. 
30 And uto every beast of",tensor([[0.9420]]),13,"[tensor([[0.7903]]), tensor([[0.8250]]), tensor([[0.8371]]), tensor([[0.8617]]), tensor([[0.8799]]), tensor([[0.9033]]), tensor([[0.9122]]), tensor([[0.9024]]), tensor([[0.9100]]), tensor([[0.9407]]), tensor([[0.9391]]), tensor([[0.9389]]), tensor([[0.9420]]), tensor([[0.9377]]), tensor([[0.9404]]), tensor([[0.9408]]), tensor([[0.9353]]), tensor([[0.9347]]), tensor([[0.9318]]), tensor([[0.9309]]), tensor([[0.9286]]), tensor([[0.9309]]), tensor([[0.9297]]), tensor([[0.9283]]), tensor([[0.9259]]), tensor([[0.9261]]), tensor([[0.9238]]), tensor([[0.9239]]), tensor([[0.9235]]), tensor([[0.9215]]), tensor([[0.9232]]), tensor([[0.9200]]), tensor([[0.9212]]), tensor([[0.9192]]), tensor([[0.9173]]), tensor([[0.9126]]), tensor([[0.9079]]), tensor([[0.9052]]), tensor([[0.9048]]), tensor([[0.8935]]), tensor([[0.8872]]), tensor([[0.8885]]), tensor([[0.8696]]), tensor([[0.8735]]), tensor([[0.8764]])]",920,947
1667,gpt-3.5-turbo,English Standard Bible,19,38," the heavens and the earth. 
2 The earth was bwithout form and void, and darkness was over the face of the deep. And the Spirit of God was hovering over the face of","[' the', ' heavens', ' and', ' the', ' earth', '.', ' \n', '2', ' The', ' earth', ' was', ' b', 'without', ' form', ' and', ' void', ',', ' and']","['dark', 'ness', ' was', ' over', ' the', ' face', ' of', ' the', ' deep', '.', ' And', ' the', ' Spirit', ' of', ' God', ' was', ' hovering', ' over', ' the', ' face']","[' darkness', ' was', ' over', ' the', ' face', ' of', ' the', ' deep', '.', ' And', ' the', ' Spirit', ' of', ' God', ' was', ' hovering', ' over', ' the', ' face', ' of']",0.15,darkness was over the face of the deep. And the Spirit of God was hovering over the face of the waters., darkness was over the face of the deep. And the Spirit of God was hovering over the face of,tensor([[1.]]),20,"[tensor([[0.7681]]), tensor([[0.8267]]), tensor([[0.8720]]), tensor([[0.8797]]), tensor([[0.9080]]), tensor([[0.9164]]), tensor([[0.9235]]), tensor([[0.9256]]), tensor([[0.9349]]), tensor([[0.9465]]), tensor([[0.9504]]), tensor([[0.9661]]), tensor([[0.9655]]), tensor([[0.9798]]), tensor([[0.9819]]), tensor([[0.9923]]), tensor([[0.9958]]), tensor([[0.9958]]), tensor([[0.9961]]), tensor([[1.]]), tensor([[0.9996]]), tensor([[0.9754]])]",18,55
1670,gpt-3.5-turbo,English Standard Bible,321,37," so. 
12 The earth brought forth vegetation, plants yielding seed according to their own kinds, and trees bearing fruit in which is their seed, each according to its kind. And God","[' so', '.', ' \n', '12', ' The', ' earth', ' brought', ' forth', ' vegetation', ',']","['plants', ' yielding', ' seed', ' according', ' to', ' their', ' own', ' kinds', ',', ' and', ' trees', ' bearing', ' fruit', ' in', ' which', ' is', ' their', ' seed', ',', ' each', ' according', ' to', ' its', ' kind', '.', ' And', ' God']","[' plants', ' yielding', ' seed', ' according', ' to', ' their', ' own', ' kinds', ',', ' and', ' trees', ' bearing', ' fruit', ' in', ' which', ' is', ' their', ' seed', ',', ' each', ' according', ' to', ' its', ' kind', '.', ' And', ' God']",0.037037037037037,"plants yielding seed according to their own kinds, and trees bearing fruit in which is their seed, each according to its kind. And God saw that it was good."," plants yielding seed according to their own kinds, and trees bearing fruit in which is their seed, each according to its kind. And God",tensor([[1.]]),25,"[tensor([[0.7768]]), tensor([[0.8284]]), tensor([[0.8734]]), tensor([[0.8996]]), tensor([[0.9144]]), tensor([[0.9162]]), tensor([[0.9220]]), tensor([[0.9207]]), tensor([[0.9352]]), tensor([[0.9438]]), tensor([[0.9522]]), tensor([[0.9565]]), tensor([[0.9709]]), tensor([[0.9700]]), tensor([[0.9724]]), tensor([[0.9717]]), tensor([[0.9763]]), tensor([[0.9728]]), tensor([[0.9800]]), tensor([[0.9823]]), tensor([[0.9831]]), tensor([[0.9836]]), tensor([[0.9767]]), tensor([[0.9873]]), tensor([[1.]]), tensor([[0.9830]]), tensor([[0.9803]]), tensor([[0.9855]]), tensor([[0.9842]]), tensor([[0.9696]])]",320,356
1673,gpt-3.5-turbo,English Standard Bible,363,23,". 
13 And there was evening and there was morning, the third day.
14 And God said, “Let","['.', ' \n', '13', ' And', ' there']","['was', ' a', ' woman', ' who', ' had', ' had', ' a', ' discharge', ' of', ' blood', ' for', ' twelve', ' years', ',', ' ', '14', ' and', ' though']","[' was', ' evening', ' and', ' there', ' was', ' morning', ',', ' the', ' third', ' day', '.\n', '14', ' And', ' God', ' said', ',', ' “', 'Let']",1.0,"was a woman who had had a discharge of blood for twelve years, 14 and though she had spent all her living on physicians, she could not be healed by anyone. 15 She came up behind him and touched the fringe of his garment,"," was evening and there was morning, the third day.
14 And God said, “Let",tensor([[0.8230]]),40,"[tensor([[0.7323]]), tensor([[0.8106]]), tensor([[0.8201]]), tensor([[0.7914]]), tensor([[0.7823]]), tensor([[0.7947]]), tensor([[0.7956]]), tensor([[0.7951]]), tensor([[0.7678]]), tensor([[0.7719]]), tensor([[0.7674]]), tensor([[0.7660]]), tensor([[0.7784]]), tensor([[0.7700]]), tensor([[0.8003]]), tensor([[0.7958]]), tensor([[0.7965]]), tensor([[0.8002]]), tensor([[0.8017]]), tensor([[0.8080]]), tensor([[0.8098]]), tensor([[0.8092]]), tensor([[0.8066]]), tensor([[0.8043]]), tensor([[0.7967]]), tensor([[0.7998]]), tensor([[0.8018]]), tensor([[0.8049]]), tensor([[0.8049]]), tensor([[0.8069]]), tensor([[0.8071]]), tensor([[0.8023]]), tensor([[0.8113]]), tensor([[0.8073]]), tensor([[0.8130]]), tensor([[0.8138]]), tensor([[0.8135]]), tensor([[0.8159]]), tensor([[0.8128]]), tensor([[0.8230]]), tensor([[0.8204]]), tensor([[0.8147]]), tensor([[0.8141]]), tensor([[0.8118]]), tensor([[0.8155]])]",362,384
1676,gpt-3.5-turbo,English Standard Bible,416,40,"s,6 and for days and years, 
15 and let them be lights in the expanse of the heavens to give light upon the earth.” And it was so. 
16 And God km","['s', ',', '6', ' and', ' for', ' days', ' and', ' years', ',', ' \n', '15', ' and', ' let', ' them', ' be', ' lights', ' in']","['the', ' ex', 'panse', ' of', ' the', ' heavens', ' to', ' give', ' light', ' upon', ' the', ' earth', '.”', ' And', ' it', ' was', ' so', '.', ' ', '16', ' And', ' God', ' made']","[' the', ' ex', 'panse', ' of', ' the', ' heavens', ' to', ' give', ' light', ' upon', ' the', ' earth', '.”', ' And', ' it', ' was', ' so', '.', ' \n', '16', ' And', ' God', ' km']",0.1304347826086956,the expanse of the heavens to give light upon the earth.” And it was so. 16 And God made the two great lights—the greater light to rule the day and the lesser light to rule the night—and the stars. 17 And God," the expanse of the heavens to give light upon the earth.” And it was so. 
16 And God km",tensor([[0.9894]]),18,"[tensor([[0.7520]]), tensor([[0.7973]]), tensor([[0.8257]]), tensor([[0.8646]]), tensor([[0.8674]]), tensor([[0.9062]]), tensor([[0.9163]]), tensor([[0.9172]]), tensor([[0.9340]]), tensor([[0.9356]]), tensor([[0.9399]]), tensor([[0.9519]]), tensor([[0.9561]]), tensor([[0.9578]]), tensor([[0.9600]]), tensor([[0.9609]]), tensor([[0.9875]]), tensor([[0.9894]]), tensor([[0.9887]]), tensor([[0.9825]]), tensor([[0.9783]]), tensor([[0.9734]]), tensor([[0.9727]]), tensor([[0.9633]]), tensor([[0.9561]]), tensor([[0.9545]]), tensor([[0.9578]]), tensor([[0.9477]]), tensor([[0.9508]]), tensor([[0.9423]]), tensor([[0.9450]]), tensor([[0.9460]]), tensor([[0.9365]]), tensor([[0.9368]]), tensor([[0.9389]]), tensor([[0.9349]]), tensor([[0.9356]]), tensor([[0.9355]]), tensor([[0.9354]]), tensor([[0.9274]]), tensor([[0.9266]]), tensor([[0.9290]]), tensor([[0.9287]])]",415,454
