,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
66,gpt-3.5-turbo,Famous Bible Verses,23,40,"Even to your old age and gray hairs I am he, I am he who will sustain you. I have made you and I will carry you; I will sustain you and I will rescue you.","['Even', ' to', ' your', ' old', ' age', ' and', ' gray', ' hairs', ' I', ' am']","['he', ' who', ' will', ' sustain', ' you', '.', ' I', ' have', ' made', ' you', ' and', ' I', ' will', ' carry', ' you', ';', ' I', ' will', ' sustain', ' you', ' and', ' I', ' will', ' rescue', ' you', '.', ' (', 'Is', 'a', 'iah']","[' he', ',', ' I', ' am', ' he', ' who', ' will', ' sustain', ' you', '.', ' I', ' have', ' made', ' you', ' and', ' I', ' will', ' carry', ' you', ';', ' I', ' will', ' sustain', ' you', ' and', ' I', ' will', ' rescue', ' you', '.']",0.3,he who will sustain you. I have made you and I will carry you; I will sustain you and I will rescue you. (Isaiah 46:4)," he, I am he who will sustain you. I have made you and I will carry you; I will sustain you and I will rescue you.",tensor([[0.9923]]),24,"[tensor([[0.7883]]), tensor([[0.8272]]), tensor([[0.8261]]), tensor([[0.8522]]), tensor([[0.9103]]), tensor([[0.9332]]), tensor([[0.9384]]), tensor([[0.9373]]), tensor([[0.9409]]), tensor([[0.9556]]), tensor([[0.9490]]), tensor([[0.9542]]), tensor([[0.9612]]), tensor([[0.9671]]), tensor([[0.9717]]), tensor([[0.9731]]), tensor([[0.9750]]), tensor([[0.9777]]), tensor([[0.9787]]), tensor([[0.9778]]), tensor([[0.9782]]), tensor([[0.9780]]), tensor([[0.9854]]), tensor([[0.9923]]), tensor([[0.9576]]), tensor([[0.9503]])]",0,39
69,gpt-3.5-turbo,Famous Bible Verses,24,96,"Therefore I tell you, do not worry about your life, what you will eat or drink; or about your body, what you will wear. Is not life more than food, and the body more than clothes? Look at the birds of the air; they do not sow or reap or store away in barns, and yet your heavenly Father feeds them. Are you not much more valuable than they? Can any one of you by worrying add a single hour to your life?","['Therefore', ' I', ' tell', ' you', ',', ' do', ' not', ' worry', ' about', ' your', ' life', ',', ' what', ' you', ' will', ' eat', ' or', ' drink', ';', ' or', ' about', ' your', ' body', ',', ' what', ' you', ' will', ' wear', '.']","['Is', ' not', ' life', ' more', ' than', ' food', ',', ' and', ' the', ' body', ' more', ' than', ' clothes', '?']","[' Is', ' not', ' life', ' more', ' than', ' food', ',', ' and', ' the', ' body', ' more', ' than', ' clothes', '?']",0.0714285714285714,"Is not life more than food, and the body more than clothes?"," Is not life more than food, and the body more than clothes? Look at the birds of the air; they do not sow or reap or store away in barns, and yet your heavenly Father feeds them. Are you not much more valuable than they? Can any one of you by worrying add a single hour to your life?",tensor([[0.9233]]),13,"[tensor([[0.8093]]), tensor([[0.8274]]), tensor([[0.8187]]), tensor([[0.8349]]), tensor([[0.8693]]), tensor([[0.8827]]), tensor([[0.8953]]), tensor([[0.8959]]), tensor([[0.8961]]), tensor([[0.9027]]), tensor([[0.9098]]), tensor([[0.9124]]), tensor([[0.9233]])]",0,42
72,gpt-3.5-turbo,Famous Bible Verses,25,35,"Don't let anyone look down on you because you are young, but set an example for the believers in speech, in conduct, in love, in faith and in purity.","['Don', ""'t"", ' let', ' anyone', ' look', ' down', ' on']","['you', ' because', ' you', ' are', ' young', ',', ' but', ' set', ' an', ' example', ' for', ' the', ' believers', ' in', ' speech', ',', ' in', ' conduct', ',', ' in', ' love', ',', ' in', ' faith', ' and', ' in', ' purity', '.']","[' you', ' because', ' you', ' are', ' young', ',', ' but', ' set', ' an', ' example', ' for', ' the', ' believers', ' in', ' speech', ',', ' in', ' conduct', ',', ' in', ' love', ',', ' in', ' faith', ' and', ' in', ' purity', '.']",0.0357142857142857,"you because you are young, but set an example for the believers in speech, in conduct, in love, in faith and in purity. - 1 Timothy 4:12"," you because you are young, but set an example for the believers in speech, in conduct, in love, in faith and in purity.",tensor([[1.]]),24,"[tensor([[0.7788]]), tensor([[0.8162]]), tensor([[0.8568]]), tensor([[0.8548]]), tensor([[0.8548]]), tensor([[0.9060]]), tensor([[0.9060]]), tensor([[0.9093]]), tensor([[0.9157]]), tensor([[0.9400]]), tensor([[0.9407]]), tensor([[0.9415]]), tensor([[0.9657]]), tensor([[0.9663]]), tensor([[0.9681]]), tensor([[0.9729]]), tensor([[0.9793]]), tensor([[0.9818]]), tensor([[0.9876]]), tensor([[0.9858]]), tensor([[0.9879]]), tensor([[0.9857]]), tensor([[0.9870]]), tensor([[1.]]), tensor([[0.9990]]), tensor([[0.9939]]), tensor([[0.9760]]), tensor([[0.9758]])]",0,34
75,gpt-3.5-turbo,Famous Bible Verses,26,64,"I have fought the good fight, I have finished the race, I have kept the faith. Now there is in store for me the crown of righteousness, which the Lord, the righteous Judge, will award to me on that day—and not only to me, but also to all who have longed for his appearing.","['I', ' have', ' fought', ' the', ' good', ' fight', ',', ' I']","['have', ' finished', ' the', ' race', ',', ' I', ' have', ' kept', ' the', ' faith', '.']","[' have', ' finished', ' the', ' race', ',', ' I', ' have', ' kept', ' the', ' faith', '.']",0.0909090909090909,"have finished the race, I have kept the faith."," have finished the race, I have kept the faith. Now there is in store for me the crown of righteousness, which the Lord, the righteous Judge, will award to me on that day—and not only to me, but also to all who have longed for his appearing.",tensor([[0.8967]]),10,"[tensor([[0.7609]]), tensor([[0.7617]]), tensor([[0.8049]]), tensor([[0.8206]]), tensor([[0.8591]]), tensor([[0.8700]]), tensor([[0.8728]]), tensor([[0.8898]]), tensor([[0.8886]]), tensor([[0.8967]])]",0,18
78,gpt-3.5-turbo,Famous Bible Verses,27,23,"For the Spirit God gave us does not make us timid, but gives us power, love and self-discipline.","['For', ' the', ' Spirit', ' God', ' gave']","['us', ' does', ' not', ' make', ' us', ' timid', ',', ' but', ' gives', ' us', ' power', ',', ' love', ',', ' and', ' self', '-disc', 'ipline']","[' us', ' does', ' not', ' make', ' us', ' timid', ',', ' but', ' gives', ' us', ' power', ',', ' love', ' and', ' self', '-disc', 'ipline', '.']",0.1666666666666666,"us does not make us timid, but gives us power, love, and self-discipline. - 2 Timothy 1:7"," us does not make us timid, but gives us power, love and self-discipline.",tensor([[0.9988]]),14,"[tensor([[0.7623]]), tensor([[0.7924]]), tensor([[0.8000]]), tensor([[0.8191]]), tensor([[0.8119]]), tensor([[0.8364]]), tensor([[0.9193]]), tensor([[0.9300]]), tensor([[0.9356]]), tensor([[0.9425]]), tensor([[0.9596]]), tensor([[0.9792]]), tensor([[0.9785]]), tensor([[0.9988]]), tensor([[0.9963]]), tensor([[0.9835]]), tensor([[0.9620]]), tensor([[0.9503]])]",0,22
81,gpt-3.5-turbo,Famous Bible Verses,28,34,"Have I not commanded you? Be strong and courageous. Do not be afraid; do not be discouraged, for the Lord your God will be with you wherever you go.","['Have', ' I']","['not', ' commanded', ' you', '?', ' Be', ' strong', ' and', ' courageous', '.', ' Do', ' not', ' be', ' afraid', ' or', ' discouraged', ',', ' for', ' the', ' Lord', ' your', ' God', ' will', ' be', ' with', ' you', ' wherever', ' you', ' go', '.', ' (', 'Josh', 'ua']","[' not', ' commanded', ' you', '?', ' Be', ' strong', ' and', ' courageous', '.', ' Do', ' not', ' be', ' afraid', ';', ' do', ' not', ' be', ' discouraged', ',', ' for', ' the', ' Lord', ' your', ' God', ' will', ' be', ' with', ' you', ' wherever', ' you', ' go', '.']",0.25,"not commanded you? Be strong and courageous. Do not be afraid or discouraged, for the Lord your God will be with you wherever you go. (Joshua 1:9)"," not commanded you? Be strong and courageous. Do not be afraid; do not be discouraged, for the Lord your God will be with you wherever you go.",tensor([[0.9989]]),26,"[tensor([[0.7927]]), tensor([[0.7853]]), tensor([[0.8719]]), tensor([[0.9067]]), tensor([[0.9073]]), tensor([[0.9292]]), tensor([[0.9368]]), tensor([[0.9513]]), tensor([[0.9508]]), tensor([[0.9470]]), tensor([[0.9504]]), tensor([[0.9630]]), tensor([[0.9635]]), tensor([[0.9733]]), tensor([[0.9689]]), tensor([[0.9663]]), tensor([[0.9818]]), tensor([[0.9821]]), tensor([[0.9874]]), tensor([[0.9871]]), tensor([[0.9876]]), tensor([[0.9893]]), tensor([[0.9911]]), tensor([[0.9931]]), tensor([[0.9934]]), tensor([[0.9989]]), tensor([[0.9808]]), tensor([[0.9792]])]",0,33
84,gpt-3.5-turbo,Famous Bible Verses,29,34,The Lord bless you and keep you; the Lord make his face shine on you and be gracious to you; the Lord turn his face toward you and give you peace.,"['The', ' Lord', ' bless', ' you', ' and', ' keep', ' you', ';', ' the', ' Lord', ' make']","['his', ' face', ' shine', ' upon', ' you', ' and', ' be', ' gracious', ' to', ' you', ';', ' the', ' Lord', ' turn', ' his', ' face', ' toward', ' you', ' and', ' give', ' you', ' peace', '.']","[' his', ' face', ' shine', ' on', ' you', ' and', ' be', ' gracious', ' to', ' you', ';', ' the', ' Lord', ' turn', ' his', ' face', ' toward', ' you', ' and', ' give', ' you', ' peace', '.']",0.0869565217391304,his face shine upon you and be gracious to you; the Lord turn his face toward you and give you peace. (Numbers 6:24-26), his face shine on you and be gracious to you; the Lord turn his face toward you and give you peace.,tensor([[0.9988]]),22,"[tensor([[0.7532]]), tensor([[0.7779]]), tensor([[0.8262]]), tensor([[0.8510]]), tensor([[0.8617]]), tensor([[0.8932]]), tensor([[0.9119]]), tensor([[0.9130]]), tensor([[0.9453]]), tensor([[0.9467]]), tensor([[0.9524]]), tensor([[0.9529]]), tensor([[0.9662]]), tensor([[0.9677]]), tensor([[0.9723]]), tensor([[0.9705]]), tensor([[0.9725]]), tensor([[0.9712]]), tensor([[0.9742]]), tensor([[0.9732]]), tensor([[0.9728]]), tensor([[0.9988]]), tensor([[0.9738]]), tensor([[0.9622]])]",0,33
87,gpt-3.5-turbo,Famous Bible Verses,30,8,My God turns my darkness into light.,"['My', ' God', ' turns']","['my', ' darkness', ' into', ' light', '.']","[' my', ' darkness', ' into', ' light', '.']",0.2,my darkness into light. - Psalm 18:28, my darkness into light.,tensor([[1.]]),5,"[tensor([[0.7809]]), tensor([[0.8558]]), tensor([[0.9376]]), tensor([[0.9611]]), tensor([[1.]]), tensor([[0.9781]]), tensor([[0.9307]]), tensor([[0.9161]])]",0,7
90,gpt-3.5-turbo,Famous Bible Verses,31,57,"For I am convinced that neither death nor life, neither angels nor demons, neither the present nor the future, nor any powers, neither height nor depth, nor anything else in all creation, will be able to separate us from the love of God that is in Christ Jesus our Lord.","['For', ' I', ' am', ' convinced', ' that', ' neither', ' death', ' nor']","['life', ',', ' neither', ' angels', ' nor', ' demons', ',', ' neither', ' the', ' present', ' nor', ' the', ' future', ',', ' nor', ' any', ' powers', ',', ' neither', ' height', ' nor', ' depth', ',', ' nor', ' anything', ' else', ' in', ' all', ' creation', ',', ' will', ' be', ' able', ' to', ' separate', ' us', ' from', ' the', ' love', ' of', ' God', ' that', ' is', ' in', ' Christ', ' Jesus', ' our', ' Lord', '.']","[' life', ',', ' neither', ' angels', ' nor', ' demons', ',', ' neither', ' the', ' present', ' nor', ' the', ' future', ',', ' nor', ' any', ' powers', ',', ' neither', ' height', ' nor', ' depth', ',', ' nor', ' anything', ' else', ' in', ' all', ' creation', ',', ' will', ' be', ' able', ' to', ' separate', ' us', ' from', ' the', ' love', ' of', ' God', ' that', ' is', ' in', ' Christ', ' Jesus', ' our', ' Lord', '.']",0.0204081632653061,"life, neither angels nor demons, neither the present nor the future, nor any powers, neither height nor depth, nor anything else in all creation, will be able to separate us from the love of God that is in Christ Jesus our Lord. -"," life, neither angels nor demons, neither the present nor the future, nor any powers, neither height nor depth, nor anything else in all creation, will be able to separate us from the love of God that is in Christ Jesus our Lord.",tensor([[1.]]),43,"[tensor([[0.7798]]), tensor([[0.8277]]), tensor([[0.8361]]), tensor([[0.8530]]), tensor([[0.8792]]), tensor([[0.8879]]), tensor([[0.8923]]), tensor([[0.8949]]), tensor([[0.8954]]), tensor([[0.9004]]), tensor([[0.9038]]), tensor([[0.9026]]), tensor([[0.9047]]), tensor([[0.9053]]), tensor([[0.9138]]), tensor([[0.9112]]), tensor([[0.9139]]), tensor([[0.9151]]), tensor([[0.9205]]), tensor([[0.9195]]), tensor([[0.9184]]), tensor([[0.9190]]), tensor([[0.9155]]), tensor([[0.9177]]), tensor([[0.9270]]), tensor([[0.9308]]), tensor([[0.9317]]), tensor([[0.9334]]), tensor([[0.9346]]), tensor([[0.9506]]), tensor([[0.9582]]), tensor([[0.9618]]), tensor([[0.9653]]), tensor([[0.9691]]), tensor([[0.9690]]), tensor([[0.9783]]), tensor([[0.9792]]), tensor([[0.9794]]), tensor([[0.9809]]), tensor([[0.9874]]), tensor([[0.9894]]), tensor([[0.9922]]), tensor([[1.]]), tensor([[0.9991]])]",0,56
93,gpt-3.5-turbo,Famous Bible Verses,32,37,"But those who hope in the Lord will renew their strength. They will soar on wings like eagles; they will run and not grow weary, they will walk and not be faint.","['But', ' those', ' who', ' hope', ' in', ' the', ' Lord', ' will', ' renew', ' their', ' strength', '.', ' They', ' will']","['so', 'ar', ' on', ' wings', ' like', ' eag', 'les', ';', ' they', ' will', ' run', ' and', ' not', ' grow', ' weary', ',', ' they', ' will', ' walk', ' and', ' not', ' be', ' faint']","[' soar', ' on', ' wings', ' like', ' eag', 'les', ';', ' they', ' will', ' run', ' and', ' not', ' grow', ' weary', ',', ' they', ' will', ' walk', ' and', ' not', ' be', ' faint', '.']",0.1304347826086956,"soar on wings like eagles; they will run and not grow weary, they will walk and not be faint. (Isaiah 40:31)"," soar on wings like eagles; they will run and not grow weary, they will walk and not be faint.",tensor([[1.0000]]),20,"[tensor([[0.7836]]), tensor([[0.8456]]), tensor([[0.8504]]), tensor([[0.8985]]), tensor([[0.9052]]), tensor([[0.9394]]), tensor([[0.9438]]), tensor([[0.9507]]), tensor([[0.9577]]), tensor([[0.9619]]), tensor([[0.9581]]), tensor([[0.9573]]), tensor([[0.9871]]), tensor([[0.9859]]), tensor([[0.9881]]), tensor([[0.9912]]), tensor([[0.9923]]), tensor([[0.9900]]), tensor([[0.9899]]), tensor([[1.0000]]), tensor([[0.9625]]), tensor([[0.9518]])]",0,36
96,gpt-3.5-turbo,Famous Bible Verses,33,15,"In their hearts humans plan their course, but the Lord establishes their steps.",['In'],"['the', ' beginning', ' God', ' created', ' the', ' heavens', ' and', ' the', ' earth', '.']","[' their', ' hearts', ' humans', ' plan', ' their', ' course', ',', ' but', ' the', ' Lord']",1.0,the beginning God created the heavens and the earth.," their hearts humans plan their course, but the Lord establishes their steps.",tensor([[0.8164]]),6,"[tensor([[0.7564]]), tensor([[0.7881]]), tensor([[0.8016]]), tensor([[0.8011]]), tensor([[0.8101]]), tensor([[0.8164]]), tensor([[0.8037]]), tensor([[0.8096]]), tensor([[0.8129]]), tensor([[0.8126]])]",0,10
99,gpt-3.5-turbo,Famous Bible Verses,34,39,"He has shown you, O mortal, what is good. And what does the Lord require of you? To act justly and to love mercy and to walk humbly with your God.","['He', ' has', ' shown', ' you', ',', ' O', ' mortal', ',', ' what', ' is']","['good', '.\n', '(M', 'ic', 'ah', ' ', '6', ':', '8', ')']","[' good', '.', ' And', ' what', ' does', ' the', ' Lord', ' require', ' of', ' you']",1.0,"good.
(Micah 6:8)", good. And what does the Lord require of you? To act justly and to love mercy and to walk humbly with your God.,tensor([[0.8694]]),3,"[tensor([[0.7698]]), tensor([[0.8389]]), tensor([[0.8694]])]",0,19
102,gpt-3.5-turbo,Famous Bible Verses,35,21,"Do not conform to the pattern of this world, but be transformed by the renewing of your mind.","['Do', ' not', ' conform', ' to', ' the', ' pattern', ' of', ' this', ' world', ',']","['but', ' be', ' transformed', ' by', ' the', ' renew', 'ing', ' of', ' your', ' mind', '.']","[' but', ' be', ' transformed', ' by', ' the', ' renew', 'ing', ' of', ' your', ' mind', '.']",0.0909090909090909,"but be transformed by the renewing of your mind. Then you will be able to test and approve what God's will is—his good, pleasing and perfect will. - Romans 12:2", but be transformed by the renewing of your mind.,tensor([[1.0000]]),10,"[tensor([[0.7649]]), tensor([[0.7691]]), tensor([[0.7915]]), tensor([[0.8956]]), tensor([[0.9085]]), tensor([[0.9144]]), tensor([[0.9490]]), tensor([[0.9488]]), tensor([[0.9610]]), tensor([[1.0000]]), tensor([[0.9969]]), tensor([[0.9906]]), tensor([[0.9901]]), tensor([[0.9892]]), tensor([[0.9848]]), tensor([[0.9807]]), tensor([[0.9429]]), tensor([[0.9494]]), tensor([[0.9482]]), tensor([[0.9404]]), tensor([[0.9348]]), tensor([[0.9373]]), tensor([[0.9283]]), tensor([[0.9270]]), tensor([[0.9161]]), tensor([[0.9219]]), tensor([[0.9130]]), tensor([[0.9189]]), tensor([[0.9230]]), tensor([[0.9103]]), tensor([[0.9037]])]",0,20
105,gpt-3.5-turbo,Famous Bible Verses,36,34,He has made everything beautiful in its time. He has also set eternity in the human heart; yet no one can fathom what God has done from beginning to end.,"['He', ' has', ' made', ' everything', ' beautiful', ' in', ' its', ' time', '.', ' He', ' has']","['also', ' set', ' eternity', ' in', ' the', ' human', ' heart']","[' also', ' set', ' eternity', ' in', ' the', ' human', ' heart']",0.1428571428571428,also set eternity in the human heart, also set eternity in the human heart; yet no one can fathom what God has done from beginning to end.,tensor([[0.9396]]),8,"[tensor([[0.7869]]), tensor([[0.8037]]), tensor([[0.8105]]), tensor([[0.8950]]), tensor([[0.8964]]), tensor([[0.8989]]), tensor([[0.9116]]), tensor([[0.9396]])]",0,17
108,gpt-3.5-turbo,Famous Bible Verses,37,12,I can do all this through him who gives me strength.,"['I', ' can', ' do', ' all']","['things', ' through', ' Christ', ' who', ' strengthens', ' me', '.', ' (']","[' this', ' through', ' him', ' who', ' gives', ' me', ' strength', '.']",0.625,things through Christ who strengthens me. (Philippians 4:13), this through him who gives me strength.,tensor([[0.9104]]),7,"[tensor([[0.7518]]), tensor([[0.7371]]), tensor([[0.7828]]), tensor([[0.7709]]), tensor([[0.7757]]), tensor([[0.8538]]), tensor([[0.9104]]), tensor([[0.8541]]), tensor([[0.8677]])]",0,11
111,gpt-3.5-turbo,Famous Bible Verses,38,51,"No temptation has overtaken you that is not common to man. God is faithful, and he will not let you be tempted beyond your ability, but with the temptation he will also provide the way of escape, that you may be able to endure it.","['No', ' temptation', ' has', ' overt', 'aken', ' you', ' that', ' is', ' not', ' common', ' to', ' man', '.']","['God', ' is', ' faithful', ',', ' and', ' he', ' will', ' not', ' let', ' you', ' be', ' tempted', ' beyond', ' your', ' ability', ',', ' but', ' with', ' the', ' temptation', ' he', ' will', ' also', ' provide', ' the', ' way', ' of', ' escape', ',', ' that', ' you', ' may', ' be', ' able', ' to', ' endure', ' it', '.']","[' God', ' is', ' faithful', ',', ' and', ' he', ' will', ' not', ' let', ' you', ' be', ' tempted', ' beyond', ' your', ' ability', ',', ' but', ' with', ' the', ' temptation', ' he', ' will', ' also', ' provide', ' the', ' way', ' of', ' escape', ',', ' that', ' you', ' may', ' be', ' able', ' to', ' endure', ' it', '.']",0.0263157894736842,"God is faithful, and he will not let you be tempted beyond your ability, but with the temptation he will also provide the way of escape, that you may be able to endure it. (1 Corinthians 10:13)"," God is faithful, and he will not let you be tempted beyond your ability, but with the temptation he will also provide the way of escape, that you may be able to endure it.",tensor([[1.0000]]),35,"[tensor([[0.7518]]), tensor([[0.8079]]), tensor([[0.7965]]), tensor([[0.8693]]), tensor([[0.8823]]), tensor([[0.8844]]), tensor([[0.8979]]), tensor([[0.8905]]), tensor([[0.9060]]), tensor([[0.9202]]), tensor([[0.9198]]), tensor([[0.9377]]), tensor([[0.9529]]), tensor([[0.9525]]), tensor([[0.9557]]), tensor([[0.9603]]), tensor([[0.9639]]), tensor([[0.9632]]), tensor([[0.9667]]), tensor([[0.9697]]), tensor([[0.9690]]), tensor([[0.9712]]), tensor([[0.9713]]), tensor([[0.9697]]), tensor([[0.9707]]), tensor([[0.9705]]), tensor([[0.9943]]), tensor([[0.9914]]), tensor([[0.9924]]), tensor([[0.9931]]), tensor([[0.9930]]), tensor([[0.9942]]), tensor([[0.9940]]), tensor([[0.9958]]), tensor([[1.0000]]), tensor([[0.9938]]), tensor([[0.9722]]), tensor([[0.9715]])]",0,50
114,gpt-3.5-turbo,Famous Bible Verses,39,25,"For the Lord your God is he who goes with you to fight for you against your enemies, to give you the victory.","['For', ' the', ' Lord', ' your', ' God', ' is', ' he', ' who', ' goes', ' with', ' you']","['to', ' fight', ' for', ' you', ' against', ' your', ' enemies', ',', ' to', ' give', ' you', ' the', ' victory', '.']","[' to', ' fight', ' for', ' you', ' against', ' your', ' enemies', ',', ' to', ' give', ' you', ' the', ' victory', '.']",0.0714285714285714,"to fight for you against your enemies, to give you the victory. - Deuteronomy 20:4"," to fight for you against your enemies, to give you the victory.",tensor([[1.]]),13,"[tensor([[0.7853]]), tensor([[0.7938]]), tensor([[0.8811]]), tensor([[0.8998]]), tensor([[0.9099]]), tensor([[0.9252]]), tensor([[0.9227]]), tensor([[0.9633]]), tensor([[0.9596]]), tensor([[0.9617]]), tensor([[0.9680]]), tensor([[0.9685]]), tensor([[1.]]), tensor([[0.9888]]), tensor([[0.9510]]), tensor([[0.9407]])]",0,24
117,gpt-3.5-turbo,Famous Bible Verses,40,35,"Have I not commanded you? Be strong and courageous. Do not be frightened, and do not be dismayed, for the LORD your God is with you wherever you go.","['Have', ' I', ' not', ' commanded', ' you', '?', ' Be', ' strong', ' and', ' courageous', '.', ' Do', ' not', ' be', ' frightened', ',', ' and']","['do', ' not', ' be', ' dismay', 'ed', ',', ' for', ' the', ' Lord', ' your', ' God', ' is', ' with', ' you', ' wherever', ' you', ' go', '.']","[' do', ' not', ' be', ' dismay', 'ed', ',', ' for', ' the', ' LORD', ' your', ' God', ' is', ' with', ' you', ' wherever', ' you', ' go', '.']",0.1111111111111111,"do not be dismayed, for the Lord your God is with you wherever you go. (Joshua 1:9)"," do not be dismayed, for the LORD your God is with you wherever you go.",tensor([[1.]]),16,"[tensor([[0.7625]]), tensor([[0.7679]]), tensor([[0.7739]]), tensor([[0.7952]]), tensor([[0.8977]]), tensor([[0.8985]]), tensor([[0.9010]]), tensor([[0.9274]]), tensor([[0.9399]]), tensor([[0.9463]]), tensor([[0.9503]]), tensor([[0.9571]]), tensor([[0.9682]]), tensor([[0.9844]]), tensor([[0.9857]]), tensor([[1.]]), tensor([[0.9676]]), tensor([[0.9634]])]",0,34
120,gpt-3.5-turbo,Famous Bible Verses,41,23,"Cast your burden on the LORD, and he will sustain you; he will never permit the righteous to be moved.","['Cast', ' your', ' burden', ' on', ' the', ' LORD', ',', ' and', ' he', ' will']","['s', 'ustain', ' you', ';', ' he', ' will', ' never', ' permit', ' the', ' righteous', ' to', ' be', ' moved']","[' sustain', ' you', ';', ' he', ' will', ' never', ' permit', ' the', ' righteous', ' to', ' be', ' moved', '.']",0.2307692307692307,sustain you; he will never permit the righteous to be moved. (Psalm 55:22), sustain you; he will never permit the righteous to be moved.,tensor([[1.0000]]),12,"[tensor([[0.7477]]), tensor([[0.8229]]), tensor([[0.8461]]), tensor([[0.8570]]), tensor([[0.8762]]), tensor([[0.9441]]), tensor([[0.9490]]), tensor([[0.9568]]), tensor([[0.9678]]), tensor([[0.9697]]), tensor([[0.9695]]), tensor([[1.0000]]), tensor([[0.9485]]), tensor([[0.9500]])]",0,22
123,gpt-3.5-turbo,Famous Bible Verses,42,19,"Come to me, all who labor and are heavy laden, and I will give you rest.","['Come', ' to', ' me', ',', ' all', ' who', ' labor', ' and']","['are', ' heavy', ' laden', ',', ' and', ' I', ' will', ' give', ' you', ' rest', '.']","[' are', ' heavy', ' laden', ',', ' and', ' I', ' will', ' give', ' you', ' rest', '.']",0.0909090909090909,"are heavy laden, and I will give you rest. - Matthew 11:28"," are heavy laden, and I will give you rest.",tensor([[1.0000]]),10,"[tensor([[0.7557]]), tensor([[0.7974]]), tensor([[0.8596]]), tensor([[0.8953]]), tensor([[0.8981]]), tensor([[0.9096]]), tensor([[0.9254]]), tensor([[0.9451]]), tensor([[0.9472]]), tensor([[1.0000]]), tensor([[0.9974]]), tensor([[0.9464]]), tensor([[0.9412]])]",0,18
126,gpt-3.5-turbo,Famous Bible Verses,43,50,"Count it all joy, my brothers, when you meet trials of various kinds, for you know that the testing of your faith produces steadfastness. And let steadfastness have its full effect, that you may be perfect and complete, lacking in nothing.","['Count', ' it', ' all', ' joy', ',', ' my', ' brothers', ',', ' when', ' you', ' meet', ' trials', ' of', ' various', ' kinds']","['...', 'for', ' you', ' know', ' that', ' the', ' testing', ' of', ' your', ' faith', ' produces', ' steadfast', 'ness', '.']","[',', ' for', ' you', ' know', ' that', ' the', ' testing', ' of', ' your', ' faith', ' produces', ' steadfast', 'ness', '.']",0.1428571428571428,...for you know that the testing of your faith produces steadfastness.,", for you know that the testing of your faith produces steadfastness. And let steadfastness have its full effect, that you may be perfect and complete, lacking in nothing.",tensor([[0.9602]]),12,"[tensor([[0.7581]]), tensor([[0.7855]]), tensor([[0.7829]]), tensor([[0.7814]]), tensor([[0.7993]]), tensor([[0.8110]]), tensor([[0.8604]]), tensor([[0.8665]]), tensor([[0.8681]]), tensor([[0.9184]]), tensor([[0.9224]]), tensor([[0.9602]])]",0,28
129,gpt-3.5-turbo,Famous Bible Verses,44,37,"Peace I leave with you; my peace I give to you. Not as the world gives do I give to you. Let not your hearts be troubled, neither let them be afraid.","['Peace', ' I', ' leave', ' with', ' you', ';', ' my', ' peace', ' I', ' give', ' to', ' you', '.', ' Not', ' as']","['the', ' world', ' gives', ' do', ' I', ' give', ' to', ' you', '.', ' Let', ' not', ' your', ' hearts', ' be', ' troubled', ',', ' neither', ' let', ' them', ' be', ' afraid', '.']","[' the', ' world', ' gives', ' do', ' I', ' give', ' to', ' you', '.', ' Let', ' not', ' your', ' hearts', ' be', ' troubled', ',', ' neither', ' let', ' them', ' be', ' afraid', '.']",0.0454545454545454,"the world gives do I give to you. Let not your hearts be troubled, neither let them be afraid."," the world gives do I give to you. Let not your hearts be troubled, neither let them be afraid.",tensor([[1.0000]]),20,"[tensor([[0.7895]]), tensor([[0.7964]]), tensor([[0.8213]]), tensor([[0.8781]]), tensor([[0.8775]]), tensor([[0.8976]]), tensor([[0.8965]]), tensor([[0.8945]]), tensor([[0.9223]]), tensor([[0.9168]]), tensor([[0.9400]]), tensor([[0.9423]]), tensor([[0.9582]]), tensor([[0.9585]]), tensor([[0.9818]]), tensor([[0.9814]]), tensor([[0.9832]]), tensor([[0.9856]]), tensor([[0.9849]]), tensor([[1.0000]])]",0,36
132,gpt-3.5-turbo,Famous Bible Verses,45,15,"The light shines in the darkness, and the darkness has not overcome it.","['The', ' light']","['sh', 'ines', ' in', ' the', ' darkness', ',', ' and', ' the', ' darkness', ' has', ' not', ' overcome', ' it']","[' shines', ' in', ' the', ' darkness', ',', ' and', ' the', ' darkness', ' has', ' not', ' overcome', ' it', '.']",0.2307692307692307,"shines in the darkness, and the darkness has not overcome it. (John 1:5)"," shines in the darkness, and the darkness has not overcome it.",tensor([[1.0000]]),12,"[tensor([[0.7670]]), tensor([[0.8396]]), tensor([[0.8303]]), tensor([[0.8528]]), tensor([[0.9488]]), tensor([[0.9404]]), tensor([[0.9384]]), tensor([[0.9441]]), tensor([[0.9538]]), tensor([[0.9789]]), tensor([[0.9894]]), tensor([[1.0000]]), tensor([[0.9548]]), tensor([[0.9384]])]",0,14
