,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
145,gpt-4-1106-preview,Slogans,49,5,I want my MTV ,"['I', ' want']","['you', ' to', ' listen']","[' my', ' MTV', ' ']",1.0,"you to listen carefully, because it seems you might be thinking of a specific slogan but without additional context, it's impossible to accurately complete the sentence in the way you might expect. ""I want"" could be the start of many sentences, slogans,", my MTV ,tensor([[0.8178]]),2,"[tensor([[0.7894]]), tensor([[0.8178]]), tensor([[0.8021]]), tensor([[0.7839]]), tensor([[0.7656]]), tensor([[0.7643]]), tensor([[0.7623]]), tensor([[0.7649]]), tensor([[0.7698]]), tensor([[0.7595]]), tensor([[0.7632]]), tensor([[0.7649]]), tensor([[0.7673]]), tensor([[0.7662]]), tensor([[0.7851]]), tensor([[0.7878]]), tensor([[0.7860]]), tensor([[0.7825]]), tensor([[0.7815]]), tensor([[0.7852]]), tensor([[0.7867]]), tensor([[0.7804]]), tensor([[0.7800]]), tensor([[0.7804]]), tensor([[0.7821]]), tensor([[0.7860]]), tensor([[0.7856]]), tensor([[0.7850]]), tensor([[0.7893]]), tensor([[0.7845]]), tensor([[0.7860]]), tensor([[0.7845]]), tensor([[0.7842]]), tensor([[0.7884]]), tensor([[0.7842]]), tensor([[0.7878]]), tensor([[0.7839]]), tensor([[0.7936]]), tensor([[0.7841]]), tensor([[0.7885]]), tensor([[0.7798]]), tensor([[0.7808]]), tensor([[0.7783]])]",0,4,0.014814814814814815
148,gpt-4-1106-preview,Slogans,50,8,Finger-Lickin’ Good ,"['F', 'inger', '-L']","['ick', 'in', ""'"", ' Good']","['ick', 'in', '’', ' Good']",0.25,ickin' Good,ickin’ Good ,tensor([[0.9803]]),3,"[tensor([[0.7969]]), tensor([[0.9344]]), tensor([[0.9803]])]",0,6,0.014814814814814815
151,gpt-4-1106-preview,Slogans,51,3,Think small ,['Think'],"['Different', '.']","[' small', ' ']",1.0,"Different. 

(Complete slogan: ""Think Different."") This slogan is famously associated with Apple Inc. and was used in an advertising campaign starting in 1997.", small ,tensor([[0.8508]]),2,"[tensor([[0.8159]]), tensor([[0.8508]]), tensor([[0.8201]]), tensor([[0.8027]]), tensor([[0.7954]]), tensor([[0.7941]]), tensor([[0.7949]]), tensor([[0.7846]]), tensor([[0.7924]]), tensor([[0.7725]]), tensor([[0.7712]]), tensor([[0.7690]]), tensor([[0.7698]]), tensor([[0.7556]]), tensor([[0.7619]]), tensor([[0.7641]]), tensor([[0.7644]]), tensor([[0.7632]]), tensor([[0.7618]]), tensor([[0.7644]]), tensor([[0.7656]]), tensor([[0.7652]]), tensor([[0.7639]]), tensor([[0.7560]])]",0,2,0.014814814814814815
154,gpt-4-1106-preview,Slogans,52,9,There’s always room for Jell-O ,"['There', '’s', ' always', ' room']","['for', ' improvement', '.']","[' for', ' J', 'ell']",1.0,for improvement., for Jell-O ,tensor([[0.8599]]),2,"[tensor([[0.8109]]), tensor([[0.8599]]), tensor([[0.8220]])]",0,6,0.014814814814814815
157,gpt-4-1106-preview,Slogans,53,6,Because you’re worth it ,"['Because', ' you']","[""'re"", ' worth', ' it', '.']","['’re', ' worth', ' it', ' ']",0.5,'re worth it.,’re worth it ,tensor([[0.9808]]),4,"[tensor([[0.7863]]), tensor([[0.8536]]), tensor([[0.9423]]), tensor([[0.9808]])]",0,5,0.014814814814814815
160,gpt-4-1106-preview,Slogans,54,5,The ultimate driving machine ,['The'],"['customer', ' is', ' always', ' right']","[' ultimate', ' driving', ' machine', ' ']",1.0,customer is always right., ultimate driving machine ,tensor([[0.7788]]),4,"[tensor([[0.7773]]), tensor([[0.7532]]), tensor([[0.7642]]), tensor([[0.7788]]), tensor([[0.7451]])]",0,4,0.014814814814814815
163,gpt-4-1106-preview,Slogans,55,9,The Few. The Proud. The Marines.,"['The', ' Few', '.']","['The', ' Proud', '.', ' The', ' Marines', '.']","[' The', ' Proud', '.', ' The', ' Marines', '.']",0.1666666666666666,"The Proud. The Marines. 

This is a part of the popular slogan associated with the United States Marine Corps: ""The Few. The Proud. The Marines.""", The Proud. The Marines.,tensor([[1.0000]]),5,"[tensor([[0.7663]]), tensor([[0.8070]]), tensor([[0.9017]]), tensor([[0.9020]]), tensor([[1.0000]]), tensor([[0.9693]]), tensor([[0.9666]]), tensor([[0.9606]]), tensor([[0.9540]]), tensor([[0.9516]]), tensor([[0.9489]]), tensor([[0.9335]]), tensor([[0.9306]]), tensor([[0.9280]]), tensor([[0.9230]]), tensor([[0.9230]]), tensor([[0.9165]]), tensor([[0.9187]]), tensor([[0.9214]]), tensor([[0.9145]]), tensor([[0.9151]]), tensor([[0.9109]]), tensor([[0.9084]]), tensor([[0.9133]]), tensor([[0.9095]]), tensor([[0.9162]])]",0,8,0.014814814814814815
166,gpt-4-1106-preview,Slogans,56,10,When you care enough to send the very best ,"['When', ' you', ' care']","['en', 'ough', ' to', ' send', ' the', ' very', ' best']","[' enough', ' to', ' send', ' the', ' very', ' best', ' ']",0.4285714285714285,enough to send the very best., enough to send the very best ,tensor([[0.9935]]),7,"[tensor([[0.7694]]), tensor([[0.8455]]), tensor([[0.8738]]), tensor([[0.9386]]), tensor([[0.9349]]), tensor([[0.9533]]), tensor([[0.9935]])]",0,9,0.014814814814814815
169,gpt-4-1106-preview,Slogans,57,7,I’m Lovin’ it ,"['I', '’m']","['I', ""'m"", ' lo', 'vin', ""'""]","[' Lov', 'in', '’', ' it', ' ']",1.0,I'm lovin' it., Lovin’ it ,tensor([[0.9206]]),4,"[tensor([[0.7577]]), tensor([[0.7911]]), tensor([[0.9141]]), tensor([[0.9206]])]",0,6,0.014814814814814815
172,gpt-4-1106-preview,Slogans,58,3,Just Do It,['Just'],"['Do', ' It']","[' Do', ' It']",0.5,Do It., Do It,tensor([[0.9724]]),3,"[tensor([[0.7830]]), tensor([[0.9140]]), tensor([[0.9724]])]",0,2,0.014814814814814815
175,gpt-4-1106-preview,Slogans,59,11,"Sometimes you feel like a nut, sometimes you don’t","['Sometimes', ' you', ' feel', ' like', ' a']","['nut', ';', ' sometimes', ' you', ' don', ""'t""]","[' nut', ',', ' sometimes', ' you', ' don', '’t']",0.5,nut; sometimes you don't.," nut, sometimes you don’t",tensor([[0.9722]]),5,"[tensor([[0.7932]]), tensor([[0.8903]]), tensor([[0.9259]]), tensor([[0.9416]]), tensor([[0.9722]])]",0,10,0.014814814814814815
178,gpt-4-1106-preview,Slogans,60,5,Coke is it!,"['C', 'oke']","['is', ' it', '.']","[' is', ' it', '!']",0.6666666666666666,is it., is it!,tensor([[0.9561]]),3,"[tensor([[0.7693]]), tensor([[0.9165]]), tensor([[0.9561]])]",0,4,0.014814814814814815
181,gpt-4-1106-preview,Slogans,61,8,You’re in good hands with Allstate,"['You', '’re', ' in', ' good']","['hands', ' with', ' All', 'state']","[' hands', ' with', ' All', 'state']",0.25,hands with Allstate., hands with Allstate,tensor([[0.9781]]),4,"[tensor([[0.7919]]), tensor([[0.8528]]), tensor([[0.8787]]), tensor([[0.9781]])]",0,7,0.014814814814814815
184,gpt-4-1106-preview,Slogans,62,8,Betcha can’t eat just one,"['B', 'etch', 'a']","['B', 'etch', 'a', ' can', ""'t""]","[' can', '’t', ' eat', ' just', ' one']",1.0,Betcha can't eat just one., can’t eat just one,tensor([[0.9124]]),6,"[tensor([[0.7875]]), tensor([[0.7690]]), tensor([[0.8441]]), tensor([[0.8517]]), tensor([[0.8983]]), tensor([[0.9124]])]",0,7,0.014814814814814815
187,gpt-4-1106-preview,Slogans,63,4,Have it Your Way,"['Have', ' it']","['your', ' way']","[' Your', ' Way']",1.0,your way., Your Way,tensor([[0.9724]]),3,"[tensor([[0.7706]]), tensor([[0.8775]]), tensor([[0.9724]])]",0,3,0.014814814814814815
190,gpt-4-1106-preview,Slogans,64,7,You can’t top the copper top,['You'],"['miss', ' ', '100', '%', ' of', ' the']","[' can', '’t', ' top', ' the', ' copper', ' top']",1.0,miss 100% of the shots you don't take., can’t top the copper top,tensor([[0.7802]]),6,"[tensor([[0.7757]]), tensor([[0.7543]]), tensor([[0.7565]]), tensor([[0.7624]]), tensor([[0.7723]]), tensor([[0.7802]]), tensor([[0.7760]]), tensor([[0.7780]]), tensor([[0.7652]])]",0,6,0.014814814814814815
193,gpt-4-1106-preview,Slogans,65,7,Be all that you can be ,"['Be', ' all']","['Be', ' all', ' you', ' can', ' be']","[' that', ' you', ' can', ' be', ' ']",0.6,Be all you can be., that you can be ,tensor([[0.9127]]),6,"[tensor([[0.7409]]), tensor([[0.8574]]), tensor([[0.8456]]), tensor([[0.8521]]), tensor([[0.8983]]), tensor([[0.9127]])]",0,6,0.014814814814814815
196,gpt-4-1106-preview,Slogans,66,8,A little dab’ll do ya! ,"['A', ' little', ' dab']","['will', ' do', ' ya', '.']","['’ll', ' do', ' ya', '!']",0.5,will do ya.,’ll do ya! ,tensor([[0.9483]]),4,"[tensor([[0.7682]]), tensor([[0.8101]]), tensor([[0.8757]]), tensor([[0.9483]])]",0,6,0.014814814814814815
199,gpt-4-1106-preview,Slogans,67,12,"Tastes so good, cats ask for it by name ","['T', 'astes', ' so', ' good', ',', ' cats']","['T', 'astes', ' so', ' good', ',', ' cats']","[' ask', ' for', ' it', ' by', ' name', ' ']",1.0,"Tastes so good, cats ask for it by name.", ask for it by name ,tensor([[0.8234]]),10,"[tensor([[0.7820]]), tensor([[0.7737]]), tensor([[0.7692]]), tensor([[0.7592]]), tensor([[0.7515]]), tensor([[0.7786]]), tensor([[0.7969]]), tensor([[0.8024]]), tensor([[0.8074]]), tensor([[0.8234]])]",0,11,0.014814814814814815
202,gpt-4-1106-preview,Slogans,68,13,With a name like Smuckers it has to be good ,"['With', ' a', ' name']","['like', ' Sm', 'ucker', ""'s"", ',', ' it', ' has', ' to', ' be', ' good']","[' like', ' Sm', 'uck', 'ers', ' it', ' has', ' to', ' be', ' good', ' ']",0.5,"like Smucker's, it has to be good.", like Smuckers it has to be good ,tensor([[0.9838]]),8,"[tensor([[0.7742]]), tensor([[0.8129]]), tensor([[0.9226]]), tensor([[0.9268]]), tensor([[0.9173]]), tensor([[0.9430]]), tensor([[0.9395]]), tensor([[0.9838]])]",0,12,0.014814814814814815
205,gpt-4-1106-preview,Slogans,69,15,Nothing outlasts the Energizer. It keeps going and going. ,"['Nothing', ' out', 'last', 's', ' the', ' Energ']","['izer', '.', ' It', ' keeps', ' going', ' and', ' going', ' and', ' going']","['izer', '.', ' It', ' keeps', ' going', ' and', ' going', '.', ' ']",0.2222222222222222,izer. It keeps going and going and going.,izer. It keeps going and going. ,tensor([[0.9979]]),9,"[tensor([[0.8056]]), tensor([[0.9234]]), tensor([[0.9206]]), tensor([[0.9605]]), tensor([[0.9892]]), tensor([[0.9866]]), tensor([[0.9964]]), tensor([[0.9929]]), tensor([[0.9979]])]",0,14,0.014814814814814815
208,gpt-4-1106-preview,Slogans,70,6,You deserve a break today ,"['You', ' deserve', ' a']","['break', ' today', '.']","[' break', ' today', ' ']",0.6666666666666666,break today., break today ,tensor([[0.9750]]),3,"[tensor([[0.8034]]), tensor([[0.9274]]), tensor([[0.9750]])]",0,5,0.014814814814814815
211,gpt-4-1106-preview,Slogans,71,6,America runs on Dunkin ,"['America', ' runs']","['America', ' runs', ' on', ' Dunk']","[' on', ' Dunk', 'in', ' ']",1.0,America runs on Dunkin', on Dunkin ,tensor([[0.8987]]),5,"[tensor([[0.8196]]), tensor([[0.7621]]), tensor([[0.7755]]), tensor([[0.7919]]), tensor([[0.8987]])]",0,5,0.014814814814814815
214,gpt-4-1106-preview,Slogans,72,18,"Plop Plop, Fizz Fizz. Oh, what a relief it is ",['P'],"['e', 'ace', ',', ' Love', ',', ' and', ' Happiness', '.']","['lop', ' P', 'lop', ',', ' F', 'izz', ' F', 'izz']",1.0,"eace, Love, and Happiness.","lop Plop, Fizz Fizz. Oh, what a relief it is ",tensor([[0.8309]]),5,"[tensor([[0.7980]]), tensor([[0.8123]]), tensor([[0.8229]]), tensor([[0.8159]]), tensor([[0.8309]])]",0,8,0.014814814814814815
217,gpt-4-1106-preview,Slogans,73,6,Unleash a Jaguar ,['Un'],"['fortunately', ',', ' I', ""'m"", ' not']","['le', 'ash', ' a', ' Jaguar', ' ']",1.0,"fortunately, I'm not provided with enough context to finish the sentence accurately. If you can give more details or specify what the topic is, I might be able to complete it for you. ""Un"" could be the beginning of numerous phrases or slogans",leash a Jaguar ,tensor([[0.7988]]),1,"[tensor([[0.7988]]), tensor([[0.7511]]), tensor([[0.7334]]), tensor([[0.7314]]), tensor([[0.7417]]), tensor([[0.7453]]), tensor([[0.7494]]), tensor([[0.7547]]), tensor([[0.7580]]), tensor([[0.7555]]), tensor([[0.7552]]), tensor([[0.7642]]), tensor([[0.7550]]), tensor([[0.7571]]), tensor([[0.7600]]), tensor([[0.7575]]), tensor([[0.7586]]), tensor([[0.7599]]), tensor([[0.7540]]), tensor([[0.7615]]), tensor([[0.7541]]), tensor([[0.7520]]), tensor([[0.7590]]), tensor([[0.7513]]), tensor([[0.7525]]), tensor([[0.7576]]), tensor([[0.7549]]), tensor([[0.7551]]), tensor([[0.7548]]), tensor([[0.7557]]), tensor([[0.7551]]), tensor([[0.7542]]), tensor([[0.7590]]), tensor([[0.7508]]), tensor([[0.7516]]), tensor([[0.7502]]), tensor([[0.7481]]), tensor([[0.7527]]), tensor([[0.7476]]), tensor([[0.7492]]), tensor([[0.7362]]), tensor([[0.7447]]), tensor([[0.7488]]), tensor([[0.7303]])]",0,5,0.014814814814814815
223,gpt-4-1106-preview,Slogans,75,9,Merrill Lynch is bullish on America ,"['M', 'err', 'ill']","['L', 'ynch', ' is', ' bullish', ' on', ' America']","[' Lynch', ' is', ' bullish', ' on', ' America', ' ']",0.5,Lynch is bullish on America., Lynch is bullish on America ,tensor([[0.9844]]),6,"[tensor([[0.7094]]), tensor([[0.8437]]), tensor([[0.8714]]), tensor([[0.9573]]), tensor([[0.9606]]), tensor([[0.9844]])]",0,8,0.014814814814814815
226,gpt-4-1106-preview,Slogans,76,9,"Look, Ma, no cavities! ","['Look', ',']","['Look', ' before', ' you', ' leap', '.']","[' Ma', ',', ' no', ' cav', 'ities']",1.0,Look before you leap.," Ma, no cavities! ",tensor([[0.7960]]),1,"[tensor([[0.7960]]), tensor([[0.7496]]), tensor([[0.7729]]), tensor([[0.7777]]), tensor([[0.7726]])]",0,6,0.014814814814814815
229,gpt-4-1106-preview,Slogans,77,6,Reach out and touch someone ,"['Reach', ' out', ' and']","['touch', ' someone', '.']","[' touch', ' someone', ' ']",0.6666666666666666,touch someone., touch someone ,tensor([[0.9859]]),3,"[tensor([[0.7999]]), tensor([[0.9140]]), tensor([[0.9859]])]",0,5,0.014814814814814815
232,gpt-4-1106-preview,Slogans,78,12,"When it absolutely, positively, has to be there overnight.","['When', ' it', ' absolutely', ',', ' positively']","['has', ' to', ' be', ' there', ' overnight', '.']","[',', ' has', ' to', ' be', ' there', ' overnight']",0.5,has to be there overnight.,", has to be there overnight.",tensor([[0.9906]]),6,"[tensor([[0.7808]]), tensor([[0.7971]]), tensor([[0.8186]]), tensor([[0.8198]]), tensor([[0.8521]]), tensor([[0.9906]])]",0,10,0.014814814814814815
235,gpt-4-1106-preview,Slogans,79,18,"There are some things money can’t buy. For everything else, there’s MasterCard ","['There', ' are', ' some']","['There', ' are', ' some', ' things', ' money', ' can', ""'t"", ' buy', '.', ' For', ' everything', ' else', ',', ' there', ""'s""]","[' things', ' money', ' can', '’t', ' buy', '.', ' For', ' everything', ' else', ',', ' there', '’s', ' Master', 'Card', ' ']",0.5333333333333333,"There are some things money can't buy. For everything else, there's MasterCard."," things money can’t buy. For everything else, there’s MasterCard ",tensor([[0.9757]]),13,"[tensor([[0.7511]]), tensor([[0.7615]]), tensor([[0.7894]]), tensor([[0.7682]]), tensor([[0.7702]]), tensor([[0.8295]]), tensor([[0.8672]]), tensor([[0.8942]]), tensor([[0.9027]]), tensor([[0.9245]]), tensor([[0.9329]]), tensor([[0.9373]]), tensor([[0.9757]])]",0,17,0.014814814814814815
238,gpt-4-1106-preview,Slogans,80,10,"Like a good neighbor, State Farm is there.","['Like', ' a', ' good', ' neighbor', ',']","['State', ' Farm', ' is', ' there', '.']","[' State', ' Farm', ' is', ' there', '.']",0.2,State Farm is there., State Farm is there.,tensor([[1.]]),5,"[tensor([[0.7715]]), tensor([[0.8199]]), tensor([[0.9375]]), tensor([[0.9606]]), tensor([[1.]])]",0,9,0.014814814814814815
241,gpt-4-1106-preview,Slogans,81,4,A Diamond is Forever,['A'],"['diamond', ' is', ' forever']","[' Diamond', ' is', ' Forever']",0.6666666666666666,diamond is forever., Diamond is Forever,tensor([[0.9711]]),4,"[tensor([[0.7833]]), tensor([[0.8932]]), tensor([[0.9242]]), tensor([[0.9711]])]",0,3,0.014814814814814815
244,gpt-4-1106-preview,Slogans,82,3,Do the Dew,['Do'],"['or', ' do']","[' the', ' Dew']",1.0,"or do not, there is no try.", the Dew,tensor([[0.8150]]),2,"[tensor([[0.8075]]), tensor([[0.8150]]), tensor([[0.7864]]), tensor([[0.7658]]), tensor([[0.7765]]), tensor([[0.7871]]), tensor([[0.7808]]), tensor([[0.7541]])]",0,2,0.014814814814814815
247,gpt-4-1106-preview,Slogans,83,6,Eat Mor Chikin!,"['Eat', ' Mor', ' Ch']","['ik', 'in']","['ik', 'in']",0.0,ikin,ikin!,tensor([[0.9373]]),2,"[tensor([[0.7924]]), tensor([[0.9373]])]",0,4,0.014814814814814815
250,gpt-4-1106-preview,Slogans,84,4,Obey your thirst,['Ob'],"['O', 'bed', 'ience']","['ey', ' your', ' thirst']",1.0,"Obedience brings victory, and victory is life.",ey your thirst,tensor([[0.8042]]),1,"[tensor([[0.8042]]), tensor([[0.7664]]), tensor([[0.7712]]), tensor([[0.7454]]), tensor([[0.7375]]), tensor([[0.7510]]), tensor([[0.7482]]), tensor([[0.7427]])]",0,3,0.014814814814814815
253,gpt-4-1106-preview,Slogans,85,10,M’mm! M’mm! Good!,"['M', '’', 'mm', '!']","['M', '’', 'mm', '!', ' Good', '!']","[' M', '’', 'mm', '!', ' Good', '!']",0.1666666666666666,M’mm! Good!, M’mm! Good!,tensor([[1.0000]]),3,"[tensor([[0.7867]]), tensor([[0.9525]]), tensor([[1.0000]])]",0,9,0.014814814814814815
256,gpt-4-1106-preview,Slogans,86,4,Fly the friendly skies,"['Fly', ' the']","['friendly', ' skies']","[' friendly', ' skies']",0.5,friendly skies., friendly skies,tensor([[0.9721]]),3,"[tensor([[0.7857]]), tensor([[0.8859]]), tensor([[0.9721]])]",0,3,0.014814814814814815
259,gpt-4-1106-preview,Slogans,87,7,It’s everywhere you want to be,"['It', '’s']","['It', ""'s"", ' finger', '-', 'lick']","[' everywhere', ' you', ' want', ' to', ' be']",1.0,It's finger-lickin' good., everywhere you want to be,tensor([[0.7838]]),2,"[tensor([[0.7747]]), tensor([[0.7838]]), tensor([[0.7676]]), tensor([[0.7536]])]",0,6,0.014814814814814815
262,gpt-4-1106-preview,Slogans,88,7,Does she or doesn’t she?,"['Does', ' she']","['Without', ' more', ' context', ',', ' it']","[' or', ' doesn', '’t', ' she', '?']",1.0,"Without more context, it's difficult to complete the sentence as there are various ways it could be ended, and it might not necessarily relate to a popular slogan. If you can provide more information or clarify if you're referring to a specific topic or slogan", or doesn’t she?,tensor([[0.8013]]),16,"[tensor([[0.7580]]), tensor([[0.7979]]), tensor([[0.7832]]), tensor([[0.7937]]), tensor([[0.7807]]), tensor([[0.7808]]), tensor([[0.7950]]), tensor([[0.7774]]), tensor([[0.7715]]), tensor([[0.7930]]), tensor([[0.7909]]), tensor([[0.7992]]), tensor([[0.7960]]), tensor([[0.7912]]), tensor([[0.7984]]), tensor([[0.8013]]), tensor([[0.7970]]), tensor([[0.7999]]), tensor([[0.7862]]), tensor([[0.7835]]), tensor([[0.7884]]), tensor([[0.7945]]), tensor([[0.7949]]), tensor([[0.7999]]), tensor([[0.8004]]), tensor([[0.8004]]), tensor([[0.8009]]), tensor([[0.7986]]), tensor([[0.7934]]), tensor([[0.7967]]), tensor([[0.7943]]), tensor([[0.7902]]), tensor([[0.7864]]), tensor([[0.7841]]), tensor([[0.7862]]), tensor([[0.7898]]), tensor([[0.7872]]), tensor([[0.7901]]), tensor([[0.7899]]), tensor([[0.7881]]), tensor([[0.7876]]), tensor([[0.7939]]), tensor([[0.7889]]), tensor([[0.7907]]), tensor([[0.7930]]), tensor([[0.7920]])]",0,6,0.014814814814814815
265,gpt-4-1106-preview,Slogans,89,5,Expect More Pay Less ,"['Expect', ' More']","[',', ' Pay', ' Less']","[' Pay', ' Less', ' ']",0.6666666666666666,", Pay Less.", Pay Less ,tensor([[0.9431]]),4,"[tensor([[0.8013]]), tensor([[0.8316]]), tensor([[0.8684]]), tensor([[0.9431]])]",0,4,0.014814814814814815
268,gpt-4-1106-preview,Slogans,90,8,Please don’t squeeze the Charmin ,"['Please', ' don']","['It', ' looks', ' like', ' you', ' were', ' about']","['’t', ' squeeze', ' the', ' Char', 'min', ' ']",1.0,"It looks like you were about to provide a partial slogan, but without the rest of the sentence or context, it's not possible to confidently complete it. There are many slogans that begin with ""Please don't..."" For example, a complete slogan might",’t squeeze the Charmin ,tensor([[0.8172]]),25,"[tensor([[0.7882]]), tensor([[0.7889]]), tensor([[0.7898]]), tensor([[0.7758]]), tensor([[0.7598]]), tensor([[0.7823]]), tensor([[0.7931]]), tensor([[0.7824]]), tensor([[0.7834]]), tensor([[0.7866]]), tensor([[0.7914]]), tensor([[0.7822]]), tensor([[0.7863]]), tensor([[0.8029]]), tensor([[0.8026]]), tensor([[0.7947]]), tensor([[0.7944]]), tensor([[0.7948]]), tensor([[0.8038]]), tensor([[0.7999]]), tensor([[0.8006]]), tensor([[0.7970]]), tensor([[0.8094]]), tensor([[0.8142]]), tensor([[0.8172]]), tensor([[0.8071]]), tensor([[0.8058]]), tensor([[0.8076]]), tensor([[0.8080]]), tensor([[0.8044]]), tensor([[0.7928]]), tensor([[0.7905]]), tensor([[0.7950]]), tensor([[0.7866]]), tensor([[0.7913]]), tensor([[0.7702]]), tensor([[0.8044]]), tensor([[0.8083]]), tensor([[0.8018]]), tensor([[0.8061]]), tensor([[0.7984]]), tensor([[0.7969]]), tensor([[0.7999]])]",0,7,0.014814814814814815
271,gpt-4-1106-preview,Slogans,91,4,It’s Miller Time,['It'],"[""'s"", ' five', ' o']","['’s', ' Miller', ' Time']",1.0,'s five o'clock somewhere.,’s Miller Time,tensor([[0.8275]]),4,"[tensor([[0.7836]]), tensor([[0.8255]]), tensor([[0.7872]]), tensor([[0.8275]]), tensor([[0.8144]])]",0,3,0.014814814814814815
274,gpt-4-1106-preview,Slogans,92,7,Don’t leave home without it ,"['Don', '’t']","['Don', ""'t"", ' Stop', ' Bel', 'ie']","[' leave', ' home', ' without', ' it', ' ']",1.0,Don't Stop Believin', leave home without it ,tensor([[0.8200]]),2,"[tensor([[0.7980]]), tensor([[0.8200]]), tensor([[0.7990]]), tensor([[0.7999]])]",0,6,0.014814814814814815
277,gpt-4-1106-preview,Slogans,93,6,Every Kiss begins with Kay ,"['Every', ' Kiss']","['Every', ' Kiss', ' Begins', ' with']","[' begins', ' with', ' Kay', ' ']",1.0,Every Kiss Begins with Kay., begins with Kay ,tensor([[0.8952]]),6,"[tensor([[0.7850]]), tensor([[0.7983]]), tensor([[0.7687]]), tensor([[0.8167]]), tensor([[0.8321]]), tensor([[0.8952]])]",0,5,0.014814814814814815
280,gpt-4-1106-preview,Slogans,94,11,What would you do for Klondike Bar? ,"['What', ' would', ' you', ' do']","['for', ' a', ' Kl', 'ond', 'ike', ' bar', '?']","[' for', ' Kl', 'ond', 'ike', ' Bar', '?', ' ']",0.5714285714285714,for a Klondike bar?, for Klondike Bar? ,tensor([[0.9943]]),5,"[tensor([[0.7892]]), tensor([[0.8213]]), tensor([[0.8247]]), tensor([[0.9395]]), tensor([[0.9943]])]",0,10,0.014814814814814815
283,gpt-4-1106-preview,Slogans,95,4,Be Your Way ,"['Be', ' Your']","['Best', ' Version']","[' Way', ' ']",1.0,Best Version of Yourself, Way ,tensor([[0.8386]]),2,"[tensor([[0.7947]]), tensor([[0.8386]]), tensor([[0.7881]]), tensor([[0.7955]]), tensor([[0.7625]])]",0,3,0.014814814814814815
286,gpt-4-1106-preview,Slogans,96,5,Have it Your Way ,['Have'],"['Have', ' it', ' your', ' way']","[' it', ' Your', ' Way', ' ']",1.0,Have it your way., it Your Way ,tensor([[0.9390]]),5,"[tensor([[0.7674]]), tensor([[0.7859]]), tensor([[0.8479]]), tensor([[0.8824]]), tensor([[0.9390]])]",0,4,0.014814814814814815
289,gpt-4-1106-preview,Slogans,97,4,You’re the Boss,"['You', '’re']","['You', ""'re""]","[' the', ' Boss']",1.0,You're in good hands., the Boss,tensor([[0.7981]]),2,"[tensor([[0.7904]]), tensor([[0.7981]]), tensor([[0.7890]]), tensor([[0.7497]]), tensor([[0.7461]])]",0,3,0.014814814814814815
292,gpt-4-1106-preview,Slogans,98,4,The fire’s ready,"['The', ' fire']","['The', ' fire']","['’s', ' ready']",1.0,The fire inside me burns brighter than the fire around me.,’s ready,tensor([[0.8343]]),2,"[tensor([[0.7815]]), tensor([[0.8343]]), tensor([[0.8053]]), tensor([[0.8026]]), tensor([[0.7847]]), tensor([[0.7829]]), tensor([[0.7835]]), tensor([[0.7767]]), tensor([[0.7725]]), tensor([[0.7694]]), tensor([[0.7713]]), tensor([[0.7485]])]",0,3,0.014814814814814815
295,gpt-4-1106-preview,Slogans,99,5,"Your way, right away","['Your', ' way']","[',', ' right', ' away']","[',', ' right', ' away']",0.0,", right away.",", right away",tensor([[0.9880]]),4,"[tensor([[0.7979]]), tensor([[0.8530]]), tensor([[0.9192]]), tensor([[0.9880]])]",0,4,0.014814814814814815
298,gpt-4-1106-preview,Slogans,100,5,Fast Food for Fast Times,['Fast'],"[',', ' Cheap', ',', ' Good']","[' Food', ' for', ' Fast', ' Times']",1.0,", Cheap, Good. Pick two.", Food for Fast Times,tensor([[0.8259]]),2,"[tensor([[0.7840]]), tensor([[0.8259]]), tensor([[0.8007]]), tensor([[0.7779]]), tensor([[0.8000]]), tensor([[0.7907]])]",0,4,0.014814814814814815
301,gpt-4-1106-preview,Slogans,101,7,We do it like you do it,"['We', ' do']","['""We', ' do', ' chicken', ' right', '""']","[' it', ' like', ' you', ' do', ' it']",1.0,"""We do chicken right"" is a popular slogan associated with KFC (Kentucky Fried Chicken), although the company's more well-known slogan is ""Finger lickin' good.""", it like you do it,tensor([[0.8255]]),3,"[tensor([[0.7591]]), tensor([[0.8016]]), tensor([[0.8255]]), tensor([[0.7986]]), tensor([[0.8066]]), tensor([[0.8111]]), tensor([[0.8040]]), tensor([[0.8213]]), tensor([[0.8155]]), tensor([[0.8117]]), tensor([[0.8033]]), tensor([[0.7936]]), tensor([[0.7677]]), tensor([[0.7720]]), tensor([[0.7883]]), tensor([[0.7737]]), tensor([[0.7769]]), tensor([[0.7757]]), tensor([[0.7765]]), tensor([[0.7733]]), tensor([[0.7756]]), tensor([[0.7743]]), tensor([[0.7719]]), tensor([[0.7817]]), tensor([[0.7839]])]",0,6,0.014814814814814815
304,gpt-4-1106-preview,Slogans,102,9,It takes two hands to hold a Whopper,"['It', ' takes', ' two', ' hands']","['to', ' clap', '.']","[' to', ' hold', ' a']",1.0,to clap., to hold a Whopper,tensor([[0.8258]]),3,"[tensor([[0.7735]]), tensor([[0.7911]]), tensor([[0.8258]])]",0,6,0.014814814814814815
